Time	L_BF	L_GAL	L_TA	L_VL	R_BF	R_GAL	R_TA	R_VL
1.56499999999988	-0.003951	-0.089742	-0.011775	-0.002202	0.056415	-0.004688	-0.032811	0.075095
1.56549999999988	-0.00308	-0.1005	-0.009141	0.001161	0.038473	-0.002402	-0.024962	0.055241
1.56599999999988	-0.000866	-0.106696	-0.004147	0.002655	0.022417	0.002785	-0.019828	0.034472
1.56649999999988	0.000385	-0.116626	-0.002567	0.003669	0.01994	0.007291	-0.019661	0.013613
1.56699999999988	5.8e-05	-0.129031	-0.003486	0.005443	0.026269	0.00775	-0.021697	-0.008518
1.56749999999988	-0.000935	-0.137812	-0.002653	0.005513	0.032662	0.004864	-0.023044	-0.031939
1.56799999999988	-0.001427	-0.137387	-0.001147	0.003184	0.037395	0.00112	-0.02345	-0.052532
1.56849999999988	-0.000598	-0.120617	-0.001772	0.000202	0.040932	-0.001785	-0.023876	-0.065353
1.56899999999988	0.000762	-0.073453	-0.003599	-0.001739	0.041368	-0.003488	-0.024339	-0.070104
1.56949999999988	0.000438	0.019007	-0.003845	-0.000854	0.037696	-0.005502	-0.023567	-0.069367
1.56999999999988	-0.001792	0.147827	-0.001339	0.000719	0.032415	-0.00817	-0.021111	-0.065236
1.57049999999988	-0.003863	0.258447	0.000704	-0.000477	0.028579	-0.009362	-0.017606	-0.057279
1.57099999999988	-0.00468	0.283915	-0.002326	-0.001913	0.026373	-0.00912	-0.013309	-0.04261
1.57149999999988	-0.004858	0.219279	-0.009518	-1.4e-05	0.024362	-0.009178	-0.008674	-0.021364
1.57199999999988	-0.004947	0.130587	-0.014569	0.003063	0.022	-0.008692	-0.004542	0.001006
1.57249999999988	-0.004328	0.074246	-0.013045	0.003807	0.019324	-0.006608	-0.001567	0.018631
1.57299999999988	-0.00247	0.043405	-0.00678	0.002726	0.016267	-0.004028	-0.000319	0.028637
1.57349999999988	0.000269	0.009835	-0.000645	0.001584	0.013068	-0.001825	-0.000793	0.030001
1.57399999999988	0.00337	-0.023552	0.002776	0.001016	0.009436	-0.00117	-0.001731	0.024661
1.57449999999988	0.005847	-0.040035	0.005145	0.001448	0.005047	-0.00351	-0.001206	0.018701
1.57499999999988	0.007041	-0.044831	0.009121	0.002021	0.002258	-0.005858	0.001818	0.01595
1.57549999999988	0.007659	-0.053896	0.013243	0.001665	0.003486	-0.003203	0.007657	0.014387
1.57599999999988	0.007783	-0.063982	0.013661	0.001046	0.006409	0.004176	0.01598	0.011911
1.57649999999988	0.006053	-0.055993	0.010051	0.0006	0.007218	0.012051	0.022986	0.009514
1.57699999999988	0.002542	-0.027142	0.005863	-0.000417	0.005764	0.016721	0.022247	0.007669
1.57749999999988	-0.000729	-0.002099	0.003843	-0.001565	0.003577	0.016223	0.011759	0.004621
1.57799999999988	-0.003378	0.000243	0.003401	-0.001165	0.001795	0.01168	-0.002549	-0.000724
1.57849999999988	-0.006197	-0.004189	0.002342	0.000292	0.003596	0.007031	-0.012663	-0.008353
1.57899999999988	-0.008147	0.009543	0.000148	0.000863	0.011447	0.005098	-0.016083	-0.01798
1.57949999999988	-0.007961	0.031966	-0.001345	0.000299	0.021138	0.005124	-0.015338	-0.026128
1.57999999999988	-0.005851	0.029467	-9e-06	-0.000759	0.025341	0.005248	-0.012502	-0.024999
1.58049999999988	-0.00255	-0.005225	0.00424	-0.001751	0.020718	0.004661	-0.008743	-0.008342
1.58099999999988	0.000771	-0.041434	0.008225	-0.002325	0.01062	0.002736	-0.006623	0.019007
1.58149999999988	0.002389	-0.052429	0.008429	-0.002259	0.002792	-0.000444	-0.007728	0.040497
1.58199999999988	0.001673	-0.041783	0.005759	-0.000655	0.001133	-0.002567	-0.010786	0.042602
1.58249999999988	3.8e-05	-0.023848	0.003909	0.002309	0.003579	-0.001624	-0.01468	0.026844
1.58299999999988	-0.001071	-0.005613	0.004114	0.004374	0.007784	0.000661	-0.019192	0.005311
1.58349999999988	-0.001267	0.00625	0.004396	0.004206	0.011296	0.001305	-0.021176	-0.011224
1.58399999999988	0.00044	0.002998	0.0033	0.0025	0.010676	0.000171	-0.015908	-0.022025
1.58449999999988	0.00446	-0.013387	0.002228	-6.9e-05	0.004898	-0.000812	-0.004542	-0.032404
1.58499999999988	0.008077	-0.025598	0.002424	-0.002572	-0.003624	-0.000677	0.006067	-0.042501
1.58549999999988	0.008276	-0.015129	0.002557	-0.003016	-0.010848	-0.000273	0.012212	-0.047956
1.58599999999988	0.005406	0.020296	0.001104	-0.001572	-0.014104	-0.000166	0.016352	-0.047701
1.58649999999988	0.001853	0.0624	-0.002044	-0.000514	-0.01574	0.000959	0.021245	-0.043926
1.58699999999988	-0.00021	0.084689	-0.005847	0.000451	-0.020413	0.00381	0.026858	-0.038174
1.58749999999988	0.00048	0.072443	-0.008659	0.001536	-0.027487	0.006549	0.032256	-0.031609
1.58799999999988	0.002912	0.034095	-0.009945	0.000628	-0.031508	0.007098	0.035225	-0.026145
1.58849999999988	0.004173	-0.003632	-0.010743	-0.001105	-0.029084	0.004874	0.033172	-0.02296
1.58899999999988	0.003694	-0.016549	-0.0116	-0.001028	-0.02228	0.001004	0.026461	-0.021238
1.58949999999988	0.003951	-0.005231	-0.011683	-0.000241	-0.018096	-0.002786	0.018243	-0.018007
1.58999999999988	0.004787	0.011079	-0.011072	-0.000652	-0.02162	-0.005981	0.012963	-0.011369
1.59049999999988	0.00242	0.020808	-0.011138	-0.002277	-0.028795	-0.007202	0.013946	-0.004433
1.59099999999988	-0.004314	0.026248	-0.011735	-0.004053	-0.032764	-0.004183	0.019077	-0.000842
1.59149999999988	-0.01161	0.027163	-0.011196	-0.004379	-0.034265	0.001093	0.02124	0.001176
1.59199999999988	-0.014671	0.015922	-0.008255	-0.002757	-0.038352	0.004163	0.014427	0.00332
1.59249999999988	-0.011587	-0.006689	-0.003594	-0.001047	-0.043131	0.004793	8.8e-05	0.001558
1.59299999999988	-0.005623	-0.026375	0.000269	-2e-06	-0.037673	0.004883	-0.012011	-0.005452
1.59349999999988	-0.002609	-0.031135	0.0026	0.000921	-0.014942	0.003648	-0.014165	-0.011442
1.59399999999988	-0.002864	-0.021943	0.004717	0.000167	0.01465	0.001073	-0.011284	-0.012078
1.59449999999988	-0.001218	-0.008977	0.006382	-0.001525	0.03003	-0.000462	-0.013954	-0.009439
1.59499999999988	0.003259	-0.001715	0.006346	-0.000749	0.021998	-0.001356	-0.023488	-0.006585
1.59549999999988	0.005345	-0.001677	0.005422	0.001267	0.003385	-0.003443	-0.032523	-0.003541
1.59599999999988	0.002363	-0.005411	0.005814	0.001378	-0.005033	-0.004912	-0.040632	0.000966
1.59649999999988	-0.001375	-0.009807	0.007537	0.001036	0.005209	-0.003593	-0.058213	0.005549
1.59699999999988	-0.000447	-0.010514	0.008664	0.002024	0.024865	-0.001065	-0.086002	0.007506
1.59749999999988	0.004447	-0.004432	0.0083	0.001775	0.038266	0.000323	-0.100033	0.007286
1.59799999999988	0.00757	0.001663	0.00605	-0.001035	0.038135	0.000148	-0.074287	0.008078
1.59849999999988	0.006351	-0.003917	0.001914	-0.003765	0.030203	-0.000493	-0.021162	0.010589
1.59899999999988	0.003724	-0.02254	-0.00163	-0.004749	0.023352	-3.2e-05	0.005706	0.01214
1.59949999999988	0.001563	-0.042822	-0.001524	-0.003578	0.014661	0.000622	-0.034733	0.011476
1.59999999999988	-0.000116	-0.051223	0.001832	-5.3e-05	-0.009501	-0.000705	-0.110708	0.009163
1.60049999999988	6.9e-05	-0.044014	0.004976	0.003835	-0.051424	-0.00293	-0.122256	0.006793
1.60099999999988	0.001193	-0.029809	0.006136	0.005669	-0.088965	-0.004026	0.005456	0.00692
1.60149999999988	5.2e-05	-0.018933	0.006594	0.005222	-0.094809	-0.004558	0.214529	0.008151
1.60199999999988	-0.001819	-0.014465	0.006406	0.002953	-0.067643	-0.005692	0.33838	0.006412
1.60249999999988	-0.000826	-0.01235	0.004271	-0.000956	-0.033903	-0.006591	0.279423	0.002785
1.60299999999988	0.001269	-0.006755	0.001031	-0.004484	-0.013837	-0.006023	0.124054	0.00148
1.60349999999988	0.001246	0.00117	-0.001864	-0.004629	0.00127	-0.004372	0.026624	0.002005
1.60399999999988	-0.000337	0.002162	-0.004323	-0.001756	0.027875	-0.002068	0.026794	0.001299
1.60449999999988	-0.001419	-0.009241	-0.006353	0.000615	0.059904	-0.000483	0.049688	0.000387
1.60499999999988	-0.001051	-0.02573	-0.007293	0.000293	0.072787	-0.002373	0.042438	0.001597
1.60549999999988	-0.000379	-0.033454	-0.006113	-0.001305	0.052162	-0.006541	0.025389	0.003688
1.60599999999988	-0.001356	-0.025919	-0.003364	-0.001547	0.012573	-0.008279	0.025704	0.004217
1.60649999999988	-0.003755	-0.010902	-0.002044	-0.000644	-0.014506	-0.007089	0.03663	0.002691
1.60699999999988	-0.00567	-0.001242	-0.003508	-0.001034	-0.011742	-0.006328	0.045521	0.000646
1.60749999999988	-0.006	-0.00069	-0.005313	-0.002731	0.010062	-0.00633	0.053699	-0.000143
1.60799999999988	-0.004916	-0.003964	-0.005474	-0.002798	0.030739	-0.005452	0.061919	0.000238
1.60849999999988	-0.003247	-0.00596	-0.004475	-0.00084	0.045656	-0.004265	0.062229	0.000352
1.60899999999988	-0.001851	-0.00623	-0.003027	0.00013	0.062668	-0.00418	0.050129	0.00015
1.60949999999988	-0.001396	-0.007085	-0.001698	-0.000463	0.082142	-0.005319	0.030312	0.001053
1.60999999999988	-0.001869	-0.008897	-0.001469	-0.001193	0.095901	-0.005686	0.007269	0.003058
1.61049999999988	-0.001999	-0.008013	-0.002839	-0.002098	0.100177	-0.002743	-0.019004	0.004787
1.61099999999988	-0.000634	-0.000431	-0.004526	-0.003013	0.097572	0.00296	-0.050345	0.006044
1.61149999999988	0.001488	0.01188	-0.003832	-0.003185	0.089712	0.00734	-0.094133	0.008975
1.61199999999988	0.00271	0.020963	0.000154	-0.001483	0.075635	0.006463	-0.158064	0.016338
1.61249999999988	0.002757	0.022667	0.004378	0.00218	0.058809	0.001553	-0.230444	0.026031
1.61299999999988	0.002521	0.02237	0.004706	0.004618	0.048043	-0.001978	-0.28382	0.030402
1.61349999999988	0.001968	0.026561	0.001469	0.004246	0.04711	-0.001639	-0.303434	0.026453
1.61399999999988	0.000574	0.033997	-0.000178	0.003727	0.049977	0.001134	-0.291172	0.021239
1.61449999999988	-0.000267	0.03993	0.002257	0.004276	0.044147	0.004778	-0.239223	0.020907
1.61499999999988	0.000955	0.042431	0.004955	0.004087	0.011577	0.008	-0.120935	0.021628
1.61549999999988	0.002386	0.04105	0.004226	0.002865	-0.060971	0.009815	0.074831	0.017324
1.61599999999988	0.002434	0.036632	0.001029	0.001807	-0.155384	0.010436	0.297852	0.007951
1.61649999999988	0.002389	0.031755	-0.001649	0.000482	-0.221833	0.011418	0.442448	-0.002616
1.61699999999988	0.001946	0.026409	-0.001576	-0.000829	-0.229501	0.014021	0.427166	-0.009971
1.61749999999988	0.000301	0.017916	0.000887	-0.000168	-0.199954	0.016507	0.277107	-0.012459
1.61799999999988	-0.000671	0.006046	0.002772	0.00235	-0.168304	0.015127	0.105934	-0.010592
1.61849999999988	-0.000374	-0.005993	0.002243	0.004553	-0.131526	0.008223	0.005011	-0.001372
1.61899999999988	0.000364	-0.014685	0.000797	0.00487	-0.057578	-0.001556	-0.02599	0.016408
1.61949999999988	0.002027	-0.018691	0.001323	0.003081	0.056464	-0.009052	-0.032756	0.033563
1.61999999999988	0.003624	-0.018869	0.0042	0.000348	0.153009	-0.010892	-0.033899	0.040333
1.62049999999988	0.00307	-0.017848	0.005981	-0.000904	0.164332	-0.007877	-0.020196	0.039227
1.62099999999988	0.001352	-0.019628	0.00455	-0.000137	0.094415	-0.003002	0.004888	0.037517
1.62149999999988	0.000912	-0.025586	0.001893	0.000421	0.021345	0.001358	0.019023	0.033603
1.62199999999988	0.001924	-0.030654	0.000369	0.000477	0.009091	0.003809	0.008642	0.020016
1.62249999999988	0.00263	-0.026548	0.000547	0.000599	0.043149	0.003941	-0.018177	-0.004852
1.62299999999988	0.001454	-0.009562	0.001023	0.000268	0.064579	0.00281	-0.044117	-0.032352
1.62349999999988	-0.001031	0.014793	0.00021	0.000332	0.044675	0.001369	-0.058521	-0.050475
1.62399999999988	-0.002572	0.033494	-0.000799	3.3e-05	0.005066	-0.001121	-0.06203	-0.056364
1.62449999999988	-0.002706	0.034732	-0.000938	-0.002535	-0.02488	-0.004803	-0.061488	-0.056225
1.62499999999988	-0.003016	0.020748	-0.001468	-0.004718	-0.039796	-0.007904	-0.062856	-0.052892
1.62549999999988	-0.003873	0.007598	-0.002154	-0.002883	-0.045974	-0.009536	-0.066116	-0.043925
1.62599999999988	-0.00442	0.006143	-0.000941	0.000699	-0.04687	-0.009639	-0.068041	-0.03093
1.62649999999988	-0.004547	0.010251	0.001871	0.001644	-0.049649	-0.007536	-0.067912	-0.020008
1.62699999999988	-0.004295	0.007195	0.003434	0.000968	-0.066331	-0.004536	-0.06459	-0.01229
1.62749999999988	-0.002657	-0.006261	0.002104	0.001486	-0.094809	-0.003122	-0.053183	-0.003813
1.62799999999988	0.000419	-0.021576	-0.000294	0.002723	-0.110492	-0.002657	-0.032595	0.007155
1.62849999999988	0.002098	-0.02959	-0.000865	0.003684	-0.0931	-0.000861	-0.013869	0.01958
1.62899999999988	0.000418	-0.02892	0.000472	0.003318	-0.053939	0.002556	-0.012577	0.03138
1.62949999999988	-0.002299	-0.024122	0.001458	0.001603	-0.022817	0.005878	-0.031413	0.039891
1.62999999999988	-0.002549	-0.018566	0.000939	0.000963	-0.013402	0.006741	-0.055701	0.042115
1.63049999999988	-0.000337	-0.010147	8.3e-05	0.001767	-0.014641	0.004317	-0.069844	0.035829
1.63099999999988	0.001275	0.006266	0.000457	0.001901	-0.012043	0.000803	-0.075558	0.023866
1.63149999999988	0.001428	0.031897	0.001502	0.000593	-0.003041	-0.001672	-0.08554	0.013089
1.63199999999988	0.002496	0.056354	0.001164	-0.001535	0.006738	-0.003321	-0.101319	0.004575
1.63249999999988	0.004804	0.062063	-0.000993	-0.003655	0.014145	-0.003772	-0.107167	-0.008608
1.63299999999988	0.005255	0.042429	-0.004018	-0.004137	0.022027	-0.002405	-0.087654	-0.028782
1.63349999999988	0.002992	0.009176	-0.007711	-0.00255	0.031841	-0.00125	-0.050118	-0.047359
1.63399999999988	0.000604	-0.020463	-0.011618	-0.001351	0.039859	-0.002427	-0.021331	-0.053923
1.63449999999988	-0.000927	-0.03686	-0.015024	-0.000862	0.042857	-0.004855	-0.013246	-0.046345
1.63499999999988	-0.001922	-0.0403	-0.017937	0.000192	0.041489	-0.00526	-0.004564	-0.034414
1.63549999999988	-0.002394	-0.039024	-0.019251	0.000656	0.037535	-0.002078	0.028859	-0.03103
1.63599999999988	-0.003601	-0.040368	-0.017039	0.000433	0.032307	0.002272	0.075802	-0.037765
1.63649999999988	-0.0058	-0.039234	-0.011869	0.000664	0.02759	0.004625	0.099385	-0.044234
1.63699999999988	-0.006767	-0.024666	-0.006489	0.000879	0.024443	0.0048	0.078871	-0.03941
1.63749999999988	-0.005119	0.003204	-0.001973	0.000185	0.021937	0.004235	0.027439	-0.022532
1.63799999999988	-0.002285	0.030627	0.00217	-0.000952	0.019091	0.002915	-0.023343	-0.00446
1.63849999999988	3.7e-05	0.04322	0.005217	-0.001861	0.016248	0.000675	-0.040155	0.00484
1.63899999999988	0.001778	0.03892	0.006281	-0.002866	0.013895	-0.000744	-0.000194	0.007116
1.63949999999987	0.00226	0.026211	0.006144	-0.003561	0.011624	-0.00015	0.085271	0.008874
1.63999999999987	0.000973	0.013175	0.006427	-0.004043	0.008235	0.001368	0.157566	0.009535
1.64049999999987	0.000158	0.002016	0.007511	-0.005143	0.002701	0.00254	0.146621	0.004616
1.64099999999987	0.001692	-0.008678	0.007621	-0.005321	-0.003653	0.003893	0.042431	-0.004189
1.64149999999987	0.004359	-0.019538	0.004755	-0.003588	-0.006952	0.006214	-0.071784	-0.009378
1.64199999999987	0.005922	-0.030619	-0.000526	-0.002215	-0.00539	0.008349	-0.082829	-0.00513
1.64249999999987	0.005075	-0.041519	-0.004397	-0.002528	-0.002843	0.009235	0.036	0.008733
1.64299999999987	0.002468	-0.047663	-0.003407	-0.00279	-0.00354	0.009195	0.182819	0.027312
1.64349999999987	0.001138	-0.042041	0.001064	-0.001925	-0.004987	0.00796	0.221287	0.043612
1.64399999999987	0.002935	-0.023286	0.004393	-0.001249	-0.00327	0.005021	0.111695	0.054524
1.64449999999987	0.005625	0.001638	0.003787	-0.001707	-0.001299	0.000833	-0.059983	0.062504
1.64499999999987	0.006715	0.024272	0.000881	-0.002549	-0.003318	-0.00361	-0.170857	0.070868
1.64549999999987	0.005827	0.040163	0.000262	-0.002317	-0.005764	-0.007105	-0.166841	0.082013
1.64599999999987	0.003633	0.046423	0.004545	-0.000351	0.000697	-0.008786	-0.084263	0.095817
1.64649999999987	0.002098	0.039375	0.010923	0.001815	0.019326	-0.009042	0.015311	0.110776
1.64699999999987	0.001938	0.02046	0.014272	0.0021	0.03925	-0.009838	0.102966	0.129041
1.64749999999987	0.001597	0.000996	0.013218	0.000728	0.045033	-0.012186	0.168441	0.149037
1.64799999999987	0.000918	-0.007826	0.010743	-0.000219	0.033063	-0.013743	0.188047	0.157894
1.64849999999987	0.001037	-0.006174	0.009153	0.000693	0.014256	-0.01153	0.147315	0.142447
1.64899999999987	0.001532	-0.000778	0.007873	0.00293	0.002756	-0.005502	0.08339	0.101737
1.64949999999987	0.000708	0.004639	0.006549	0.004572	0.003552	0.001282	0.058134	0.045443
1.64999999999987	-0.001057	0.009927	0.005917	0.003704	0.011535	0.005704	0.076251	-0.017147
1.65049999999987	-0.000504	0.013277	0.005141	0.000656	0.019939	0.007627	0.074619	-0.081691
1.65099999999987	0.003433	0.010418	0.002952	-0.001474	0.024511	0.008925	0.019309	-0.142471
1.65149999999987	0.006414	0.002183	0.000498	-0.000941	0.022238	0.010091	-0.03471	-0.190143
1.65199999999987	0.003883	-0.002583	-0.000602	0.000479	0.013466	0.009577	-0.026848	-0.217757
1.65249999999987	-0.001499	0.001437	-0.000662	0.000688	0.004143	0.007626	0.007173	-0.225112
1.65299999999987	-0.003739	0.00669	-0.000796	0.000668	-0.00015	0.006398	-0.020212	-0.21341
1.65349999999987	-0.002812	0.001902	-0.002266	0.002838	-0.000127	0.005342	-0.121602	-0.180188
1.65399999999987	-0.002146	-0.013807	-0.005419	0.005522	2.1e-05	0.002465	-0.210633	-0.127882
1.65449999999987	-0.003107	-0.030825	-0.007734	0.004631	-0.00217	-0.002123	-0.205355	-0.071348
1.65499999999987	-0.00543	-0.038051	-0.00703	0.001055	-0.00418	-0.007155	-0.117985	-0.029562
1.65549999999987	-0.00756	-0.030771	-0.00485	-0.000716	0.000254	-0.011263	-0.035877	-0.010391
1.65599999999987	-0.007733	-0.014802	-0.003066	7.5e-05	0.01401	-0.012213	-0.03155	-0.004763
1.65649999999987	-0.005842	-0.002011	-0.001443	0.000901	0.031377	-0.007402	-0.090607	0.001584
1.65699999999987	-0.003496	-1.7e-05	0.000349	0.000951	0.041546	0.002484	-0.123369	0.012228
1.65749999999987	-0.002701	-0.00772	0.001785	0.000971	0.03868	0.012159	-0.061423	0.020616
1.65799999999987	-0.004045	-0.01889	0.001929	0.001834	0.026597	0.016188	0.059843	0.022896
1.65849999999987	-0.005305	-0.026843	0.000831	0.003172	0.012677	0.014491	0.144111	0.022235
1.65899999999987	-0.003544	-0.027703	0.00051	0.002717	0.001106	0.011953	0.150365	0.022098
1.65949999999987	0.000228	-0.022439	0.002099	0.000849	-0.008684	0.010343	0.122473	0.022942
1.65999999999987	0.002212	-0.01367	0.003743	0.000692	-0.018517	0.006461	0.111463	0.024861
1.66049999999987	0.001043	-0.001388	0.003358	0.001788	-0.027515	2.7e-05	0.11809	0.028012
1.66099999999987	-0.001418	0.013898	0.001436	0.000911	-0.034412	-0.004976	0.116247	0.031029
1.66149999999987	-0.003133	0.027495	-0.000125	-0.001501	-0.042058	-0.006861	0.091857	0.032331
1.66199999999987	-0.004122	0.035066	-0.000697	-0.001922	-0.056281	-0.00796	0.049094	0.031487
1.66249999999987	-0.005007	0.036849	-0.00079	0.000176	-0.075863	-0.009062	0.005799	0.028593
1.66299999999987	-0.005235	0.034002	-0.001079	0.002128	-0.083715	-0.007958	-0.017274	0.025006
1.66349999999987	-0.004097	0.026133	-0.002836	0.001151	-0.059329	-0.004336	-0.021238	0.021836
1.66399999999987	-0.001684	0.014609	-0.006077	-0.003671	-0.00762	-0.000496	-0.034019	0.017968
1.66449999999987	0.000826	0.003902	-0.008322	-0.007602	0.036068	0.001152	-0.075476	0.013813
1.66499999999987	0.001822	-0.002148	-0.007858	-0.004929	0.042927	-0.00016	-0.126174	0.011232
1.66549999999987	0.001191	-0.004871	-0.004726	0.001293	0.02206	-0.002682	-0.144789	0.009315
1.66599999999987	0.000164	-0.009094	0.000369	0.004018	0.002435	-0.005204	-0.113041	0.006463
1.66649999999987	-0.000514	-0.014447	0.005173	0.002316	-0.00396	-0.008128	-0.058464	0.001934
1.66699999999987	-0.000664	-0.013173	0.007432	-0.000612	-0.006196	-0.009703	-0.040528	-0.006221
1.66749999999987	-3.1e-05	-0.001286	0.00671	-0.002589	-0.011479	-0.007357	-0.103522	-0.018259
1.66799999999987	0.000737	0.013991	0.003862	-0.001955	-0.016181	-0.002436	-0.212727	-0.030062
1.66849999999987	6e-05	0.023237	0.001645	0.000376	-0.017372	0.002374	-0.246311	-0.037518
1.66899999999987	-0.002042	0.024744	0.002739	0.000856	-0.020621	0.007509	-0.096912	-0.039841
1.66949999999987	-0.003549	0.021797	0.005458	-0.000273	-0.033882	0.013457	0.200245	-0.037346
1.66999999999987	-0.003117	0.017309	0.005689	-0.000546	-0.055446	0.017385	0.459729	-0.030038
1.67049999999987	-0.001819	0.012989	0.002666	-0.000368	-0.069481	0.01756	0.496472	-0.019188
1.67099999999987	-0.001611	0.009721	-0.000954	-0.001155	-0.058238	0.016937	0.298285	-0.008014
1.67149999999987	-0.0024	0.00779	-0.00281	-0.002873	-0.021539	0.016484	0.031207	0.000111
1.67199999999987	-0.002561	0.006261	-0.002051	-0.003963	0.018435	0.010353	-0.131945	0.003804
1.67249999999987	-0.00131	0.004083	0.000292	-0.003385	0.035454	-0.005247	-0.154914	0.004853
1.67299999999987	0.000835	0.001681	0.001798	-0.001477	0.023322	-0.023875	-0.104528	0.008154
1.67349999999987	0.002664	-0.000651	0.001508	0.000995	-0.000549	-0.034223	-0.038374	0.018108
1.67399999999987	0.003369	-0.002796	0.000783	0.002429	-0.014328	-0.031115	0.02593	0.033327
1.67449999999987	0.002828	-0.004604	0.000244	0.002143	-0.011337	-0.020354	0.076038	0.045724
1.67499999999987	0.001476	-0.006395	-0.002016	0.001564	-0.002374	-0.011234	0.099687	0.047065
1.67549999999987	0.000769	-0.007202	-0.006723	0.001436	0.001489	-0.00653	0.100919	0.037403
1.67599999999987	0.00258	-0.006028	-0.009894	0.000544	0.003355	-0.004182	0.091508	0.023441
1.67649999999987	0.007004	-0.004201	-0.00731	-0.001652	0.009627	-0.00282	0.074634	0.010825
1.67699999999987	0.010734	-0.003934	-0.001465	-0.002719	0.01582	-0.001981	0.04865	0.002186
1.67749999999987	0.010511	-0.005413	0.000884	-0.001329	0.014354	-0.000387	0.01744	-0.003374
1.67799999999987	0.00789	-0.006037	-0.002245	-0.000131	0.006801	0.00388	-0.013154	-0.009658
1.67849999999987	0.006125	-0.004345	-0.006339	0.00024	0.000641	0.009559	-0.047259	-0.017699
1.67899999999987	0.005458	-0.002269	-0.007073	0.001999	-0.000351	0.012372	-0.101079	-0.023242
1.67949999999987	0.00493	-0.001644	-0.004842	0.004098	0.00395	0.011021	-0.18761	-0.022354
1.67999999999987	0.004001	-0.001917	-0.002123	0.003784	0.012799	0.008189	-0.289463	-0.01933
1.68049999999987	0.00248	-0.002562	-2.1e-05	0.001684	0.019788	0.006099	-0.348241	-0.023518
1.68099999999987	0.001924	-0.004096	0.000645	-0.000423	0.017116	0.004088	-0.307887	-0.034651
1.68149999999987	0.003361	-0.005386	-0.000148	-0.001942	0.008528	0.000922	-0.179765	-0.040757
1.68199999999987	0.004268	-0.005291	-3.3e-05	-0.001741	0.004602	-0.001263	-0.041225	-0.033803
1.68249999999987	0.002585	-0.004742	0.002258	-0.000788	0.007537	0.0018	0.039065	-0.014604
1.68299999999987	6.4e-05	-0.004115	0.004235	-0.001261	0.01031	0.008739	0.054525	0.018763
1.68349999999987	-0.00169	-0.003422	0.00372	-0.001834	0.007669	0.010956	0.037802	0.065678
1.68399999999987	-0.003531	-0.003293	0.002306	-0.001315	0.002079	0.003386	0.01555	0.105567
1.68449999999987	-0.005799	-0.003542	0.001435	-0.000454	-0.001531	-0.008928	-0.001775	0.115725
1.68499999999987	-0.00719	-0.003397	0.000125	0.000354	-0.001891	-0.018006	-0.013201	0.10382
1.68549999999987	-0.006883	-0.002718	-0.001071	0.001245	0.0002	-0.021417	-0.026141	0.09529
1.68599999999987	-0.005056	-0.001392	-0.000369	0.002617	0.004239	-0.019969	-0.047892	0.094901
1.68649999999987	-0.002102	0.000547	0.001309	0.003367	0.007091	-0.013571	-0.073699	0.08381
1.68699999999987	0.000485	0.001286	0.001864	0.00229	0.002523	-0.005509	-0.092275	0.053615
1.68749999999987	0.000853	-0.000371	0.000907	0.000175	-0.011037	-0.001725	-0.1024	0.021321
1.68799999999987	-0.000655	-0.002912	-0.001349	-0.001114	-0.026326	-0.00209	-0.117316	0.006883
1.68849999999987	-0.001494	-0.004941	-0.003883	0.000298	-0.033532	1.1e-05	-0.148475	0.013387
1.68899999999987	0.000106	-0.005666	-0.004511	0.002195	-0.027647	0.009439	-0.182526	0.032433
1.68949999999987	0.002216	-0.004176	-0.002688	0.000358	-0.012639	0.022884	-0.182528	0.059071
1.68999999999987	0.001735	-0.001151	0.000372	-0.002436	0.001277	0.03103	-0.123991	0.091607
1.69049999999987	-0.000789	0.001382	0.003327	-0.001099	0.007802	0.028843	-0.026024	0.117411
1.69099999999987	-0.002556	0.002098	0.004314	0.001794	0.008841	0.020785	0.063919	0.114692
1.69149999999987	-0.003226	0.001008	0.002004	0.002372	0.010389	0.013282	0.119695	0.077225
1.69199999999987	-0.00404	-0.000523	-0.001883	0.001925	0.017322	0.008118	0.161852	0.025727
1.69249999999987	-0.003612	3.8e-05	-0.003666	0.001073	0.028413	0.00557	0.216566	-0.015623
1.69299999999987	-4.6e-05	0.003148	-0.002529	-0.000151	0.036174	0.005666	0.261046	-0.044339
1.69349999999987	0.004342	0.005311	-0.001682	0.000213	0.034139	0.005783	0.247674	-0.074445
1.69399999999987	0.005376	0.00426	-0.003209	0.001685	0.024429	0.003241	0.17882	-0.112125
1.69449999999987	0.002433	0.001695	-0.005321	0.002343	0.016577	-0.00139	0.112304	-0.141285
1.69499999999987	-0.001417	-0.000585	-0.0053	0.002064	0.017529	-0.004693	0.085162	-0.13855
1.69549999999987	-0.003091	-0.002331	-0.002411	0.001288	0.025621	-0.004375	0.072589	-0.104116
1.69599999999987	-0.001871	-0.003672	0.001049	0.001113	0.03536	-0.003073	0.037282	-0.06778
1.69649999999987	7.7e-05	-0.004408	0.002026	0.002519	0.043191	-0.004369	-0.014871	-0.055929
1.69699999999987	-0.000131	-0.004146	0.00059	0.003628	0.047316	-0.007746	-0.050369	-0.062955
1.69749999999987	-0.00192	-0.003252	-0.000956	0.001977	0.04597	-0.010502	-0.05558	-0.066108
1.69799999999987	-0.002425	-0.002675	-0.00151	-0.000516	0.038633	-0.011194	-0.046789	-0.055789
