Time	L_BF	L_VL	R_BF	R_VL
5.331000	0.005408	-0.010022	0.005870	0.007278
5.331500	-0.003381	-0.008899	0.004934	-0.007314
5.332000	-0.002228	-0.001575	-0.002298	-0.003757
5.332500	-0.000730	-0.000248	-0.004014	0.003321
5.333000	0.000203	-0.005947	0.004153	0.004838
5.333500	-0.005035	-0.004662	0.002579	-0.008526
5.334000	-0.008871	-0.003498	0.002047	-0.002079
5.334500	0.007360	-0.000414	0.007912	-0.000291
5.335000	0.001430	-0.001070	-0.006194	-0.008699
5.335500	-0.007782	0.005170	-0.001866	0.007051
5.336000	0.007785	-0.002742	0.002787	0.003437
5.336500	0.006730	0.005013	0.001824	-0.001066
5.337000	0.007540	-0.001933	0.010486	0.001714
5.337500	0.011135	-0.003830	-0.000138	-0.002036
5.338000	0.005889	0.005847	-0.001990	-0.001349
5.338500	-0.010927	-0.002030	-0.000537	0.007157
5.339000	0.003519	0.008913	0.003462	-0.000058
5.339500	0.009346	-0.007207	-0.003348	0.009398
5.340000	0.012836	-0.004636	-0.006151	0.002984
5.340500	0.002837	0.000968	0.002796	-0.001851
5.341000	0.008878	0.004911	0.004402	0.001887
5.341500	0.004422	0.005580	-0.001644	-0.004191
5.342000	0.005417	0.001092	-0.004660	0.002314
5.342500	0.007946	0.008583	0.009232	0.002490
5.343000	0.009889	0.000146	0.003824	-0.000730
5.343500	0.003034	-0.003545	-0.007681	0.000789
5.344000	0.004776	-0.002828	-0.005710	0.003958
5.344500	0.009136	-0.003408	0.002732	0.002954
5.345000	0.009003	-0.002951	-0.005499	0.002846
5.345500	-0.011878	0.002526	-0.003077	-0.002828
5.346000	0.000786	0.006649	-0.004000	0.003131
5.346500	0.002218	0.005180	-0.013816	0.001032
5.347000	-0.001166	0.001235	-0.001049	0.002173
5.347500	-0.001168	0.002902	-0.000006	0.012375
5.348000	-0.002626	-0.007850	-0.010539	0.002657
5.348500	-0.002211	-0.001059	-0.004579	0.008984
5.349000	-0.005248	0.010085	0.001362	0.005093
5.349500	0.001665	-0.000599	0.002827	0.007046
5.350000	-0.003594	-0.001326	-0.005913	-0.001683
5.350500	-0.006208	-0.007619	-0.003965	0.002627
5.351000	0.010633	0.008122	-0.004483	0.002422
5.351500	-0.022587	0.011872	0.001617	0.009294
5.352000	-0.011957	0.003036	-0.003920	-0.000095
5.352500	-0.006347	-0.004565	0.003297	0.002264
5.353000	-0.000529	0.002452	-0.003928	0.001714
5.353500	-0.002049	0.003252	-0.003394	-0.006853
5.354000	-0.005930	0.004780	-0.005071	-0.002917
5.354500	-0.010024	0.000961	0.003304	-0.001436
5.355000	-0.000412	-0.004642	-0.012176	-0.003989
5.355500	-0.005415	0.005909	0.005105	-0.003647
5.356000	-0.005056	-0.001017	-0.008097	-0.004643
5.356500	-0.004638	0.004998	-0.000150	-0.001418
5.357000	-0.011784	0.012573	-0.000443	0.002535
5.357500	-0.002614	0.003837	0.005962	0.001239
5.358000	0.002934	0.006659	-0.000602	0.002507
5.358500	-0.008068	0.004469	-0.012395	0.003739
5.359000	-0.002082	-0.005689	0.002528	0.000930
5.359500	-0.001257	0.003873	-0.002619	0.003613
5.360000	0.001662	0.010798	0.003747	0.004561
5.360500	-0.001501	0.006602	0.004698	0.000458
5.361000	0.005947	-0.001257	0.009965	0.000860
5.361500	0.000185	-0.009406	-0.003384	-0.012573
5.362000	-0.003722	-0.002075	0.010697	0.001917
5.362500	0.000342	-0.001401	-0.001739	0.000194
5.363000	-0.008336	-0.005807	0.001258	-0.004204
5.363500	0.001407	-0.003420	0.012591	-0.009202
5.364000	-0.001103	-0.009497	0.001726	-0.006256
5.364500	0.000902	0.001857	0.003391	0.006121
5.365000	0.003962	-0.000111	0.002070	0.004905
5.365500	-0.001950	-0.014880	-0.000889	0.000082
5.366000	0.003611	-0.013460	0.000902	-0.001310
5.366500	0.006896	-0.005861	-0.001590	-0.002498
5.367000	0.003259	0.009008	0.004563	-0.000568
5.367500	0.005745	-0.003496	0.007713	0.003672
5.368000	0.004259	-0.003042	0.005528	-0.006381
5.368500	0.012314	-0.001908	0.000399	0.005212
5.369000	0.004794	0.005238	0.004006	0.003654
5.369500	-0.001291	-0.002557	-0.006148	0.001738
5.370000	0.000227	0.005816	0.011892	-0.000044
5.370500	0.004567	-0.001930	0.001849	0.007228
5.371000	0.005230	-0.004073	0.001673	-0.005117
5.371500	0.002123	-0.001146	0.004726	0.001367
5.372000	0.000026	0.001321	0.008096	-0.000393
5.372500	-0.003996	-0.010573	-0.003167	0.005241
5.373000	0.005800	0.003004	0.008091	0.002063
5.373500	-0.012294	0.006575	0.002013	0.006000
5.374000	-0.001148	0.005164	-0.003495	0.002689
5.374500	0.004811	-0.002340	-0.009828	-0.001596
5.375000	-0.000806	0.002401	0.009443	0.005320
5.375500	-0.003947	-0.003051	-0.003147	-0.006035
5.376000	-0.003562	0.006208	-0.001004	-0.001576
5.376500	-0.003263	0.004344	0.000408	0.007176
5.377000	-0.000140	0.009329	-0.002671	0.005979
5.377500	-0.002045	-0.000646	-0.004391	-0.000873
5.378000	0.001915	0.000693	0.000602	-0.002245
5.378500	-0.008961	-0.000215	0.000981	0.003023
5.379000	-0.003628	-0.003522	-0.004789	0.001340
5.379500	0.005274	0.003012	-0.003167	0.001860
5.380000	-0.012148	0.000693	0.001992	0.006747
5.380500	0.004012	0.000396	-0.005590	0.003045
5.381000	-0.000693	0.005504	-0.007184	-0.006994
5.381500	0.002524	-0.002272	0.000056	0.001430
5.382000	-0.004498	0.000458	-0.001282	0.010693
5.382500	-0.002397	-0.007252	-0.000514	0.001611
5.383000	0.001208	-0.000742	-0.003101	-0.000452
5.383500	-0.008771	-0.001270	0.012267	0.008017
5.384000	0.000066	-0.005506	-0.005349	0.004466
5.384500	-0.000065	-0.004577	0.002267	-0.010955
5.385000	0.002237	0.006465	-0.002965	-0.001010
5.385500	-0.007706	0.005394	-0.002280	0.007414
5.386000	-0.008572	0.008161	-0.000480	0.007203
5.386500	-0.003863	0.005351	-0.005851	0.003389
5.387000	-0.002099	0.011731	-0.005959	-0.000412
5.387500	0.000566	0.002362	-0.002744	-0.001122
5.388000	-0.000623	0.007171	-0.008067	0.004556
5.388500	0.003886	0.011697	-0.000715	-0.000133
5.389000	-0.001905	0.008996	-0.001926	0.003036
5.389500	-0.001131	0.001448	-0.007093	0.003357
5.390000	0.003532	0.005176	-0.004344	0.011011
5.390500	0.001490	0.003878	-0.007209	-0.002083
5.391000	0.000799	-0.000329	-0.001783	0.010653
5.391500	0.005365	0.001725	0.005943	-0.000176
5.392000	0.003960	-0.003442	0.000983	0.000634
5.392500	0.003629	0.003703	-0.001915	0.009650
5.393000	0.002162	-0.000975	0.003031	0.006110
5.393500	0.005098	0.002619	0.001905	0.002912
5.394000	0.000866	0.003489	0.004678	0.001434
5.394500	0.007603	0.005175	0.003463	0.004347
5.395000	0.000989	0.000554	0.003810	-0.002568
5.395500	0.010294	0.001797	0.004294	-0.002193
5.396000	0.007421	-0.002993	0.011028	-0.000911
5.396500	0.010133	0.009068	0.008150	-0.004015
5.397000	-0.002401	0.005546	-0.000835	0.002134
5.397500	0.001437	0.002777	-0.001763	0.000780
5.398000	0.006855	-0.005543	0.005620	-0.002131
5.398500	-0.001571	-0.004930	0.010148	-0.003274
5.399000	0.005640	-0.003425	0.008048	-0.005752
5.399500	0.014912	-0.000933	0.004106	-0.005123
5.400000	0.009207	-0.000685	0.002920	-0.002838
5.400500	0.000714	0.005856	0.005563	-0.010330
5.401000	0.000537	-0.002450	0.000199	-0.010230
5.401500	-0.003288	-0.004481	0.013503	-0.004056
5.402000	0.008846	-0.000059	0.000486	-0.004193
5.402500	-0.005525	-0.001945	0.010448	-0.001992
5.403000	0.000116	-0.003215	-0.000331	-0.003245
5.403500	-0.000482	-0.004768	-0.006618	-0.001666
5.404000	-0.002317	0.002051	-0.002866	-0.008978
5.404500	-0.001061	-0.006674	-0.002022	-0.005620
5.405000	0.000756	-0.006998	-0.000664	-0.003106
5.405500	-0.005976	-0.003737	0.006955	0.002861
5.406000	0.001035	0.004255	0.001990	-0.008886
5.406500	0.003649	0.003943	0.004445	0.001629
5.407000	-0.003524	0.008895	-0.015526	0.002033
5.407500	0.001573	0.000593	-0.003256	0.001528
5.408000	0.002461	-0.001597	-0.000221	0.010366
5.408500	-0.003399	0.002623	-0.007776	0.000860
5.409000	-0.004069	-0.004800	-0.007865	0.001566
5.409500	-0.006261	0.007421	-0.003984	-0.000465
5.410000	-0.016342	-0.002627	-0.008889	0.003216
5.410500	-0.011358	-0.001432	-0.009603	0.005243
5.411000	-0.002523	-0.002733	-0.010886	0.002491
5.411500	0.002589	0.003826	0.000345	0.007459
5.412000	0.006373	-0.007833	-0.005989	0.006140
5.412500	0.001030	0.010173	-0.003134	0.002136
5.413000	-0.009473	-0.007646	0.008362	0.004026
5.413500	-0.006746	-0.002841	-0.006148	0.001788
5.414000	-0.015912	-0.001789	-0.008426	-0.014544
5.414500	0.003898	-0.004191	0.000933	-0.000143
5.415000	-0.004999	-0.003438	-0.005671	-0.002361
5.415500	-0.005625	-0.006435	-0.002840	-0.010636
5.416000	-0.005239	-0.001828	0.001902	0.001504
5.416500	-0.001992	0.006062	0.006720	0.001943
5.417000	0.001127	0.001877	-0.007663	-0.001617
5.417500	-0.001941	-0.002301	-0.013123	0.001875
5.418000	-0.001953	-0.003473	-0.006601	0.004904
5.418500	-0.008196	0.010301	-0.000227	-0.001325
5.419000	0.000936	0.003191	0.006770	0.006863
5.419500	-0.000694	0.006924	-0.007899	0.002413
5.420000	0.000712	0.010020	0.002710	-0.003858
5.420500	0.000880	0.012206	0.001785	0.001743
5.421000	-0.006672	0.001070	-0.001282	-0.006363
5.421500	0.008307	-0.003828	-0.005691	0.001302
5.422000	0.003876	0.004819	-0.002628	0.002702
5.422500	-0.002907	0.005777	-0.002115	-0.007391
5.423000	0.009448	-0.001365	0.001841	0.008544
5.423500	0.000332	-0.003343	-0.004346	0.007871
5.424000	0.007930	0.001329	0.003963	0.000481
5.424500	0.005527	0.006168	-0.004194	0.007614
5.425000	-0.008657	0.007021	-0.003747	0.003695
5.425500	0.001691	-0.003808	-0.001913	-0.001677
5.426000	0.003961	0.010692	-0.000292	0.004166
5.426500	0.000049	0.009891	0.006379	0.007196
5.427000	0.000359	0.006225	0.010877	0.005485
5.427500	0.009789	-0.003451	0.002658	-0.001276
5.428000	-0.004124	0.005623	0.007734	-0.002787
5.428500	-0.005310	0.000807	0.017841	0.007041
5.429000	0.005901	0.009778	0.004118	0.004862
5.429500	0.007166	0.000059	0.001200	0.002410
5.430000	0.001956	0.000778	0.007276	-0.008079
5.430500	0.004980	0.009409	0.000906	-0.004138
5.431000	-0.000853	0.001053	0.006520	0.002828
5.431500	-0.005351	0.002873	-0.002614	0.005737
5.432000	-0.004450	-0.007700	0.002351	0.010901
5.432500	0.000360	0.002957	-0.001833	-0.004322
5.433000	-0.004076	0.002005	0.005351	0.012582
5.433500	-0.002836	0.002718	-0.003274	-0.000715
5.434000	-0.014205	-0.006501	0.002935	0.000111
5.434500	-0.010655	-0.003110	0.008296	-0.009452
5.435000	-0.000479	0.000325	-0.000275	0.001370
5.435500	-0.001986	-0.007289	0.000992	-0.012449
5.436000	-0.001854	-0.003572	-0.004842	-0.006186
5.436500	0.003036	-0.004218	-0.000668	0.002563
5.437000	-0.014277	0.002692	0.004572	-0.006771
5.437500	-0.007830	0.006206	-0.009034	-0.005625
5.438000	-0.002485	-0.000286	-0.000448	-0.011280
5.438500	-0.003085	0.006080	0.005358	-0.001994
5.439000	0.003420	-0.005975	-0.003273	-0.006612
5.439500	-0.010825	-0.002954	-0.011733	-0.003873
5.440000	-0.000192	0.006186	-0.001472	-0.005229
5.440500	0.006423	-0.003779	0.001079	-0.007330
5.441000	0.003890	-0.001000	-0.010946	-0.003968
5.441500	-0.003373	0.008033	0.006901	0.001261
5.442000	-0.003882	-0.005775	-0.004156	0.006319
5.442500	-0.007098	-0.002808	-0.001940	-0.000666
5.443000	-0.007457	0.003641	0.000370	-0.010753
5.443500	-0.005482	-0.004537	-0.009779	0.004808
5.444000	-0.004655	-0.003342	-0.005582	-0.002374
5.444500	0.001298	0.001794	-0.006664	0.001953
5.445000	-0.004045	-0.000276	-0.007332	-0.006665
5.445500	0.003099	-0.007979	-0.001130	-0.006307
5.446000	0.001011	-0.004505	0.003716	-0.009487
5.446500	-0.001302	-0.003580	0.002012	-0.005616
5.447000	-0.004714	0.000779	-0.001733	-0.002972
5.447500	-0.008658	-0.001570	-0.005256	-0.001654
5.448000	-0.005665	-0.008647	-0.009126	-0.000574
5.448500	0.002948	-0.004662	-0.000720	-0.003850
5.449000	0.013095	0.003389	-0.002268	-0.000034
5.449500	0.003444	0.010019	0.003156	0.004807
5.450000	0.002019	0.005276	-0.010175	0.008922
5.450500	0.002556	-0.001276	-0.001426	-0.005787
5.451000	-0.004280	-0.001561	-0.004968	0.005625
5.451500	0.007508	-0.000252	-0.002367	-0.000158
5.452000	0.007266	0.007150	0.003940	-0.005997
5.452500	0.000979	0.002833	0.004983	0.009970
5.453000	-0.005388	-0.001706	0.002426	-0.002319
5.453500	0.003165	-0.001854	0.004172	0.001994
5.454000	0.000992	0.003008	-0.006378	0.009503
5.454500	0.007149	-0.000176	0.005727	-0.003575
5.455000	0.003380	-0.003391	0.000074	-0.010009
5.455500	0.010871	0.007312	0.002982	0.003056
5.456000	0.001433	-0.001895	0.007191	0.005099
5.456500	0.005539	-0.002851	0.003693	-0.003161
5.457000	0.001689	-0.003428	-0.003624	-0.003492
5.457500	0.002284	0.007706	0.000511	0.005455
5.458000	-0.001428	0.007321	0.001511	0.003364
5.458500	0.001325	0.005796	-0.002227	-0.001960
5.459000	0.000457	0.005250	-0.007684	0.002563
5.459500	0.005119	0.006261	-0.003490	0.004728
5.460000	0.004312	0.001153	-0.000926	0.010900
5.460500	-0.000716	0.003617	-0.001923	-0.000215
5.461000	-0.003074	0.013304	0.004501	0.009716
5.461500	-0.007792	0.002864	0.008177	0.001908
5.462000	0.003557	-0.000069	0.004781	0.009717
5.462500	-0.002232	0.009694	0.000186	-0.004399
5.463000	0.004126	-0.000598	-0.004663	0.006482
5.463500	-0.011063	0.001452	0.007934	0.003199
5.464000	-0.004823	-0.001667	-0.002312	0.006330
5.464500	-0.001310	-0.001995	-0.000069	0.002186
5.465000	0.000585	0.000308	0.006240	0.000928
5.465500	-0.002384	-0.003159	0.004438	-0.002268
5.466000	-0.004780	0.006829	-0.001810	0.002156
5.466500	-0.004767	0.004955	0.006388	0.005304
5.467000	-0.009279	-0.004857	0.003289	-0.004329
5.467500	0.000458	0.003142	0.009231	0.007157
5.468000	0.001757	0.000966	0.010162	0.004423
5.468500	-0.005996	0.005130	-0.003435	-0.011815
5.469000	0.005807	0.004522	-0.000033	0.002605
5.469500	-0.000876	-0.000473	0.001616	0.002192
5.470000	-0.008057	0.001844	-0.002022	0.000840
5.470500	-0.009806	0.003469	-0.007620	-0.003150
5.471000	-0.011101	0.008174	-0.005504	-0.004302
5.471500	0.001148	0.001938	0.005947	0.008570
5.472000	-0.003835	0.002454	0.009255	-0.004377
5.472500	0.002475	0.007231	-0.002057	0.002193
5.473000	-0.005729	0.003197	0.000463	0.001447
5.473500	-0.006223	-0.010763	-0.007764	-0.008136
5.474000	-0.000203	-0.004673	-0.005509	-0.002886
5.474500	0.008534	-0.005225	-0.003525	-0.001552
5.475000	-0.001250	-0.000544	0.002593	-0.006952
5.475500	0.008090	-0.003856	-0.001910	-0.004662
5.476000	-0.001401	0.001928	0.003932	-0.004223
5.476500	0.002966	0.000067	-0.000575	0.003448
5.477000	0.004330	0.007645	-0.000803	-0.003590
5.477500	0.005535	-0.000731	0.005549	-0.007396
5.478000	0.007958	-0.002386	-0.006082	0.001904
5.478500	0.009085	-0.004118	-0.001985	-0.004455
5.479000	0.005312	-0.001205	0.001288	-0.000795
5.479500	-0.002877	-0.008160	-0.006015	-0.002652
5.480000	-0.002175	-0.005449	-0.000305	-0.004359
5.480500	-0.001102	-0.002246	-0.001271	0.005363
5.481000	-0.002562	0.003534	-0.002196	-0.004596
5.481500	-0.006034	-0.003944	0.000327	0.001651
5.482000	0.003288	-0.005672	0.001625	-0.003556
5.482500	0.008623	-0.003152	0.008065	-0.000497
5.483000	0.009024	-0.003193	-0.007464	0.004318
5.483500	-0.004389	0.001457	0.007493	-0.001153
5.484000	-0.001747	-0.002355	0.004690	0.008275
5.484500	0.004550	-0.000627	-0.005283	-0.006102
5.485000	0.004569	-0.006432	0.005603	-0.001550
5.485500	-0.000247	-0.009147	-0.005392	-0.000891
5.486000	0.003562	-0.007893	0.006815	-0.003209
5.486500	0.002210	-0.006384	0.003520	-0.007299
5.487000	0.003675	-0.003440	0.003831	-0.001712
5.487500	-0.002953	-0.006258	0.005886	-0.003239
5.488000	-0.008405	-0.001622	-0.000350	-0.002372
5.488500	0.000091	-0.012907	0.007189	0.000271
5.489000	-0.004877	-0.006847	0.001289	-0.007253
5.489500	-0.002812	-0.005148	0.003866	0.001283
5.490000	0.001736	-0.003278	0.012193	-0.003405
5.490500	-0.005569	-0.000059	0.005220	0.000392
5.491000	-0.003034	-0.000422	-0.003477	-0.005089
5.491500	-0.004309	0.001865	0.003800	-0.000225
5.492000	-0.002283	-0.004499	-0.004492	-0.008261
5.492500	-0.001326	0.000610	0.003918	0.004642
5.493000	-0.001097	0.003021	0.001440	-0.000398
5.493500	-0.002793	0.001430	0.004060	0.010538
5.494000	-0.006612	-0.000556	0.003111	-0.003859
5.494500	-0.001443	-0.000962	0.010769	-0.007391
5.495000	-0.001244	0.007137	-0.001266	0.001304
5.495500	0.002295	0.000707	0.008483	0.000836
5.496000	0.000809	-0.004603	-0.007457	-0.001436
5.496500	0.006718	0.007066	-0.001764	0.001253
5.497000	0.002205	-0.008624	0.003392	0.006447
5.497500	-0.006174	-0.003543	0.015717	-0.000795
5.498000	-0.005370	0.000676	-0.007607	0.013600
5.498500	-0.004062	-0.005703	0.004244	-0.004301
5.499000	0.001364	0.009319	-0.000974	-0.006065
5.499500	-0.000576	0.001648	-0.009258	0.001234
5.500000	-0.008117	-0.002818	-0.005107	-0.001379
5.500500	0.000528	0.005206	-0.005216	0.007089
5.501000	0.007132	0.004353	-0.003480	0.002675
5.501500	-0.003057	0.002843	-0.013497	0.003907
5.502000	-0.005586	-0.000891	-0.009458	0.001411
5.502500	-0.003675	-0.004370	-0.007693	0.000069
5.503000	0.000257	0.017915	-0.009735	0.003098
5.503500	-0.001793	-0.005143	-0.000435	0.003435
5.504000	0.004709	-0.000122	-0.001097	-0.007646
5.504500	0.005552	0.006175	-0.004071	-0.003865
5.505000	0.011298	0.010922	-0.007775	0.002202
5.505500	0.002788	0.004568	0.000587	0.007014
5.506000	-0.000119	0.001988	0.003177	0.004803
5.506500	0.007343	0.005858	0.005358	0.000686
5.507000	0.006255	-0.003221	-0.010360	0.005490
5.507500	0.005400	0.007113	0.002853	-0.008836
5.508000	-0.004852	-0.000868	-0.008280	0.003070
5.508500	0.008462	0.002865	-0.003392	0.003794
5.509000	0.003475	-0.003660	-0.000895	-0.005659
5.509500	0.009854	0.006488	-0.007275	0.006098
5.510000	-0.003365	0.004373	-0.001641	-0.005226
5.510500	-0.003432	0.001643	-0.007827	-0.004255
5.511000	0.004597	0.001154	-0.007028	-0.000271
5.511500	-0.000367	0.007468	-0.000885	-0.000405
5.512000	0.012597	-0.005394	-0.005456	-0.001034
5.512500	0.001069	-0.006993	-0.001620	0.001795
5.513000	0.002687	0.004675	0.002397	-0.006539
5.513500	0.004938	0.009538	0.004907	-0.011198
5.514000	0.008594	-0.000164	-0.002092	0.001766
5.514500	0.006184	-0.003941	0.001362	-0.003342
5.515000	0.010762	0.001855	0.000527	-0.002427
5.515500	0.004304	0.000610	0.001087	0.004075
5.516000	-0.004731	0.011780	-0.008763	-0.004569
5.516500	-0.004703	-0.000782	0.007644	-0.008184
5.517000	0.003497	-0.001361	0.006115	-0.004540
5.517500	0.000804	-0.012529	0.004151	0.003998
5.518000	-0.000280	0.002963	0.006953	-0.003538
5.518500	-0.002921	-0.004178	0.007320	0.000314
5.519000	-0.002589	-0.001067	0.001590	-0.010166
5.519500	0.007519	-0.000432	0.002943	-0.001728
5.520000	0.003928	0.007546	0.004696	-0.006435
5.520500	-0.009969	-0.004385	0.011807	-0.005022
5.521000	0.000981	0.001934	-0.000718	0.007020
5.521500	-0.005293	0.001760	0.005036	0.004378
5.522000	-0.008218	-0.003669	0.001858	-0.004362
5.522500	-0.006862	0.003936	0.006933	0.002961
5.523000	-0.007506	0.001792	0.010289	-0.009588
5.523500	-0.009428	-0.000413	-0.001314	-0.005849
5.524000	-0.003524	-0.005467	-0.001315	0.000087
5.524500	-0.007060	-0.004384	0.002590	-0.002209
5.525000	0.000542	-0.015398	0.001239	0.006978
5.525500	0.000154	0.005871	0.001073	-0.000150
5.526000	0.002121	-0.006932	-0.000918	0.000734
5.526500	-0.005448	-0.004884	-0.006314	0.001815
5.527000	0.002258	0.000183	-0.003308	0.002577
5.527500	0.003178	-0.007556	0.010767	0.002364
5.528000	-0.010074	0.009477	0.000704	-0.000137
5.528500	-0.001371	-0.003395	0.000010	0.004728
5.529000	0.007259	0.006719	0.002123	-0.001245
5.529500	0.000386	0.002598	0.000927	0.002019
5.530000	0.004041	-0.008008	-0.010733	0.006929
5.530500	0.003620	0.000298	-0.008358	0.004933
5.531000	0.003241	-0.004794	-0.009207	0.003423
5.531500	-0.006616	-0.004787	-0.004033	0.001262
5.532000	0.008535	0.001164	-0.000840	-0.004516
5.532500	0.006048	-0.005005	-0.008948	0.002392
5.533000	0.004398	-0.006410	-0.004740	0.005998
5.533500	-0.004205	0.004882	-0.002247	0.010875
5.534000	0.002756	-0.007874	-0.000781	0.005765
5.534500	0.003179	0.011144	0.000197	0.001069
5.535000	0.004456	0.000612	0.000529	-0.000039
5.535500	0.004741	0.005577	-0.007210	-0.002927
5.536000	-0.000960	-0.005582	-0.004439	0.005908
5.536500	0.011268	-0.005319	-0.005261	0.003476
5.537000	0.000576	0.000878	-0.009666	0.002249
5.537500	0.001752	0.003072	-0.000256	0.000175
5.538000	-0.004746	-0.000478	-0.008655	0.003948
5.538500	0.002868	0.001716	-0.000855	0.004257
5.539000	0.002312	0.001671	-0.004317	-0.001643
5.539500	0.012931	0.001148	-0.014270	-0.001751
5.540000	0.004736	-0.002250	-0.008535	0.002323
5.540500	0.007412	0.004177	0.005768	-0.006632
5.541000	0.005915	-0.002072	-0.005699	0.003589
5.541500	0.002517	-0.005160	-0.002700	-0.006145
5.542000	0.003452	-0.003661	-0.003276	-0.000088
5.542500	-0.000211	0.000357	-0.004497	0.000345
5.543000	0.007716	0.002868	0.004203	0.005451
5.543500	-0.002761	-0.001108	0.005467	0.001679
5.544000	-0.000216	0.006022	-0.001943	0.005055
5.544500	0.000804	0.006421	0.007012	-0.006353
5.545000	-0.002028	0.002330	0.000908	0.004816
5.545500	-0.002963	-0.005896	0.005488	0.001509
5.546000	0.001954	-0.000534	-0.000145	-0.001235
5.546500	-0.008706	0.012222	0.004174	-0.005709
5.547000	-0.005416	-0.000219	-0.006541	0.001388
5.547500	-0.001812	0.004587	-0.007557	0.001291
5.548000	-0.001649	0.005082	0.006802	-0.001767
5.548500	-0.009108	0.001310	-0.004217	0.000153
5.549000	-0.010237	0.013049	0.007003	-0.005843
5.549500	-0.001912	0.005198	0.001435	0.002345
5.550000	-0.004305	-0.001258	-0.001901	0.003839
5.550500	-0.001508	-0.010983	0.009690	-0.007267
5.551000	-0.004306	-0.003646	0.007790	-0.007461
5.551500	-0.000654	0.000562	0.003083	-0.008576
5.552000	-0.007100	-0.004346	0.009451	-0.006275
5.552500	-0.004471	-0.003159	0.012146	-0.007515
5.553000	-0.010294	-0.000702	-0.007533	0.002285
5.553500	-0.006619	0.000344	-0.002392	-0.005369
5.554000	-0.001877	-0.009205	0.001736	-0.003629
5.554500	-0.000509	0.008139	-0.002699	-0.006695
5.555000	-0.009683	0.001994	-0.005987	-0.004383
5.555500	-0.004743	0.004703	0.001284	-0.001972
5.556000	0.008175	0.005772	0.008832	-0.002073
5.556500	-0.003023	-0.002300	-0.004181	-0.001623
5.557000	0.007820	-0.002275	-0.004070	-0.004118
5.557500	-0.011744	-0.005627	-0.007526	-0.003982
5.558000	0.004845	0.000430	0.005624	0.004221
5.558500	-0.001731	0.005354	0.006280	-0.000817
5.559000	-0.000867	-0.003403	0.002911	-0.005930
5.559500	0.006073	-0.001659	0.007476	0.002229
5.560000	-0.002544	-0.001996	-0.000133	-0.001409
5.560500	-0.000596	-0.000542	0.004534	-0.000254
5.561000	0.005212	-0.009259	-0.000851	0.007907
5.561500	0.000837	-0.005275	-0.004879	-0.000074
5.562000	0.004583	-0.000088	-0.002814	-0.006773
5.562500	0.008086	-0.009925	0.002236	0.001726
5.563000	0.005825	-0.001063	-0.003862	0.003130
5.563500	0.002195	-0.002061	-0.002884	0.008068
5.564000	0.005222	0.001770	-0.006273	-0.005002
5.564500	0.004626	0.003385	-0.001066	0.002061
5.565000	0.007431	-0.007182	-0.006533	0.003296
5.565500	-0.000475	-0.003709	-0.003962	-0.003357
5.566000	-0.002812	-0.007172	-0.008754	-0.007337
5.566500	0.009692	-0.000604	-0.012109	-0.002422
5.567000	0.005629	0.001739	-0.006212	0.007970
5.567500	0.004704	0.002905	0.008720	0.006515
5.568000	-0.000044	0.001846	-0.003312	0.001471
5.568500	-0.009916	-0.006287	-0.012174	0.000902
5.569000	0.010651	-0.003770	-0.009032	0.005735
5.569500	-0.002025	-0.001333	-0.002820	0.008851
5.570000	0.002532	0.003597	-0.002242	0.005367
5.570500	0.009117	-0.004372	-0.000903	0.000907
5.571000	-0.008557	-0.007011	-0.005453	0.003259
5.571500	0.006955	0.003678	0.001686	0.009580
5.572000	-0.001809	-0.009902	-0.003691	-0.000145
5.572500	-0.006961	-0.006715	-0.003359	-0.007778
5.573000	0.002230	-0.001511	-0.003835	0.007712
5.573500	-0.002019	0.005881	-0.002770	0.000102
5.574000	-0.005344	0.004558	-0.008090	-0.000488
5.574500	-0.003825	0.006818	-0.004483	0.007654
5.575000	-0.002394	0.006743	0.006918	0.007593
5.575500	-0.002614	-0.003520	0.007068	0.003787
5.576000	-0.009215	-0.004369	-0.003665	0.009253
5.576500	-0.000107	-0.000290	0.006897	0.006984
5.577000	-0.005555	-0.000200	-0.000611	0.009672
5.577500	-0.007906	-0.008972	0.003758	0.002778
5.578000	0.002160	0.001374	0.008885	-0.002697
5.578500	-0.003868	-0.002398	-0.005731	-0.001421
5.579000	-0.000408	0.003581	0.006739	-0.006065
5.579500	-0.007075	-0.005942	0.008045	-0.000881
5.580000	-0.001842	-0.005752	0.000262	-0.007776
5.580500	0.007851	0.002105	0.006174	0.005543
5.581000	-0.002315	0.014200	0.001721	-0.000240
5.581500	0.001323	-0.004186	0.006359	-0.003732
5.582000	0.000235	0.003621	-0.000045	0.011949
5.582500	0.008969	-0.001552	0.003405	0.004719
5.583000	-0.012291	-0.003628	-0.001001	0.010591
5.583500	-0.000448	0.008734	0.010941	0.007050
5.584000	-0.001783	0.004411	-0.000406	0.002199
5.584500	-0.005764	-0.003848	-0.006176	-0.002057
5.585000	-0.011837	0.008032	0.000602	-0.003648
5.585500	-0.001588	0.002615	-0.004365	-0.000813
5.586000	-0.006264	0.003395	0.006170	-0.003059
5.586500	0.009941	0.004541	0.004429	-0.007554
5.587000	0.000286	0.001986	-0.008986	-0.003517
5.587500	-0.000082	0.000167	0.000420	-0.003170
5.588000	0.000526	-0.001267	-0.006601	-0.003506
5.588500	0.010004	0.001818	0.003468	0.001673
5.589000	0.001775	-0.005947	0.005377	-0.008912
