Time	L_BF	L_VL	R_BF	R_VL
4.836000	0.005654	-0.003157	0.006929	-0.000805
4.836500	0.002297	0.001320	0.001332	-0.005243
4.837000	-0.006099	0.003998	-0.001706	-0.006874
4.837500	0.000312	0.006974	0.004196	-0.001784
4.838000	-0.008602	-0.005717	-0.001696	0.000390
4.838500	0.006406	-0.001950	-0.008281	0.002412
4.839000	-0.004558	-0.007639	0.002949	-0.007109
4.839500	0.000772	-0.011859	-0.002093	-0.003464
4.840000	-0.003577	-0.000339	0.003037	-0.002647
4.840500	0.007770	-0.003205	0.008038	-0.007037
4.841000	0.003280	-0.005808	0.005239	0.001242
4.841500	-0.005962	-0.007739	0.006372	0.002529
4.842000	0.006110	-0.000387	0.001424	-0.001421
4.842500	-0.000342	-0.014562	-0.007196	-0.004407
4.843000	0.001206	-0.003851	-0.000967	0.007522
4.843500	-0.005961	-0.008394	-0.004902	-0.005916
4.844000	-0.008224	0.000829	-0.004719	-0.001182
4.844500	-0.001161	0.004482	0.000528	-0.004260
4.845000	-0.000125	-0.002516	0.005818	0.001250
4.845500	-0.004944	-0.006187	-0.005901	-0.002196
4.846000	-0.013106	0.001707	-0.004160	0.002332
4.846500	0.002639	0.005558	-0.000870	0.007464
4.847000	-0.004675	-0.004307	-0.007915	-0.003664
4.847500	-0.003195	-0.003136	-0.002325	0.006010
4.848000	0.001366	0.000933	-0.005872	0.001819
4.848500	-0.001632	-0.007092	-0.001249	-0.002670
4.849000	-0.001449	-0.000734	0.000027	0.000147
4.849500	-0.005563	-0.001518	-0.003106	-0.002075
4.850000	-0.002967	-0.004744	-0.002898	0.002378
4.850500	-0.002587	0.002565	-0.003935	0.003753
4.851000	0.008017	0.005618	-0.007175	0.002267
4.851500	0.000678	-0.001680	0.000705	0.002118
4.852000	0.003952	0.000997	-0.005381	0.002783
4.852500	0.011041	0.003984	-0.002780	0.009389
4.853000	0.007603	0.000271	-0.003453	0.015303
4.853500	0.007613	0.003068	-0.001478	0.001906
4.854000	0.006928	0.002598	-0.000666	0.005542
4.854500	-0.001714	-0.005805	-0.003068	-0.001583
4.855000	-0.002070	0.002322	-0.003455	0.005298
4.855500	0.007463	0.003221	0.003897	0.010472
4.856000	0.002676	0.007656	-0.000717	-0.005567
4.856500	0.002082	0.004344	-0.013449	-0.007348
4.857000	-0.003660	0.000242	-0.002003	-0.003652
4.857500	0.001699	-0.007098	0.004989	0.006866
4.858000	0.006951	-0.001957	-0.007376	0.002970
4.858500	-0.001792	-0.009903	-0.003779	-0.004582
4.859000	-0.002063	0.005941	-0.012830	0.007589
4.859500	0.003965	0.005207	-0.000667	0.006190
4.860000	0.004445	-0.001658	-0.004943	-0.002152
4.860500	0.004896	-0.000881	0.004276	-0.002571
4.861000	0.001525	0.004385	-0.002394	0.000685
4.861500	0.007948	0.009706	-0.003157	0.003891
4.862000	0.007240	0.004986	0.003284	0.005057
4.862500	0.003040	0.006679	0.003173	-0.006691
4.863000	-0.005309	0.003204	-0.003256	0.000393
4.863500	0.005756	0.012826	-0.001130	-0.007912
4.864000	0.006766	-0.002981	-0.011430	0.000875
4.864500	0.001774	0.006385	-0.000555	-0.004203
4.865000	0.003258	0.003736	-0.004835	0.000287
4.865500	0.003767	0.005311	-0.004740	0.000837
4.866000	-0.004531	0.007980	0.000382	-0.010609
4.866500	0.002579	-0.008267	-0.001978	0.001850
4.867000	0.003605	-0.002038	0.003293	-0.006609
4.867500	-0.001812	0.000667	0.003161	-0.009020
4.868000	0.007642	-0.002315	0.008751	0.005196
4.868500	-0.001251	-0.004101	-0.001184	-0.004392
4.869000	-0.002881	-0.003830	0.003612	-0.011020
4.869500	0.000592	0.000382	0.000996	-0.008084
4.870000	0.002471	-0.006033	0.007709	-0.000317
4.870500	0.004002	-0.006378	0.007824	-0.000996
4.871000	0.010526	-0.010735	0.008623	0.005877
4.871500	0.003574	0.004987	0.002482	-0.009663
4.872000	-0.006105	0.004987	0.006415	-0.000302
4.872500	0.002517	-0.005376	-0.000156	-0.003062
4.873000	-0.002976	-0.003827	0.008921	-0.000313
4.873500	0.000212	0.003234	-0.000052	-0.002420
4.874000	-0.006155	-0.000596	-0.002785	0.005966
4.874500	-0.001810	-0.004917	0.010886	-0.005833
4.875000	-0.006693	-0.005963	0.001238	0.007325
4.875500	0.004537	-0.003970	0.002605	0.004931
4.876000	0.001511	-0.007964	-0.001072	-0.001851
4.876500	0.003614	0.008005	0.002648	0.002779
4.877000	-0.007122	-0.002910	0.007487	0.004507
4.877500	-0.005131	-0.000504	0.001451	0.002593
4.878000	-0.001348	-0.002993	0.005406	0.010788
4.878500	-0.004455	0.002052	-0.003487	-0.002439
4.879000	0.000003	-0.008153	0.000192	0.000993
4.879500	0.002256	-0.002305	0.007086	0.002247
4.880000	-0.004763	0.005330	0.005655	0.005655
4.880500	-0.002630	-0.010728	-0.003261	0.001870
4.881000	-0.005640	-0.005084	0.006022	-0.003038
4.881500	-0.004577	-0.009821	0.004560	-0.003966
4.882000	-0.004752	0.004444	-0.009445	0.007744
4.882500	-0.009243	-0.003429	-0.001955	0.000132
4.883000	-0.014554	-0.003690	0.009172	0.004988
4.883500	-0.006540	-0.001233	0.009934	0.005941
4.884000	-0.002145	0.000868	0.001479	-0.004965
4.884500	-0.006612	0.004031	-0.008694	0.000726
4.885000	-0.000935	0.001534	-0.002510	-0.007322
4.885500	-0.003147	0.001672	0.002443	-0.008069
4.886000	0.005941	-0.001541	-0.002514	0.012546
4.886500	0.010762	-0.004725	0.002949	0.002275
4.887000	0.002323	0.008673	-0.000366	0.005394
4.887500	-0.001545	0.001795	-0.002688	0.009350
4.888000	-0.000551	0.001514	0.009428	-0.006419
4.888500	0.006898	0.000754	0.005455	0.001038
4.889000	-0.000373	0.006836	0.002786	0.002132
4.889500	0.001003	0.009973	-0.001406	0.010420
4.890000	0.001992	0.009340	-0.005925	-0.001195
4.890500	0.002851	0.006999	0.005115	-0.000265
4.891000	0.009863	0.000687	0.006499	0.006648
4.891500	0.002090	0.008221	0.003839	0.001045
4.892000	0.002622	-0.003891	0.000320	-0.008165
4.892500	0.000380	0.008428	0.000658	0.004864
4.893000	-0.002143	0.002498	-0.008912	-0.000650
4.893500	-0.004032	0.012051	-0.003290	0.002961
4.894000	0.001111	0.002247	-0.007693	-0.004702
4.894500	0.004376	0.010799	-0.001508	0.000260
4.895000	0.001395	-0.000092	-0.005418	0.005506
4.895500	0.004768	-0.003294	0.001782	-0.000829
4.896000	0.010871	0.005068	-0.000996	0.003640
4.896500	0.009979	-0.000086	-0.005524	-0.001823
4.897000	0.003494	0.001066	0.004154	-0.000551
4.897500	0.004567	0.002931	-0.007244	-0.004036
4.898000	0.008266	0.008331	-0.018208	0.001167
4.898500	0.003751	0.008496	0.002210	-0.006915
4.899000	0.006145	-0.010818	-0.005537	-0.010615
4.899500	0.003677	-0.011373	-0.000461	-0.000771
4.900000	-0.000816	-0.001079	-0.005873	-0.002774
4.900500	0.000827	-0.002461	-0.008260	-0.007923
4.901000	0.006770	0.000566	-0.009417	-0.000956
4.901500	0.005938	0.000998	-0.005535	-0.009044
4.902000	0.000444	-0.002780	0.013790	0.000687
4.902500	0.001348	0.000956	-0.011551	-0.005390
4.903000	0.010671	-0.006583	-0.007280	-0.002483
4.903500	0.005355	0.000418	-0.002121	-0.004130
4.904000	-0.003108	0.008519	-0.007010	-0.004767
4.904500	-0.004671	-0.001872	0.005615	-0.002785
4.905000	0.009306	-0.004101	0.000048	0.004153
4.905500	0.000829	-0.008189	-0.000635	-0.000472
4.906000	0.007651	0.000322	-0.003877	-0.008704
4.906500	0.001815	0.002598	0.007200	0.005684
4.907000	0.001078	0.001542	0.000537	-0.006275
4.907500	-0.005352	-0.005415	-0.007038	0.006913
4.908000	0.006304	-0.001097	-0.005882	0.001049
4.908500	-0.003031	-0.005534	-0.007002	-0.004690
4.909000	-0.001109	0.002893	-0.006674	-0.005250
4.909500	-0.000881	-0.000285	0.001849	-0.006830
4.910000	-0.010210	-0.009501	0.000410	0.005528
4.910500	-0.000264	-0.005841	-0.002133	0.006811
4.911000	0.003447	-0.004518	0.006643	-0.010259
4.911500	0.003375	0.006169	0.010766	-0.002667
4.912000	0.000624	-0.004655	0.000301	0.002543
4.912500	-0.009173	-0.010923	-0.002645	0.003638
4.913000	0.009061	-0.003741	0.009784	0.001891
4.913500	0.002336	-0.003350	-0.005812	-0.001402
4.914000	-0.010240	0.001992	-0.000907	-0.000038
4.914500	0.005243	-0.004343	-0.001452	0.003001
4.915000	0.008912	0.007156	-0.000804	0.000704
4.915500	-0.004686	0.002894	0.010734	0.000740
4.916000	-0.003011	-0.002045	0.006827	0.005546
4.916500	-0.002782	-0.001234	-0.001610	-0.006558
4.917000	-0.003980	-0.001733	0.001419	0.006185
4.917500	-0.001517	0.000814	0.003123	0.001699
4.918000	-0.000327	0.008312	0.002767	-0.005230
4.918500	-0.002577	0.005108	0.004054	0.002773
4.919000	-0.000355	0.003346	0.000486	-0.002566
4.919500	0.002871	-0.000064	0.010675	0.001217
4.920000	0.004892	-0.003460	0.009815	0.001850
4.920500	-0.007111	-0.003476	0.007676	0.004971
4.921000	-0.002208	0.003252	0.006090	0.000939
4.921500	-0.008932	0.003658	0.007450	0.002517
4.922000	-0.002774	0.000850	0.001978	-0.004989
4.922500	-0.001737	0.002302	0.007653	0.006351
4.923000	0.001656	0.010776	0.009139	0.002012
4.923500	-0.000816	0.006721	0.003335	0.000221
4.924000	-0.003747	-0.000353	0.005937	-0.003757
4.924500	-0.000433	0.006500	0.005593	0.008828
4.925000	-0.001345	0.003933	0.010625	0.012588
4.925500	-0.005115	0.001405	0.001710	0.009292
4.926000	0.001621	0.005794	0.010554	0.011062
4.926500	0.006277	0.002877	0.005997	0.001607
4.927000	0.001601	0.001407	0.004273	0.002596
4.927500	0.003570	0.000976	0.006033	0.008571
4.928000	-0.006427	0.000420	0.004869	-0.005333
4.928500	0.004173	0.006027	-0.007256	-0.005294
4.929000	-0.002511	0.017177	-0.003149	0.000021
4.929500	-0.000748	0.004753	-0.007197	-0.010444
4.930000	-0.005684	-0.002676	-0.000531	0.007191
4.930500	-0.002704	0.001317	0.010202	-0.000880
4.931000	0.002482	0.003548	-0.008419	-0.008909
4.931500	0.004149	0.006377	-0.003857	0.006503
4.932000	0.006039	0.011322	-0.006887	-0.006547
4.932500	0.001250	-0.002904	-0.001087	-0.006056
4.933000	0.003085	0.011011	0.004451	-0.005244
4.933500	0.008538	0.003211	-0.009680	0.003579
4.934000	-0.002884	-0.000421	0.001443	-0.009259
4.934500	0.006010	-0.004524	-0.003414	-0.001467
4.935000	0.005941	0.004048	0.002326	-0.000615
4.935500	0.003818	-0.003830	0.004530	-0.000233
4.936000	-0.004579	-0.004698	0.002207	-0.007673
4.936500	-0.001535	-0.004698	0.003688	-0.000504
4.937000	-0.002040	-0.003827	0.007750	-0.003335
4.937500	0.010689	0.000641	0.000132	0.001233
4.938000	-0.002141	-0.002969	0.003800	-0.003418
4.938500	0.008758	0.004012	-0.001084	-0.006258
4.939000	0.007792	0.001349	-0.005074	-0.005037
4.939500	-0.000035	0.000061	-0.004738	-0.007162
4.940000	0.001281	0.001049	0.002105	-0.004468
4.940500	0.004314	-0.008321	-0.003416	-0.000870
4.941000	-0.003891	0.002189	0.003623	-0.010280
4.941500	0.003850	0.001115	-0.002430	-0.001745
4.942000	0.001939	-0.010438	-0.003618	-0.005876
4.942500	0.009679	-0.002694	-0.005736	0.001498
4.943000	0.003448	-0.000439	0.003031	0.007486
4.943500	-0.006378	-0.008443	-0.006860	0.000225
4.944000	-0.007746	0.007795	-0.003984	0.000164
4.944500	-0.001591	-0.001249	-0.006215	-0.006124
4.945000	0.007495	0.000245	-0.010754	0.004144
4.945500	0.009258	0.002241	-0.004350	0.005560
4.946000	0.004520	0.004272	0.001136	0.002077
4.946500	-0.003994	-0.001745	0.007202	0.000470
4.947000	0.002142	-0.005957	-0.002751	-0.012077
4.947500	-0.001904	0.004988	0.000347	-0.002421
4.948000	-0.001096	-0.000786	0.004137	0.004384
4.948500	0.000482	0.000279	-0.004771	0.006087
4.949000	-0.001202	0.002267	-0.010597	0.004567
4.949500	0.005461	0.004958	0.000180	-0.003415
4.950000	-0.005442	-0.005660	-0.008954	-0.001680
4.950500	-0.000886	-0.001107	0.002391	-0.004091
4.951000	-0.001862	0.002075	-0.000944	0.002384
4.951500	0.003960	0.001084	-0.001557	-0.006073
4.952000	-0.004808	-0.004151	-0.008910	-0.001547
4.952500	0.000224	-0.000057	-0.001986	0.010189
4.953000	-0.002917	-0.000649	0.001618	0.012518
4.953500	-0.000577	0.002554	0.003462	-0.004850
4.954000	-0.013996	-0.003148	0.004721	0.003251
4.954500	-0.005019	0.006413	0.001731	-0.001618
4.955000	-0.009066	-0.004219	0.006539	0.004838
4.955500	-0.004646	0.003571	0.012937	-0.002132
4.956000	0.002185	0.000934	0.005805	0.009510
4.956500	0.005178	0.002669	0.008095	0.011190
4.957000	0.000470	-0.001479	-0.003424	-0.000205
4.957500	-0.002281	0.002914	-0.001195	0.009196
4.958000	-0.000306	0.003078	-0.006077	0.005808
4.958500	0.003077	-0.003851	-0.000589	0.003246
4.959000	-0.010313	0.005028	0.002442	0.002581
4.959500	-0.002771	-0.000893	0.002329	-0.007433
4.960000	-0.013777	0.005391	-0.008168	-0.000130
4.960500	-0.001142	0.003250	-0.007890	0.000613
4.961000	0.000655	-0.005287	0.000230	-0.002262
4.961500	-0.001785	0.002589	0.008853	0.000051
4.962000	-0.007435	0.010425	-0.004351	0.005885
4.962500	-0.000634	0.000262	0.001130	-0.005061
4.963000	0.000028	0.013647	-0.000604	-0.002916
4.963500	0.004812	-0.008199	0.005858	-0.000195
4.964000	-0.009750	-0.002937	0.000770	-0.011079
4.964500	0.002264	0.002123	0.009664	0.005651
4.965000	-0.006945	0.005392	-0.004943	-0.006615
4.965500	0.000869	-0.000324	0.000492	-0.002514
4.966000	-0.002098	0.003638	0.007068	0.000671
4.966500	-0.003379	0.015070	0.002348	0.004229
4.967000	0.001129	-0.003864	0.001859	0.001341
4.967500	0.002464	-0.000291	0.006197	-0.009354
4.968000	0.000006	-0.006224	-0.009037	-0.006092
4.968500	-0.003479	-0.006200	0.009975	0.001114
4.969000	0.001186	-0.001760	-0.004820	-0.003131
4.969500	-0.002049	-0.005805	0.004541	0.003115
4.970000	0.008703	0.002951	0.005737	-0.011806
4.970500	-0.004016	-0.009038	-0.008657	-0.000387
4.971000	-0.000492	-0.000591	-0.005403	-0.010854
4.971500	0.008334	0.001013	0.006295	0.000110
4.972000	0.001421	-0.006529	0.003304	-0.001638
4.972500	0.000416	-0.001327	0.001870	-0.010423
4.973000	-0.002367	-0.006612	0.000052	0.003584
4.973500	0.004837	-0.012430	0.005590	-0.001895
4.974000	-0.005340	-0.009467	-0.006090	0.004549
4.974500	-0.001179	-0.008930	-0.001150	-0.010226
4.975000	0.010847	-0.005459	-0.000482	0.001720
4.975500	-0.002090	0.001351	0.002831	0.002621
4.976000	-0.000677	0.001619	-0.001862	-0.005359
4.976500	0.003122	-0.003966	0.007066	-0.002301
4.977000	0.009417	-0.002460	0.001980	0.007014
4.977500	-0.013228	0.002250	0.012707	-0.000902
4.978000	0.001010	0.003335	0.003150	-0.004805
4.978500	-0.004722	-0.008392	0.005085	0.001990
4.979000	0.005812	-0.006027	0.008817	-0.004145
4.979500	0.002772	-0.006321	0.002239	0.008794
4.980000	0.000336	-0.005470	0.004164	0.009182
4.980500	-0.001899	0.000584	-0.001807	-0.003310
4.981000	0.006606	-0.007121	-0.007607	0.006234
4.981500	-0.002043	0.000106	0.009834	0.006469
4.982000	-0.000203	-0.000264	-0.000670	0.001576
4.982500	0.007374	-0.002257	-0.002622	0.000978
4.983000	-0.004090	-0.004689	-0.008614	0.001349
4.983500	0.010893	-0.005591	-0.002927	-0.005903
4.984000	-0.002802	-0.006228	-0.001861	-0.000048
4.984500	-0.001377	-0.006717	-0.005558	-0.010837
4.985000	0.004237	-0.002104	0.001361	0.003921
4.985500	-0.007961	0.000662	0.003253	0.009070
4.986000	0.002982	0.005035	-0.006453	0.007904
4.986500	0.007143	0.000894	-0.005699	-0.002842
4.987000	0.001337	-0.001442	-0.011333	0.004836
4.987500	0.001112	0.006346	-0.004902	0.003849
4.988000	0.003820	0.008599	-0.002595	0.004837
4.988500	-0.008612	0.005977	-0.001690	-0.005730
4.989000	-0.003799	0.001187	-0.000795	0.012528
4.989500	0.001644	-0.004617	0.001555	0.010626
4.990000	0.001924	0.003605	0.000892	0.002975
4.990500	-0.005788	0.000014	-0.008281	0.004283
4.991000	-0.002170	0.002714	0.000799	0.008431
4.991500	-0.004549	0.003430	-0.003455	0.002307
4.992000	-0.011420	-0.001758	-0.007754	0.002209
4.992500	0.001870	-0.001335	0.001170	-0.001502
4.993000	0.008804	-0.005792	-0.005803	0.001427
4.993500	-0.002141	-0.001291	0.003704	0.012052
4.994000	-0.005657	0.004026	-0.003110	0.008156
4.994500	-0.008034	-0.000404	-0.001103	-0.009121
4.995000	-0.004979	-0.006801	-0.007067	0.001893
4.995500	-0.001849	-0.001777	-0.008902	-0.003565
4.996000	-0.006601	-0.005107	-0.006293	0.000244
4.996500	-0.007536	0.004292	0.002545	0.005492
4.997000	0.000452	0.004989	-0.002745	-0.008729
4.997500	-0.003429	-0.000808	-0.001770	-0.000590
4.998000	-0.003262	-0.003383	-0.005250	-0.000163
4.998500	-0.008217	0.007925	0.000969	-0.020778
4.999000	-0.002779	0.006069	-0.007018	-0.004530
4.999500	0.005486	-0.000319	-0.011930	-0.005900
5.000000	-0.007417	0.002609	-0.007564	0.004946
5.000500	0.002546	0.006666	0.000177	-0.007564
5.001000	0.002103	0.001946	-0.008690	0.000837
5.001500	-0.012658	-0.003307	-0.013578	0.000498
5.002000	-0.007123	0.003110	-0.008787	0.000329
5.002500	-0.000640	-0.007321	0.000663	-0.003577
5.003000	0.000402	-0.010045	-0.003984	-0.011224
5.003500	0.000785	0.001934	-0.000224	-0.004611
5.004000	-0.004525	0.002181	-0.010965	-0.006354
5.004500	-0.001595	-0.011393	-0.001605	-0.010645
5.005000	-0.000645	-0.002492	0.005580	-0.003294
5.005500	-0.001209	-0.000210	0.005377	-0.006753
5.006000	-0.000533	-0.000090	-0.003508	-0.006311
5.006500	-0.004967	0.000504	0.003940	0.005582
5.007000	0.000652	0.001565	-0.000377	0.000509
5.007500	0.001629	-0.004231	-0.012654	-0.004221
5.008000	0.004137	-0.000860	-0.004288	-0.008125
5.008500	0.001850	0.004577	0.000011	-0.006000
5.009000	0.004842	0.002475	0.014465	-0.004118
5.009500	0.014253	-0.000223	-0.000517	-0.005105
5.010000	0.016716	0.000084	-0.003973	-0.001065
5.010500	0.003019	-0.010825	0.005133	-0.001211
5.011000	-0.003884	-0.011021	0.002305	-0.002512
5.011500	0.002961	-0.000375	-0.004639	-0.001018
5.012000	0.000097	-0.003898	0.001128	0.000259
5.012500	-0.002723	-0.000648	-0.005816	-0.008801
5.013000	0.009186	-0.007700	-0.003183	-0.002800
5.013500	-0.008644	-0.007377	0.006050	0.007628
5.014000	0.006945	-0.002632	-0.001123	0.002303
5.014500	0.008013	-0.004394	0.006123	0.007071
5.015000	0.008254	-0.003633	0.003483	0.000832
5.015500	0.007310	0.011776	-0.007725	0.003734
5.016000	-0.008954	0.012729	0.001027	-0.005663
5.016500	0.005744	0.001273	0.005501	0.002340
5.017000	0.004319	0.003417	0.010780	0.004878
5.017500	-0.005498	0.002854	0.007355	-0.007490
5.018000	0.000344	-0.000260	0.002319	0.006666
5.018500	0.001328	-0.007309	-0.000749	0.004400
5.019000	0.001064	0.006419	0.008236	0.001221
5.019500	-0.001490	-0.002640	0.002984	0.001740
5.020000	-0.004380	0.004776	0.004533	0.002134
5.020500	-0.004063	0.000501	0.008520	-0.001363
5.021000	-0.001577	0.000858	0.008281	-0.006943
5.021500	0.005880	0.010085	-0.000798	0.004368
5.022000	-0.001498	0.004174	0.002323	0.008673
5.022500	0.004020	0.003712	0.006487	0.000633
5.023000	-0.007236	0.013762	0.004531	-0.000219
5.023500	0.000911	-0.004249	0.003234	0.002572
5.024000	-0.003019	0.012021	0.010500	-0.000543
5.024500	-0.008116	-0.000109	0.001546	-0.005635
5.025000	0.000463	0.005530	-0.005553	0.008908
5.025500	-0.007367	0.002711	0.003015	0.002657
5.026000	0.000915	-0.000868	0.006542	0.001200
5.026500	0.000849	0.000800	0.004179	0.003409
5.027000	-0.004630	0.004197	0.003902	0.002250
5.027500	0.006079	0.007832	-0.000980	0.006037
5.028000	0.001919	0.012212	0.001501	-0.002587
5.028500	0.000215	-0.005728	0.000957	0.004526
5.029000	-0.010386	-0.000727	0.000961	0.001460
5.029500	0.000496	-0.012386	0.007693	-0.006627
5.030000	-0.001835	0.006118	0.010306	-0.003043
5.030500	0.000080	0.003108	0.001553	-0.004419
5.031000	-0.001040	0.005437	0.000622	-0.008032
5.031500	-0.005112	-0.001160	-0.003938	0.007563
5.032000	-0.000003	-0.000314	0.006154	-0.005404
5.032500	0.003334	-0.002944	-0.002126	-0.009412
5.033000	-0.007117	-0.002204	-0.000428	-0.008499
5.033500	-0.002189	-0.001058	-0.007652	0.000544
5.034000	-0.002243	0.002757	-0.004349	-0.001969
5.034500	-0.001591	-0.002275	-0.009977	-0.012521
5.035000	-0.016247	0.006031	-0.007128	-0.005622
5.035500	-0.007705	-0.009697	0.001246	-0.002403
5.036000	-0.003690	-0.002960	-0.009114	-0.006235
5.036500	-0.009021	-0.000939	0.000529	-0.009104
5.037000	-0.007713	0.007750	-0.000840	-0.010513
5.037500	0.000887	-0.002854	0.002705	-0.000555
5.038000	-0.001061	-0.004662	-0.015878	-0.000542
5.038500	-0.001228	0.002931	-0.002456	0.009701
5.039000	-0.004424	-0.006959	0.003855	-0.011497
5.039500	0.001589	-0.003393	-0.009831	0.002269
5.040000	-0.000811	-0.005559	0.001833	-0.003207
5.040500	-0.000959	0.003672	-0.007087	0.000879
5.041000	-0.006556	-0.004472	-0.003489	0.004712
5.041500	0.002285	0.004653	-0.008296	0.003627
5.042000	0.003185	-0.003069	-0.001248	-0.004073
5.042500	0.006113	-0.005445	-0.004061	-0.002719
5.043000	-0.002558	-0.003733	0.005637	-0.002175
5.043500	0.000477	-0.004550	-0.002837	-0.008408
5.044000	0.005269	-0.003356	-0.006465	-0.001121
5.044500	0.004219	-0.006022	-0.003022	0.000938
5.045000	-0.001424	-0.004167	-0.007324	-0.005935
5.045500	0.004021	-0.000609	-0.001998	0.005420
5.046000	0.003406	0.001319	0.000706	-0.006153
5.046500	-0.000242	-0.012160	-0.002611	-0.007222
5.047000	-0.003797	-0.005747	-0.002595	0.009472
5.047500	-0.003030	0.001515	0.000332	-0.010745
5.048000	0.005263	0.008446	-0.004998	-0.005615
5.048500	-0.002715	0.008346	0.004842	0.002362
5.049000	-0.003866	0.005271	0.003162	-0.000012
5.049500	-0.007407	-0.000437	-0.000804	-0.006776
5.050000	0.008698	0.000458	-0.004792	0.010881
5.050500	-0.005308	-0.003265	-0.007203	0.010100
5.051000	0.004486	-0.002292	-0.004526	0.004853
5.051500	0.001431	0.001119	-0.003149	0.007892
5.052000	0.001713	0.004588	-0.003852	0.004649
5.052500	0.002133	-0.000911	-0.001553	0.004390
5.053000	0.014906	-0.002970	0.006440	0.005221
5.053500	0.000899	-0.006326	-0.005114	-0.004032
5.054000	-0.000087	0.009237	-0.008099	-0.002108
5.054500	0.007544	0.004551	0.002525	0.002873
5.055000	0.002217	0.003634	-0.003921	0.004541
5.055500	-0.001939	0.002247	0.004136	-0.001442
5.056000	0.002814	0.001589	0.002156	-0.002118
5.056500	0.004716	-0.001231	-0.001214	-0.000306
5.057000	0.007807	0.010113	-0.003414	0.005112
5.057500	-0.004469	0.004326	-0.003503	0.007637
5.058000	0.001867	0.003275	-0.000322	-0.000236
5.058500	0.001888	0.002535	-0.002719	0.008103
5.059000	0.005818	0.000319	0.003760	0.002466
5.059500	0.005708	0.001760	0.000160	0.005491
5.060000	-0.001953	0.000644	-0.003872	0.000592
5.060500	-0.006389	-0.001720	-0.003195	0.005725
5.061000	0.005981	-0.009573	0.008462	0.003133
5.061500	-0.002700	0.000260	0.006799	-0.000955
5.062000	0.003274	0.007975	-0.004989	0.003914
5.062500	-0.000875	-0.002375	0.005660	0.009838
5.063000	-0.000886	-0.007126	-0.002534	0.002891
5.063500	0.006004	0.006885	-0.002557	0.008039
5.064000	-0.006739	0.009335	0.005234	-0.006255
5.064500	-0.002869	0.002658	-0.000825	0.005207
5.065000	-0.000206	-0.003491	-0.003458	-0.000419
5.065500	-0.002906	0.002893	0.007213	0.002535
5.066000	-0.000767	-0.002519	0.001845	-0.016150
5.066500	-0.000901	-0.003509	-0.001500	-0.002562
5.067000	-0.005274	0.005463	-0.000535	-0.000340
5.067500	-0.009944	-0.011764	0.001993	-0.014150
5.068000	-0.001881	-0.003146	0.000091	-0.005597
5.068500	-0.001516	-0.006605	-0.007259	-0.007144
5.069000	0.002899	0.005646	-0.000232	-0.004470
5.069500	-0.005106	-0.003744	0.006563	-0.013017
5.070000	-0.002762	0.000092	-0.002946	-0.003346
5.070500	-0.004449	-0.007427	-0.006907	-0.001657
5.071000	0.001292	-0.005280	-0.000465	0.006289
5.071500	-0.003251	-0.002834	-0.000847	-0.002394
5.072000	-0.004438	-0.002397	-0.009275	-0.002759
5.072500	-0.002289	0.001027	0.005066	-0.002922
5.073000	-0.003253	-0.002714	-0.000417	-0.009666
5.073500	-0.005012	-0.002999	-0.003623	0.001474
5.074000	0.003051	-0.005525	-0.001638	0.001001
5.074500	-0.000516	-0.005846	0.008266	-0.000877
5.075000	-0.000512	0.001314	-0.000861	-0.003285
5.075500	-0.006784	0.001298	0.005580	0.001872
5.076000	-0.010297	0.003937	0.004192	-0.003463
5.076500	-0.009020	-0.002662	-0.004008	-0.006062
5.077000	-0.004769	0.007733	-0.001344	-0.004409
5.077500	-0.003796	0.001765	0.001080	-0.001145
5.078000	-0.002521	-0.003648	-0.004923	-0.008497
5.078500	0.004854	0.002008	0.000043	-0.000163
5.079000	0.000796	-0.004666	-0.004485	0.000749
5.079500	-0.009456	-0.003633	-0.001439	-0.001554
5.080000	-0.009882	0.001232	0.003388	0.004672
5.080500	-0.007277	0.004243	0.002325	0.002466
5.081000	-0.004345	-0.000719	-0.001657	0.007838
5.081500	-0.000879	0.003049	0.004819	0.002052
5.082000	-0.006849	-0.003638	-0.000334	-0.001829
5.082500	0.001392	0.001803	-0.006235	0.003943
5.083000	0.006139	0.001541	0.008629	-0.003807
5.083500	0.006026	-0.001667	0.007281	-0.000011
5.084000	-0.001306	-0.006799	-0.005975	0.000967
5.084500	0.006098	0.007303	0.000700	-0.004037
5.085000	0.002424	0.007654	-0.005987	0.004032
5.085500	-0.000475	0.007338	-0.002497	0.005198
5.086000	0.004383	0.001183	-0.013397	0.006932
5.086500	-0.000300	0.007394	-0.005714	-0.002736
5.087000	0.000576	0.005093	-0.008492	-0.007901
5.087500	0.001507	-0.005985	0.000717	0.001729
5.088000	0.015482	0.006071	-0.004527	-0.000825
5.088500	0.006455	0.005612	-0.000088	0.011873
5.089000	0.007650	0.005148	-0.004646	0.000072
5.089500	-0.002704	-0.000314	-0.007764	0.008640
5.090000	0.007195	-0.000048	-0.007011	0.003591
5.090500	-0.000346	0.002419	-0.003304	0.005516
5.091000	0.000581	0.010039	-0.012969	-0.001121
5.091500	0.008309	0.012427	-0.015951	0.012775
5.092000	-0.000704	0.000622	-0.005888	0.003748
5.092500	0.000582	0.004572	-0.004167	-0.009699
5.093000	0.008722	0.002585	-0.000229	-0.005219
5.093500	0.000467	0.005837	0.003007	0.010241
5.094000	0.000957	0.000174	0.002798	-0.002919
