Time	L_BF	L_VL	R_BF	R_VL
5.072000	0.005460	-0.008531	0.001945	0.003778
5.072500	-0.002399	-0.000347	-0.003662	0.004635
5.073000	0.002434	0.010290	-0.002696	0.011820
5.073500	0.001992	0.002297	-0.004758	0.001441
5.074000	-0.000982	0.007311	0.001445	0.001339
5.074500	0.004950	-0.003209	0.000025	0.009714
5.075000	0.002633	-0.008334	-0.000978	0.004244
5.075500	0.006380	0.007828	-0.003283	0.005942
5.076000	0.003990	0.002949	0.001833	0.003281
5.076500	-0.008392	0.004559	0.006034	0.010454
5.077000	-0.010704	0.005050	-0.000299	-0.003100
5.077500	0.004694	0.007044	-0.005386	0.004516
5.078000	-0.002673	0.010969	0.003250	0.000457
5.078500	0.002382	0.002616	-0.001493	-0.002924
5.079000	-0.001019	0.011550	0.014281	-0.001044
5.079500	0.001176	0.001884	-0.001276	0.002580
5.080000	-0.001917	0.012429	0.001404	-0.001913
5.080500	0.000181	0.000513	-0.007874	0.000083
5.081000	-0.004704	0.004109	-0.007465	-0.004181
5.081500	-0.003676	0.004595	0.003242	-0.008264
5.082000	0.004758	-0.003867	0.002584	-0.012235
5.082500	-0.002765	0.001489	0.000227	-0.000084
5.083000	0.001187	-0.001133	0.004422	0.008397
5.083500	-0.003638	-0.003578	0.007335	-0.005768
5.084000	-0.012440	0.001740	0.005736	-0.014347
5.084500	-0.008543	-0.000483	-0.001562	0.004924
5.085000	-0.005882	-0.007049	0.000916	0.000035
5.085500	-0.002695	-0.000256	-0.000214	-0.003525
5.086000	-0.005752	-0.001862	0.013962	0.001190
5.086500	-0.004213	0.001985	0.010282	-0.003995
5.087000	-0.005616	-0.001164	0.003764	-0.003359
5.087500	-0.007777	0.004356	0.001791	-0.002571
5.088000	-0.005221	-0.007231	0.001839	0.004860
5.088500	-0.002840	0.000585	-0.004957	0.003943
5.089000	0.002708	0.000564	0.005481	0.001618
5.089500	0.000294	-0.001042	0.008895	-0.004674
5.090000	0.000645	0.002027	0.002426	-0.005175
5.090500	-0.006820	0.003457	-0.001709	0.002758
5.091000	-0.003178	-0.000878	-0.001121	-0.002324
5.091500	-0.007413	-0.004224	-0.000821	-0.002622
5.092000	-0.005963	-0.001007	-0.002010	0.005891
5.092500	0.005392	-0.004038	-0.001259	-0.001019
5.093000	-0.003080	-0.000209	-0.002103	-0.000502
5.093500	-0.000966	-0.001695	-0.007796	0.000841
5.094000	0.005159	-0.002406	0.004449	-0.009911
5.094500	0.003380	-0.003522	-0.003929	0.004658
5.095000	-0.006647	-0.001395	0.001565	-0.000654
5.095500	-0.003895	-0.000267	-0.004634	0.001077
5.096000	0.003329	-0.006846	0.003608	0.002269
5.096500	0.008315	0.006392	-0.009527	0.005343
5.097000	0.005045	0.004115	0.000923	0.003277
5.097500	0.002571	-0.003655	-0.005187	0.003151
5.098000	0.003538	0.005793	-0.008241	-0.002812
5.098500	0.004359	0.004347	-0.000562	0.004556
5.099000	-0.000611	-0.003714	-0.009436	0.000050
5.099500	0.001808	0.007767	-0.004568	0.003180
5.100000	0.002883	0.008792	-0.006808	0.001578
5.100500	-0.001905	0.006457	0.002632	0.005612
5.101000	0.000281	0.007191	-0.006061	-0.004219
5.101500	0.005327	0.007198	-0.003914	0.003175
5.102000	0.006488	0.006331	-0.006897	-0.000886
5.102500	0.006839	0.003242	0.001456	-0.006245
5.103000	0.005306	-0.002338	-0.004567	-0.000470
5.103500	0.000858	-0.004083	-0.012756	0.014497
5.104000	0.000599	-0.002300	-0.000672	0.008518
5.104500	-0.001160	0.005199	-0.000758	0.002640
5.105000	0.000744	-0.004666	-0.006558	-0.000474
5.105500	0.003601	-0.007279	-0.006573	0.011088
5.106000	-0.005505	0.004630	-0.008414	0.003295
5.106500	0.002896	0.001349	-0.000841	0.004181
5.107000	-0.003637	0.005354	0.005203	-0.001264
5.107500	0.003814	-0.005352	-0.001337	-0.001708
5.108000	0.003431	0.007626	0.006646	-0.004257
5.108500	0.000631	0.000255	-0.003947	0.000550
5.109000	-0.002527	-0.001995	-0.001114	-0.002921
5.109500	-0.003345	-0.003700	0.001329	-0.007475
5.110000	-0.002004	0.017099	0.002384	-0.000884
5.110500	0.009544	0.003224	-0.003943	0.004267
5.111000	-0.007173	0.000188	0.004206	-0.002597
5.111500	-0.005854	-0.002176	0.006879	0.002567
5.112000	-0.008500	0.001116	0.001942	0.006252
5.112500	-0.007963	-0.001305	0.000257	-0.001829
5.113000	-0.008563	0.000122	0.006570	0.003071
5.113500	-0.014261	-0.003381	-0.000351	0.001832
5.114000	-0.006971	0.000143	0.003087	-0.005548
5.114500	-0.001360	0.004359	0.005721	-0.002130
5.115000	0.001595	-0.000234	0.001752	-0.000546
5.115500	-0.004963	0.003989	0.006258	0.003171
5.116000	0.001663	-0.000882	0.005512	0.000928
5.116500	0.001838	-0.001023	-0.000922	-0.002502
5.117000	-0.002666	-0.001282	0.003345	-0.005219
5.117500	-0.006599	0.000575	0.000367	-0.003181
5.118000	-0.000199	-0.008207	0.004784	0.000012
5.118500	0.000692	-0.003437	0.008635	-0.000061
5.119000	-0.004338	0.001525	0.005658	-0.007444
5.119500	0.003653	-0.005505	0.006042	-0.000729
5.120000	0.009097	-0.003598	0.001819	-0.001490
5.120500	-0.002422	-0.005719	0.000109	0.002832
5.121000	-0.006929	-0.003285	0.009385	-0.000719
5.121500	0.001445	-0.001803	0.006672	0.001585
5.122000	0.015937	0.001057	0.002234	0.007930
5.122500	0.000042	0.004003	0.002205	-0.000378
5.123000	0.001098	0.010325	0.007098	0.001989
5.123500	-0.002103	0.002387	-0.009581	0.004279
5.124000	0.001302	-0.007824	0.001639	0.007462
5.124500	0.008007	-0.001559	-0.005053	-0.003481
5.125000	-0.007270	-0.002017	-0.001091	0.009156
5.125500	0.003081	0.008704	-0.000648	0.006824
5.126000	-0.000637	0.000430	0.009108	-0.008207
5.126500	0.011009	0.008859	0.007343	0.007021
5.127000	0.006138	0.004516	-0.005464	0.006309
5.127500	-0.003426	-0.001202	-0.010052	0.011140
5.128000	0.004472	0.006396	0.004684	-0.006156
5.128500	0.002299	0.007165	-0.007438	0.000739
5.129000	-0.003565	0.002035	-0.001532	-0.006063
5.129500	-0.003725	0.007050	0.001797	0.006185
5.130000	-0.004127	-0.000036	-0.008559	-0.001247
5.130500	-0.000196	0.008843	0.005861	0.004224
5.131000	-0.001036	0.007553	-0.004109	0.001186
5.131500	-0.008608	0.003275	0.003846	-0.001857
5.132000	-0.001004	0.008686	-0.000281	-0.002384
5.132500	0.005712	0.004354	-0.005375	0.004850
5.133000	-0.006794	0.005521	0.002477	0.000468
5.133500	-0.005966	0.000235	-0.007156	0.000968
5.134000	-0.006200	-0.000724	-0.004714	-0.003217
5.134500	-0.004692	0.001683	-0.008053	-0.004947
5.135000	-0.002834	0.000655	-0.006894	0.002565
5.135500	-0.011714	-0.000682	0.000236	0.003807
5.136000	-0.004690	-0.005989	-0.001423	0.000311
5.136500	-0.002723	0.008659	-0.011737	0.000920
5.137000	-0.008826	-0.000976	-0.004964	0.001634
5.137500	-0.009798	0.009458	0.002199	-0.000599
5.138000	-0.006986	-0.000757	0.004740	0.000799
5.138500	0.002689	0.005504	0.000134	-0.003080
5.139000	0.001245	0.002842	0.006905	-0.003463
5.139500	-0.003950	-0.008223	0.004125	-0.003370
5.140000	-0.000212	-0.003820	0.001735	-0.006553
5.140500	-0.007415	-0.003665	0.005348	0.000111
5.141000	-0.005102	-0.004102	0.011995	0.000860
5.141500	0.000555	-0.002325	-0.001131	0.001000
5.142000	0.004653	-0.002056	0.002273	0.001029
5.142500	-0.001237	0.000721	-0.004779	-0.006932
5.143000	-0.006210	0.007111	0.001318	-0.003928
5.143500	0.002712	-0.012945	-0.004023	-0.012707
5.144000	-0.001805	-0.003883	0.008223	-0.005002
5.144500	-0.002760	-0.003592	-0.004144	0.001433
5.145000	-0.001012	0.003484	-0.003911	0.003576
5.145500	0.001299	-0.001564	-0.003072	-0.006681
5.146000	0.005490	0.007981	0.007726	0.000376
5.146500	0.008551	-0.008918	0.007658	-0.003062
5.147000	0.000634	-0.003386	0.001421	-0.000988
5.147500	0.004788	-0.001230	0.001719	-0.000514
5.148000	0.008203	0.004247	-0.009190	0.000076
5.148500	-0.002075	-0.007659	0.005856	-0.000064
5.149000	0.009833	-0.008152	0.006354	-0.001016
5.149500	-0.000249	-0.004692	0.000133	-0.003856
5.150000	-0.006564	0.001388	-0.006156	0.004345
5.150500	0.001528	-0.002577	0.006802	-0.009932
5.151000	0.007570	0.000028	-0.003443	-0.002523
5.151500	0.004922	0.004593	0.004261	-0.000632
5.152000	0.005870	-0.002559	-0.007549	0.005745
5.152500	0.000630	0.002501	-0.001275	0.007087
5.153000	-0.001908	-0.005572	-0.005587	0.003982
5.153500	0.002517	-0.004736	0.006218	-0.001295
5.154000	-0.004154	0.004522	-0.002977	0.006422
5.154500	0.006149	-0.006516	0.004050	0.010763
5.155000	0.001021	0.002454	0.001888	-0.002661
5.155500	0.000944	0.005704	0.006418	0.008572
5.156000	0.003685	0.009330	-0.006888	0.001878
5.156500	0.000851	0.000440	0.007544	0.004569
5.157000	-0.002717	0.018068	-0.001432	0.002341
5.157500	-0.000161	0.004018	0.001479	-0.000706
5.158000	0.004851	-0.003949	-0.008434	-0.006112
5.158500	-0.002228	0.001705	-0.006820	-0.002945
5.159000	-0.000389	0.012511	-0.001983	0.006957
5.159500	-0.004327	-0.003523	-0.004623	0.003778
5.160000	-0.000787	0.011460	-0.002813	0.010807
5.160500	0.002350	0.005642	0.002274	0.005933
5.161000	-0.002068	-0.003083	-0.002293	0.010853
5.161500	-0.002065	0.014244	-0.003822	0.000411
5.162000	-0.006427	-0.001065	-0.003296	0.005911
5.162500	-0.000551	0.002635	-0.007556	-0.006291
5.163000	0.004147	0.000253	-0.007780	-0.002325
5.163500	0.004596	0.005743	-0.003875	0.009946
5.164000	0.003589	0.000805	-0.009476	-0.004043
5.164500	-0.008174	-0.003854	-0.004111	-0.007275
5.165000	0.008910	-0.004824	0.000223	-0.001675
5.165500	-0.001644	0.002297	-0.006332	0.001737
5.166000	-0.001552	0.003525	0.001697	0.004175
5.166500	-0.003805	-0.001730	-0.005591	-0.006729
5.167000	-0.007054	-0.006895	-0.007167	-0.006022
5.167500	-0.008373	-0.005068	0.006767	0.000525
5.168000	-0.004504	-0.001197	-0.002787	0.000523
5.168500	0.000251	-0.006333	0.001228	0.003919
5.169000	0.002136	-0.000909	0.004227	-0.000463
5.169500	-0.000652	0.000192	0.009171	-0.001913
5.170000	0.007293	-0.000570	0.002153	-0.006314
5.170500	0.001889	0.003262	0.007428	-0.001711
5.171000	-0.002092	-0.004402	0.003626	-0.009354
5.171500	0.001357	-0.006386	0.004426	0.000299
5.172000	-0.002770	-0.006256	0.006332	0.001577
5.172500	0.008416	0.000191	0.002625	0.003088
5.173000	-0.003736	-0.005236	0.002660	-0.003445
5.173500	0.002818	-0.003399	0.003496	-0.005252
5.174000	0.003964	-0.000051	0.008606	0.001453
5.174500	-0.005597	-0.000141	0.006122	-0.004469
5.175000	0.002580	-0.003035	0.005191	-0.014365
5.175500	-0.000022	-0.000662	-0.001444	0.005572
5.176000	0.002190	-0.001745	0.002512	-0.002917
5.176500	0.004187	-0.001864	0.002981	-0.000925
5.177000	0.002474	-0.001115	0.001005	-0.012895
5.177500	0.000772	0.002802	0.003115	-0.001186
5.178000	-0.001815	0.002693	0.013463	-0.001991
5.178500	-0.000247	0.014126	-0.001908	-0.009502
5.179000	-0.000147	0.009205	0.005174	0.001318
5.179500	-0.002039	0.005328	0.005512	0.005409
5.180000	0.007855	0.006595	-0.002484	-0.001864
5.180500	0.009206	0.004851	0.005529	-0.001340
5.181000	0.003965	0.008444	-0.005126	-0.000606
5.181500	-0.000953	0.007492	-0.000528	-0.000420
5.182000	0.004407	0.012592	0.008216	0.007112
5.182500	0.002692	0.001681	-0.002767	-0.001015
5.183000	0.002362	0.001089	0.007548	0.011217
5.183500	0.006464	0.000358	0.003749	0.011455
5.184000	-0.003527	0.008257	-0.000092	-0.000075
5.184500	-0.001409	0.003280	0.004830	0.004110
5.185000	-0.009055	-0.000108	0.001460	0.005916
5.185500	-0.003197	-0.002076	-0.000400	0.000981
5.186000	0.001739	-0.003500	-0.003796	0.005872
5.186500	-0.004758	0.006926	0.003200	-0.004675
5.187000	0.003133	0.010535	-0.003269	-0.009450
5.187500	-0.006491	0.001528	0.008689	0.007346
5.188000	0.000558	0.020957	-0.003691	0.003752
5.188500	-0.001260	0.017024	0.002009	0.005044
5.189000	-0.007516	0.002905	-0.002866	-0.004077
5.189500	-0.007158	0.004937	-0.005908	0.004980
5.190000	0.000129	-0.000548	-0.003042	0.000150
5.190500	-0.002924	0.007292	-0.000527	0.001979
5.191000	-0.000777	0.003835	-0.001149	0.006219
5.191500	-0.002376	0.004482	0.004424	0.004982
5.192000	-0.005591	0.003707	0.001375	-0.001177
5.192500	0.003201	-0.001532	0.003601	0.002193
5.193000	-0.001174	-0.005894	0.005461	-0.013627
5.193500	-0.001539	0.002431	-0.004981	-0.000013
5.194000	0.001475	-0.010238	-0.003198	-0.003387
5.194500	-0.000061	-0.000007	0.000828	0.000794
5.195000	-0.002854	-0.005285	0.006174	0.011707
5.195500	0.000395	-0.009243	-0.006043	-0.003469
5.196000	0.001937	0.003284	0.005131	-0.006934
5.196500	0.000087	-0.004804	-0.003527	0.005149
5.197000	0.003767	-0.004717	-0.006323	-0.006243
5.197500	0.004562	-0.001454	-0.002020	-0.000252
5.198000	-0.001226	-0.005337	0.006221	-0.002431
5.198500	0.002261	0.000430	0.001207	-0.005310
5.199000	0.003868	-0.007770	-0.013333	0.001519
5.199500	0.002432	-0.005491	0.000501	0.001058
5.200000	-0.000773	-0.003331	0.002654	-0.002390
5.200500	0.004642	0.000390	0.001883	0.003291
5.201000	0.005010	-0.004980	-0.000905	-0.014181
5.201500	-0.002148	0.008134	-0.000521	-0.008561
5.202000	0.006277	-0.001616	-0.000970	0.003395
5.202500	0.001679	-0.014799	0.001335	-0.003597
5.203000	0.002478	-0.006580	-0.000687	0.000737
5.203500	0.003695	-0.001049	0.013782	-0.000972
5.204000	0.002731	-0.003283	0.000316	-0.000826
5.204500	0.002061	0.006430	0.006959	-0.004329
5.205000	0.000297	0.000168	-0.000303	-0.004280
5.205500	0.007837	-0.003618	0.002522	-0.002660
5.206000	-0.005912	-0.000641	0.000318	0.003109
5.206500	0.002656	-0.001381	0.007283	-0.006848
5.207000	-0.004477	0.004389	0.005521	-0.001433
5.207500	0.004461	0.000158	-0.000840	-0.012501
5.208000	0.002203	0.004931	-0.003200	0.003252
5.208500	0.004545	-0.003215	0.004915	0.003762
5.209000	0.003587	-0.002704	0.005750	0.006348
5.209500	-0.004136	-0.002120	0.011202	0.003201
5.210000	0.002563	-0.012564	0.015412	-0.000974
5.210500	-0.004778	0.000980	0.003127	0.003177
5.211000	-0.012647	0.010119	-0.006127	0.001844
5.211500	-0.002925	0.001633	0.001798	0.006934
5.212000	0.001155	-0.001767	-0.001936	-0.002613
5.212500	-0.009426	-0.002937	-0.004645	0.008067
5.213000	-0.008545	0.002673	-0.000628	0.006937
5.213500	0.002801	-0.005959	0.005577	0.004881
5.214000	-0.006295	-0.004993	0.010081	0.003983
5.214500	-0.006153	-0.004720	-0.001142	0.013067
5.215000	-0.016387	0.008463	-0.004034	0.007425
5.215500	-0.007077	0.006835	0.005732	0.009382
5.216000	-0.007584	0.010384	0.002702	-0.008222
5.216500	0.005482	0.003138	-0.007918	0.005375
5.217000	-0.000975	0.001471	0.001185	0.011633
5.217500	-0.001448	0.000287	-0.000665	0.000816
5.218000	0.002719	-0.006221	0.002879	0.007583
5.218500	-0.006003	0.001938	0.000053	0.001776
5.219000	0.001482	0.003952	-0.006172	-0.000757
5.219500	-0.002283	-0.005885	-0.002208	0.004635
5.220000	-0.001508	-0.003012	-0.007270	-0.000748
5.220500	-0.001704	-0.006426	0.001431	0.002550
5.221000	-0.001679	0.000534	-0.003796	0.000383
5.221500	-0.005709	0.001312	-0.014163	-0.009006
5.222000	0.004821	0.001312	-0.004061	0.000855
5.222500	0.001709	-0.002939	-0.005167	-0.006062
5.223000	0.002283	0.003854	0.004735	0.008929
5.223500	0.000196	-0.008003	-0.002284	0.006740
5.224000	0.005204	0.002022	-0.007407	-0.002441
5.224500	0.004002	-0.011614	-0.001521	-0.008256
5.225000	0.003012	0.005141	-0.010139	0.003171
5.225500	-0.003163	-0.001749	0.000731	0.002380
5.226000	0.002116	-0.006915	-0.008048	0.000308
5.226500	0.001201	-0.004987	-0.007084	0.006202
5.227000	0.001595	-0.007276	-0.000929	-0.004098
5.227500	0.006428	-0.005738	0.002271	0.007702
5.228000	-0.000229	-0.000179	-0.012733	-0.009248
5.228500	0.001388	-0.019157	-0.000819	-0.005072
5.229000	-0.003632	-0.000081	0.002830	-0.004636
5.229500	0.002861	0.000324	-0.008292	-0.010422
5.230000	0.002149	-0.013338	-0.002165	-0.007923
5.230500	0.005543	0.001742	0.000734	-0.007253
5.231000	0.001101	-0.000882	-0.005836	0.007810
5.231500	0.006012	-0.007125	0.007579	-0.005416
5.232000	0.012008	0.005199	-0.014478	-0.004447
5.232500	0.001801	-0.012608	-0.000769	-0.008263
5.233000	-0.001423	-0.009044	0.001508	-0.004006
5.233500	0.000897	0.002766	0.003070	-0.003048
5.234000	0.002206	0.002403	0.000962	-0.001279
5.234500	-0.000895	-0.002092	-0.002799	-0.006656
5.235000	-0.004243	0.007334	0.006330	-0.002423
5.235500	0.005147	0.001405	0.000612	0.005884
5.236000	0.007232	0.008765	0.012206	-0.004573
5.236500	0.004018	-0.004885	-0.000299	0.005888
5.237000	-0.009823	0.001140	-0.004401	0.002250
5.237500	0.000976	0.000976	-0.003088	-0.002287
5.238000	-0.000316	-0.009158	0.005268	0.002899
5.238500	0.000732	-0.000125	0.004795	-0.003008
5.239000	0.011319	0.002072	-0.009136	-0.001208
5.239500	-0.009013	0.001481	-0.009578	0.005248
5.240000	0.006323	0.004824	0.010717	0.004669
5.240500	0.000615	0.002020	0.001945	0.002194
5.241000	-0.001121	0.002732	0.001659	0.001595
5.241500	0.003401	0.000066	0.007322	-0.000193
5.242000	-0.000928	-0.006792	0.002766	0.004523
5.242500	-0.004822	-0.008908	0.000538	-0.006405
5.243000	-0.002784	0.005193	-0.002673	0.002892
5.243500	-0.002812	-0.001189	-0.002556	0.003600
5.244000	-0.003801	-0.001865	-0.003819	0.004658
5.244500	-0.002419	0.007611	-0.001721	0.007882
5.245000	-0.010522	0.003224	-0.000553	-0.000978
5.245500	-0.001928	0.005459	0.006556	0.003821
5.246000	0.000224	0.001781	-0.004209	0.005083
5.246500	-0.011833	-0.005850	-0.002406	-0.002731
5.247000	-0.002022	0.003109	-0.003665	-0.007160
5.247500	-0.002212	-0.008300	-0.001582	0.002195
5.248000	0.002686	-0.007964	-0.005667	0.001639
5.248500	-0.002834	-0.001261	-0.009778	0.005202
5.249000	-0.007731	0.007144	-0.002660	0.001474
5.249500	0.006715	0.003959	-0.003469	-0.004394
5.250000	0.000625	0.000384	-0.004763	-0.000576
5.250500	0.002182	-0.005224	0.000011	-0.010265
5.251000	0.005350	0.003245	-0.001287	-0.005134
5.251500	0.017912	-0.001352	0.003091	-0.002197
5.252000	-0.002736	0.001133	-0.005736	-0.000298
5.252500	0.013230	-0.000700	0.003263	-0.004912
5.253000	0.004089	-0.006588	-0.001004	0.007934
5.253500	0.007307	-0.001559	-0.004812	-0.005695
5.254000	0.011468	-0.006256	-0.005458	-0.006721
5.254500	-0.002564	-0.014327	-0.007684	0.001024
5.255000	-0.002909	0.006470	-0.002142	-0.007188
5.255500	0.009238	0.000691	0.000706	-0.007492
5.256000	-0.006086	-0.004294	-0.001475	-0.003089
5.256500	-0.000180	-0.009386	-0.014152	-0.002115
5.257000	0.004555	0.002075	0.004928	-0.007739
5.257500	0.015971	-0.004589	-0.004448	-0.006368
5.258000	0.002671	0.004311	-0.000744	0.004588
5.258500	0.002406	-0.001087	-0.009385	0.000384
5.259000	0.004821	-0.009352	-0.011798	0.000817
5.259500	0.002913	-0.009127	0.001190	-0.003893
5.260000	-0.003825	-0.008625	-0.002159	-0.006076
5.260500	0.004792	-0.010031	-0.000094	-0.003938
5.261000	-0.000939	0.002412	0.000566	-0.002527
5.261500	-0.010644	0.007142	0.002718	0.004524
5.262000	-0.003512	0.007481	-0.006099	-0.001445
5.262500	0.003178	0.007434	0.000672	0.003358
5.263000	-0.007956	0.008623	0.009723	0.002197
5.263500	0.007191	-0.002236	0.017825	-0.008018
5.264000	0.005372	0.005124	0.005464	0.005329
5.264500	-0.005436	0.008720	-0.007085	0.006494
5.265000	0.006539	-0.001095	0.007203	-0.004698
5.265500	-0.006915	0.003664	0.006049	0.000530
5.266000	-0.003402	-0.006724	0.018250	0.001044
5.266500	-0.008368	0.000693	0.006692	-0.005974
5.267000	0.005043	-0.004372	0.006783	0.002262
5.267500	-0.002682	0.010228	0.004824	0.004966
5.268000	0.002504	0.010019	-0.003311	0.003212
5.268500	-0.004195	0.002701	0.004907	-0.000934
5.269000	-0.002592	0.000522	0.001228	0.007381
5.269500	-0.002839	0.005832	-0.002347	0.010157
5.270000	-0.010824	0.006309	0.001384	-0.005024
5.270500	0.003248	0.006367	0.006032	0.002551
5.271000	0.000068	0.004837	-0.001448	0.010275
5.271500	-0.005863	0.009775	-0.004986	0.000014
5.272000	0.008584	0.003001	0.009584	-0.003196
5.272500	-0.001236	0.010065	0.011163	0.005880
5.273000	0.002817	0.002692	-0.004368	0.008711
5.273500	-0.008788	-0.006059	0.005677	0.000962
5.274000	0.005272	0.011013	0.007118	0.011545
5.274500	0.004824	0.003932	-0.012551	-0.008721
5.275000	0.004219	-0.000236	0.005701	0.003351
5.275500	-0.008361	-0.001419	0.001545	0.001819
5.276000	-0.000264	0.006347	-0.003549	0.013587
5.276500	0.003753	-0.000274	-0.005208	0.007945
5.277000	0.002576	-0.000694	0.002934	0.000216
5.277500	-0.008286	0.006971	-0.007552	0.006496
5.278000	0.008950	-0.003382	-0.002297	0.003443
5.278500	-0.006264	0.003757	-0.013463	0.007075
5.279000	0.007161	-0.004585	0.005480	0.005070
5.279500	0.000519	-0.001140	-0.000605	-0.004930
5.280000	0.004929	0.000614	-0.000398	0.002884
5.280500	0.001924	-0.002535	-0.007911	0.002644
5.281000	0.001562	-0.006088	-0.001523	-0.005132
5.281500	0.007386	-0.003486	-0.010756	-0.002732
5.282000	0.005623	0.002269	-0.005336	-0.002850
5.282500	0.002527	-0.004199	-0.006738	-0.002548
5.283000	-0.000250	-0.007121	-0.018510	-0.006869
5.283500	-0.001903	0.002927	0.000589	-0.006803
5.284000	0.007467	-0.002765	-0.006340	0.005457
5.284500	0.000191	-0.007850	-0.006741	0.011032
5.285000	0.002038	-0.003588	-0.000890	0.002828
5.285500	-0.004470	-0.002751	-0.002872	0.000436
5.286000	-0.000620	0.002268	-0.005785	-0.010443
5.286500	0.003527	-0.000637	-0.004586	-0.005673
5.287000	0.001854	-0.007911	0.001138	-0.006960
5.287500	-0.000147	-0.002866	-0.004966	-0.000417
5.288000	-0.002737	0.005215	0.000948	-0.003382
5.288500	0.007581	0.002427	-0.002063	-0.006733
5.289000	0.000867	0.004836	0.002814	-0.007768
5.289500	0.004367	0.000155	-0.007609	0.002915
5.290000	0.002827	0.000558	-0.005496	0.006558
5.290500	0.004201	0.000628	-0.005098	0.001489
5.291000	-0.001844	0.001994	-0.003808	-0.001460
5.291500	-0.003941	0.000165	-0.004070	0.003082
5.292000	0.002713	0.005509	-0.006885	0.003635
5.292500	-0.009363	0.016104	0.009436	-0.000327
5.293000	-0.005213	0.001602	0.004095	0.002952
5.293500	-0.001848	0.002176	-0.001999	0.010070
5.294000	-0.003454	0.003896	-0.000915	-0.002963
5.294500	0.002386	0.004603	0.009191	0.001518
5.295000	-0.014567	0.005164	0.007421	0.001124
5.295500	-0.007333	0.007535	0.002288	0.003083
5.296000	0.007344	-0.000481	0.006768	0.001849
5.296500	-0.001735	0.007509	0.000415	0.002880
5.297000	-0.013296	0.000194	0.002392	-0.007948
5.297500	-0.011157	0.004467	0.005725	0.002855
5.298000	-0.005395	0.002930	0.000957	-0.006607
5.298500	-0.002111	-0.002133	0.006237	0.002923
5.299000	-0.000787	0.006102	-0.001703	0.002821
5.299500	-0.001701	0.002723	0.002190	0.009931
5.300000	-0.003869	0.007148	0.000533	-0.001636
5.300500	-0.007054	0.006707	0.003347	-0.001457
5.301000	-0.002440	0.003032	0.006092	0.009505
5.301500	-0.003019	-0.001091	0.005994	0.007745
5.302000	-0.000471	0.003353	0.000096	0.004479
5.302500	0.000227	-0.005411	0.009685	-0.000371
5.303000	-0.001184	0.006903	0.007821	0.001974
5.303500	0.005037	-0.005845	0.010837	0.002515
5.304000	-0.001074	-0.007360	0.000597	0.004491
5.304500	-0.000349	-0.002844	0.004191	-0.001015
5.305000	0.003147	-0.008337	0.008281	0.001034
5.305500	-0.000068	0.001553	0.009658	0.003328
5.306000	0.004753	-0.001917	0.000282	-0.005657
5.306500	0.004675	0.003631	0.001350	-0.001153
5.307000	0.004322	-0.004948	-0.003346	0.005924
5.307500	0.002418	-0.007897	-0.002773	0.001411
5.308000	0.008926	-0.001372	0.001116	0.011618
5.308500	0.006454	-0.003994	0.002436	0.000641
5.309000	0.010615	-0.000179	-0.000595	0.007215
5.309500	0.000651	-0.007061	-0.000857	-0.005506
5.310000	-0.002908	-0.009739	-0.008361	0.000822
5.310500	-0.005639	0.003534	0.004582	-0.002709
5.311000	0.001447	-0.008407	-0.007502	-0.004133
5.311500	0.004918	-0.004481	0.000138	0.002205
5.312000	0.000064	-0.006525	-0.000280	0.003319
5.312500	0.003162	0.007315	-0.001490	0.005203
5.313000	0.005041	-0.006463	-0.003277	0.005071
5.313500	0.002081	0.002834	-0.001388	-0.010053
5.314000	0.010893	-0.006118	-0.002340	-0.004703
5.314500	0.002958	0.003013	-0.007333	0.001773
5.315000	-0.004811	-0.012996	-0.003200	-0.007953
5.315500	-0.000685	-0.007091	0.000430	0.000444
5.316000	-0.009376	-0.003091	0.003448	-0.010280
5.316500	0.003236	-0.006210	-0.006270	0.003423
5.317000	-0.000550	0.000310	-0.007882	-0.003628
5.317500	-0.002630	0.003065	-0.006165	-0.003246
5.318000	-0.006875	0.001987	-0.004417	-0.004958
5.318500	-0.014184	0.008644	-0.005421	-0.000178
5.319000	0.000981	0.006592	0.003256	-0.001220
5.319500	-0.001220	0.000526	-0.003737	-0.000916
5.320000	-0.002508	-0.003765	-0.003694	0.003898
5.320500	0.002303	0.000554	-0.006661	-0.005846
5.321000	-0.005972	-0.008583	0.010982	0.000308
5.321500	-0.002526	0.005106	0.008215	0.012353
5.322000	-0.001481	0.000552	0.000802	0.005362
5.322500	-0.005426	0.008986	-0.005402	0.004164
5.323000	-0.005706	-0.000450	-0.006304	0.003208
5.323500	-0.005861	0.005248	0.004128	0.007413
5.324000	-0.001045	0.004469	-0.000292	-0.006777
5.324500	-0.005053	-0.007071	0.000239	0.005920
5.325000	-0.003295	0.000998	0.002531	0.006906
5.325500	0.007813	0.004439	0.006456	-0.001646
5.326000	0.000667	0.001478	-0.000048	-0.001799
5.326500	-0.005284	0.014737	-0.001936	0.007004
5.327000	-0.005281	0.006500	0.011323	0.007869
5.327500	-0.007001	-0.001565	-0.002254	-0.001004
5.328000	-0.001983	-0.003614	0.003072	0.002008
5.328500	-0.001408	0.000187	0.006748	0.000402
5.329000	0.001185	-0.006790	0.003196	0.008049
5.329500	0.003914	-0.004972	0.005844	-0.000783
5.330000	-0.002640	0.014451	0.001959	0.004095
5.330500	-0.001631	-0.000181	0.012344	0.004227
