Time	RASISX	RASISY	RASISZ	LASISX	LASISY	LASISZ
4.975	589.876	632.347	619.463	588.550	633.135	613.467
4.980	590.249	632.918	618.738	588.169	632.038	613.118
4.985	590.804	632.470	619.205	587.462	631.778	614.150
4.990	589.047	631.908	620.459	587.681	632.559	613.994
4.995	590.649	632.872	619.805	587.634	632.651	613.511
5.000	590.528	632.582	619.267	588.293	632.168	614.405
5.005	590.711	632.626	619.470	586.979	632.144	614.585
5.010	590.924	633.849	620.027	587.730	631.668	614.524
5.015	590.064	633.749	620.199	587.749	631.951	613.990
5.020	590.719	633.953	619.338	588.978	632.324	613.405
5.025	589.946	632.508	620.402	587.953	632.365	613.105
5.030	589.959	633.088	620.617	587.975	631.896	612.752
5.035	590.836	633.342	620.492	587.800	632.299	613.653
5.040	590.277	633.000	620.252	588.917	632.346	614.107
5.045	590.085	634.585	620.726	588.410	633.098	613.305
5.050	590.992	633.661	620.981	587.716	632.267	613.464
5.055	590.445	633.972	620.004	588.305	631.869	613.711
5.060	590.492	634.480	620.883	588.551	631.700	613.948
5.065	591.648	633.617	621.148	587.911	630.876	614.040
5.070	590.254	633.297	620.510	588.155	632.013	614.255
5.075	590.963	634.522	619.877	589.012	631.766	614.794
5.080	591.396	634.039	620.936	589.804	630.930	614.027
5.085	590.865	634.683	621.451	587.879	631.645	614.159
5.090	590.905	634.483	620.847	589.687	632.452	614.240
5.095	592.078	634.250	621.035	589.353	631.122	613.978
5.100	590.990	634.754	620.887	588.542	631.481	613.849
5.105	591.303	635.102	621.521	588.691	631.487	614.826
5.110	590.789	635.530	621.119	588.298	631.474	614.272
5.115	591.513	635.056	620.982	589.056	631.268	612.870
5.120	590.607	634.300	619.659	589.775	630.674	614.177
5.125	591.401	635.528	621.186	588.712	630.987	613.769
5.130	591.065	634.881	620.453	589.347	631.743	614.139
5.135	591.011	634.940	621.547	588.948	630.962	614.017
5.140	591.264	634.511	620.346	589.610	631.286	615.142
5.145	591.476	634.499	620.891	589.761	632.284	614.549
5.150	590.091	635.638	621.084	588.722	630.639	615.812
5.155	592.008	635.490	620.028	588.401	630.964	614.748
5.160	590.736	635.260	620.427	588.887	630.379	614.709
5.165	590.760	634.582	620.584	590.216	630.071	614.340
5.170	591.233	635.163	620.161	589.576	630.099	614.609
5.175	591.667	635.323	620.254	588.936	630.319	614.174
5.180	589.845	635.099	619.330	589.249	631.369	614.879
5.185	591.213	635.618	620.708	589.274	631.114	615.958
5.190	590.951	635.522	620.694	589.494	630.690	615.446
5.195	590.774	636.370	620.489	589.576	629.885	616.440
5.200	590.885	635.620	620.678	589.266	630.344	614.560
5.205	591.437	636.325	621.452	589.525	631.105	614.758
5.210	590.567	636.883	622.182	589.210	630.212	615.050
5.215	591.864	636.362	620.773	589.158	630.318	614.515
5.220	591.906	635.506	621.546	588.719	628.815	615.156
5.225	591.689	636.155	621.188	588.832	629.131	616.081
5.230	590.376	636.058	621.379	589.401	630.413	615.503
5.235	591.421	635.946	621.485	589.184	631.019	616.543
5.240	590.831	635.432	620.963	588.944	630.815	615.885
5.245	590.232	636.271	620.872	590.033	630.952	615.398
5.250	591.110	636.587	621.239	588.719	630.317	615.510
5.255	591.797	635.501	621.757	589.453	631.233	615.948
5.260	591.007	635.561	621.749	588.966	629.658	616.550
5.265	590.431	635.730	621.950	588.751	630.274	616.063
5.270	591.651	635.283	620.355	588.436	630.921	616.223
5.275	590.923	636.271	621.848	588.231	629.265	616.167
5.280	591.280	636.217	621.625	587.783	629.882	615.938
5.285	591.611	635.884	621.857	587.858	630.069	616.156
5.290	591.284	636.308	621.460	588.395	630.295	616.058
5.295	591.095	636.347	622.487	588.184	631.280	616.617
5.300	591.482	636.437	621.100	589.363	630.235	615.953
5.305	590.874	637.272	621.621	588.948	631.223	617.111
5.310	590.757	636.344	622.033	588.485	629.779	617.555
5.315	591.248	637.171	622.852	588.237	630.123	616.090
5.320	591.167	636.775	622.886	589.425	629.210	616.889
5.325	590.887	636.996	623.615	588.861	630.205	616.715
5.330	591.764	636.217	623.091	588.240	630.963	616.140
5.335	592.025	636.226	623.417	588.213	630.279	616.906
5.340	591.105	636.016	623.339	588.404	631.322	617.625
5.345	591.489	636.796	622.520	588.036	630.681	618.247
5.350	591.036	636.850	623.265	588.434	631.303	616.601
5.355	591.312	636.802	623.118	588.295	630.352	617.330
5.360	591.691	636.515	623.558	587.253	630.674	616.739
5.365	591.830	636.289	623.712	587.777	631.312	617.124
5.370	590.535	636.475	624.536	588.388	631.621	617.319
5.375	591.765	636.056	623.104	587.006	630.186	617.415
5.380	591.420	637.048	622.925	588.508	630.821	618.157
5.385	591.424	636.996	623.444	588.033	630.570	616.709
5.390	591.860	637.006	623.255	588.246	630.765	616.880
5.395	590.655	637.148	623.899	587.945	629.594	617.829
5.400	590.787	637.124	624.724	587.695	629.790	617.157
5.405	591.633	636.207	623.426	588.146	630.149	616.765
5.410	591.753	636.816	625.149	587.918	630.606	617.301
5.415	591.043	636.859	623.809	587.494	631.174	617.892
5.420	591.758	636.082	624.221	587.089	630.645	617.835
5.425	591.309	637.132	624.008	587.826	630.593	617.705
5.430	591.589	637.447	623.811	587.696	630.286	617.842
5.435	590.906	637.750	624.835	587.543	630.775	618.798
5.440	591.518	638.584	624.690	587.866	630.833	618.466
5.445	590.909	638.863	624.721	587.784	631.150	618.132
5.450	590.337	637.564	624.889	587.467	631.274	618.564
5.455	591.721	637.322	626.198	587.728	630.977	617.208
5.460	590.876	636.678	625.842	587.194	630.133	618.119
5.465	591.544	637.830	625.386	586.907	630.260	617.879
5.470	592.137	639.087	624.546	587.191	631.059	616.928
5.475	590.257	637.376	624.298	587.293	630.647	617.759
5.480	591.701	637.323	625.270	587.603	630.583	617.831
5.485	590.784	638.388	625.392	587.814	631.551	618.012
5.490	591.250	638.395	625.180	587.649	631.344	618.115
5.495	590.411	638.003	625.206	588.695	631.470	619.132
5.500	590.674	638.621	626.298	588.292	632.040	617.545
5.505	590.678	638.724	624.838	587.916	630.559	618.483
5.510	590.838	638.556	625.746	587.520	629.523	618.216
5.515	592.477	638.304	624.414	587.821	630.781	618.468
5.520	590.272	638.821	626.250	587.800	631.061	618.319
5.525	590.979	638.884	625.411	586.534	631.850	618.626
5.530	591.454	638.793	625.011	588.197	630.491	619.312
5.535	591.356	639.299	625.842	587.091	630.543	619.542
5.540	591.244	638.539	627.262	587.354	630.741	618.781
5.545	591.279	639.016	626.137	586.962	631.109	619.866
5.550	591.023	639.417	626.559	587.930	631.886	619.121
5.555	590.757	639.288	625.937	586.485	631.250	620.007
5.560	589.853	639.475	626.359	586.600	630.720	619.258
5.565	590.621	639.515	626.660	586.876	630.978	619.281
5.570	590.038	639.796	626.276	587.070	631.059	618.845
5.575	591.033	638.789	626.815	586.589	630.936	620.569
5.580	589.686	639.429	625.834	587.229	630.959	619.454
5.585	589.843	639.657	626.713	586.474	631.179	619.715
5.590	589.985	639.672	626.447	586.404	630.765	619.429
5.595	590.094	640.095	626.606	587.074	631.413	620.002
5.600	589.820	640.791	627.414	586.538	632.221	619.827
5.605	591.132	640.241	626.444	586.673	630.981	620.527
5.610	589.378	639.575	626.373	586.592	630.723	621.317
5.615	590.050	640.617	626.443	586.378	630.939	621.178
5.620	590.321	638.964	625.989	585.981	630.840	620.852
5.625	590.071	640.323	626.376	585.834	631.782	622.186
5.630	590.429	640.306	626.401	585.653	630.792	620.822
5.635	589.614	639.629	626.256	586.546	630.157	621.588
5.640	590.323	640.324	625.158	586.172	630.288	621.415
5.645	590.208	640.802	627.030	586.946	631.394	621.787
5.650	590.253	640.387	626.769	586.763	630.868	620.661
5.655	590.298	641.124	627.364	586.444	631.370	621.580
5.660	590.225	641.257	626.932	586.747	632.288	621.466
5.665	590.871	640.506	626.655	586.925	631.113	620.784
5.670	590.236	640.885	626.121	586.158	630.430	622.126
5.675	590.251	641.450	627.073	586.161	631.522	620.657
5.680	589.037	640.824	626.293	586.552	631.252	620.729
5.685	589.506	641.263	626.761	586.226	631.433	621.028
5.690	590.979	640.635	627.247	585.835	631.505	621.734
5.695	590.844	641.022	626.952	585.830	631.767	620.927
5.700	590.964	641.649	627.295	586.562	630.855	621.497
5.705	590.307	641.552	627.397	586.301	630.540	621.444
5.710	590.310	640.101	627.383	586.558	630.268	620.860
5.715	589.931	640.238	627.180	586.263	630.135	621.793
5.720	589.627	641.146	627.519	586.547	630.254	621.219
5.725	590.244	640.686	628.070	587.291	629.921	622.587
5.730	591.084	641.497	628.028	586.777	630.463	621.849
5.735	590.006	641.378	627.863	586.711	630.534	621.765
5.740	589.428	641.987	628.070	586.355	630.939	622.159
5.745	589.683	640.871	626.903	586.505	630.541	621.426
5.750	590.146	641.848	628.511	586.815	631.314	621.854
5.755	589.590	641.237	628.132	585.334	630.401	622.323
5.760	589.814	641.314	627.791	585.810	630.168	622.382
5.765	591.024	641.660	627.256	586.110	629.801	622.026
5.770	589.529	640.639	628.111	586.256	630.477	623.323
5.775	589.512	640.818	628.893	586.735	630.953	622.233
5.780	590.483	642.081	628.356	585.342	631.515	623.642
5.785	589.706	641.157	628.324	585.709	630.871	623.096
5.790	590.656	640.700	628.124	585.832	631.356	622.300
5.795	589.942	641.756	628.381	585.458	631.078	623.720
5.800	590.350	641.106	628.544	586.848	631.460	622.063
5.805	589.279	641.920	628.610	586.306	631.542	623.355
5.810	589.051	641.677	628.288	586.462	632.432	623.128
5.815	588.902	641.943	628.869	585.956	632.692	622.536
5.820	588.897	641.074	629.024	585.911	631.274	622.203
5.825	588.998	642.058	629.093	586.478	629.471	623.205
5.830	588.075	641.464	628.100	586.336	631.200	623.010
5.835	588.514	641.970	630.187	585.543	630.404	621.793
5.840	588.719	642.408	629.599	585.707	631.163	621.652
5.845	588.855	642.141	629.415	585.654	631.708	623.016
5.850	588.360	640.201	629.018	585.771	630.776	622.238
5.855	588.261	641.273	629.394	585.036	631.221	623.273
5.860	588.760	641.819	629.201	585.495	630.884	623.101
5.865	588.006	641.208	629.319	585.471	631.212	623.314
5.870	587.523	641.165	629.001	585.641	630.470	623.445
5.875	587.195	641.562	628.712	584.291	632.401	623.649
5.880	587.795	641.082	630.214	584.847	631.698	623.639
5.885	587.366	642.227	629.492	584.797	631.026	623.478
5.890	588.073	640.927	628.577	585.193	631.266	623.182
5.895	587.793	641.477	629.461	584.472	630.747	623.325
5.900	587.632	641.428	629.397	585.357	630.686	624.704
5.905	587.799	641.738	629.416	583.616	630.896	623.327
5.910	588.155	642.336	629.288	583.810	630.735	623.285
5.915	588.257	641.920	629.385	584.819	631.253	623.764
5.920	587.898	642.554	629.825	584.588	631.927	622.770
5.925	587.178	641.686	630.132	583.888	631.540	623.876
5.930	588.114	641.842	630.645	583.657	631.086	623.561
5.935	587.390	640.978	629.322	584.497	631.455	623.460
5.940	586.933	642.313	629.998	584.470	631.317	623.400
5.945	587.420	642.049	629.976	583.896	631.880	623.310
5.950	587.533	641.878	630.153	583.998	631.401	623.921
5.955	586.816	640.832	629.569	584.031	631.869	623.802
5.960	586.450	640.610	629.260	583.261	632.239	623.316
5.965	587.975	641.930	629.160	583.833	631.137	623.792
5.970	588.203	641.930	629.334	583.846	631.974	624.596
5.975	587.138	641.916	630.107	584.053	631.840	623.519
5.980	586.659	642.087	629.545	583.364	631.215	624.336
5.985	586.813	642.228	629.413	583.722	632.225	624.619
5.990	587.421	641.797	630.277	583.344	631.102	625.251
5.995	585.702	642.647	630.156	583.592	633.015	624.031
6.000	587.046	641.763	630.274	584.006	632.825	624.286
6.005	587.067	642.460	630.230	584.160	632.551	623.543
6.010	587.104	642.102	628.708	583.370	632.245	624.098
6.015	586.571	642.413	629.362	582.359	631.840	624.654
6.020	587.466	640.896	629.908	583.140	632.611	624.552
6.025	587.839	642.142	630.290	581.604	632.941	624.380
6.030	586.912	641.441	630.471	584.074	632.451	624.921
6.035	585.911	642.410	631.013	583.733	632.376	624.528
6.040	587.211	642.221	629.825	583.499	633.096	623.791
6.045	586.295	642.990	629.700	582.188	631.754	624.227
6.050	586.291	642.953	629.982	582.625	632.930	624.736
6.055	586.591	641.239	630.656	582.228	631.778	624.215
6.060	585.773	641.437	630.900	582.725	633.105	624.062
6.065	586.210	641.478	629.275	582.711	633.362	623.649
6.070	585.433	642.063	630.079	582.422	632.289	623.826
6.075	586.393	641.987	630.929	583.401	632.913	624.650
6.080	586.227	642.281	629.906	582.660	633.415	624.435
6.085	586.216	641.396	630.060	581.944	632.589	624.751
6.090	586.760	643.082	630.360	583.242	633.188	624.814
6.095	585.741	642.390	630.740	583.793	632.787	624.888
6.100	585.828	642.343	630.064	583.032	633.272	624.769
6.105	585.451	641.339	629.864	583.229	633.214	624.457
6.110	586.481	642.817	629.782	582.295	633.062	625.152
6.115	585.170	641.721	630.672	583.421	632.722	624.472
6.120	586.438	643.020	629.964	581.285	633.331	625.460
6.125	584.743	642.065	629.350	582.536	633.454	624.888
6.130	585.990	642.378	629.520	581.291	633.419	625.498
6.135	585.939	641.933	629.804	582.507	632.738	624.914
6.140	586.404	641.756	630.263	582.369	633.481	624.137
6.145	586.390	641.732	630.581	582.971	633.462	626.263
6.150	585.166	641.684	630.235	582.330	633.426	625.842
6.155	586.651	641.499	629.731	582.592	633.256	624.760
6.160	586.100	641.461	629.477	582.967	632.537	625.245
6.165	585.904	642.596	630.330	583.779	633.361	625.448
6.170	587.079	641.814	630.320	582.175	632.672	624.986
6.175	586.003	641.769	629.540	582.606	633.251	624.669
6.180	586.182	641.507	629.960	582.080	634.535	624.276
6.185	586.023	642.229	630.011	582.301	634.450	624.034
6.190	585.128	642.707	630.087	582.923	633.971	624.820
6.195	586.102	641.403	629.852	582.556	633.516	624.217
6.200	585.850	641.360	629.878	582.209	633.644	624.620
6.205	586.455	640.857	629.963	581.640	634.094	624.884
6.210	586.697	642.426	629.045	582.402	634.076	625.413
6.215	585.878	641.773	629.211	581.796	634.674	624.725
6.220	586.303	640.646	630.527	581.067	632.930	623.272
6.225	585.965	642.628	630.844	581.138	633.075	624.832
6.230	585.119	642.315	630.309	582.123	634.118	624.784
6.235	585.035	641.750	629.585	581.709	633.652	624.359
6.240	585.998	641.739	629.282	582.098	633.032	624.084
6.245	585.156	642.022	630.404	581.976	633.894	624.316
6.250	584.731	641.686	630.162	582.587	633.113	624.087
6.255	585.295	641.062	630.372	582.138	634.667	624.364
6.260	585.343	641.374	628.784	582.754	634.149	624.425
6.265	585.042	641.818	629.443	581.684	634.288	624.874
6.270	584.939	641.876	630.146	582.336	634.725	624.435
6.275	585.451	642.485	629.471	582.821	633.989	624.788
6.280	584.341	642.061	629.903	580.726	635.062	624.951
6.285	584.962	642.025	630.296	581.601	635.038	625.128
6.290	585.072	641.790	630.546	582.162	635.182	625.448
6.295	584.679	642.041	629.713	582.258	634.896	624.706
6.300	584.737	641.937	630.094	581.818	635.267	623.905
6.305	585.105	642.027	629.862	581.775	634.647	625.186
6.310	585.155	642.278	630.277	581.899	635.235	624.691
6.315	585.868	641.641	630.972	581.919	634.435	624.919
6.320	585.371	641.899	629.603	581.935	635.033	625.295
6.325	584.980	642.428	629.766	581.627	636.075	625.592
6.330	585.464	642.527	630.175	581.995	635.152	624.385
6.335	584.506	641.768	630.552	581.989	635.440	624.920
6.340	585.486	641.708	630.061	581.516	636.316	625.613
6.345	585.465	642.592	629.684	582.286	634.829	625.618
6.350	584.011	641.689	630.080	581.527	636.318	625.548
6.355	584.712	642.054	629.930	582.183	636.349	625.123
6.360	583.938	641.582	629.493	581.594	637.021	625.257
6.365	584.313	643.675	630.566	581.304	635.890	624.961
6.370	585.531	642.196	629.416	582.560	636.368	624.898
6.375	584.686	641.305	630.069	582.213	637.030	625.565
6.380	584.522	643.224	629.637	581.457	636.743	624.764
6.385	585.336	642.276	630.439	582.153	636.482	625.627
6.390	584.452	641.755	629.787	581.860	635.638	625.395
6.395	584.490	642.629	629.692	582.106	635.983	625.253
6.400	584.969	642.849	629.787	581.116	636.853	624.827
6.405	584.879	643.509	630.072	582.156	637.716	625.054
6.410	584.654	642.762	629.562	582.252	636.991	625.170
6.415	585.403	642.016	628.344	581.260	636.324	624.976
6.420	585.233	642.089	629.456	581.124	636.548	624.880
6.425	585.832	641.886	629.858	582.405	636.831	626.133
6.430	584.787	642.560	629.342	581.964	637.551	625.634
6.435	584.456	642.313	629.531	581.677	636.921	624.920
6.440	583.714	642.264	629.426	581.700	638.117	624.310
6.445	584.712	641.830	628.679	580.567	636.143	625.232
6.450	584.178	641.284	629.354	581.259	637.426	623.897
6.455	584.627	641.865	629.341	581.532	636.937	625.007
6.460	584.292	641.757	629.926	582.442	636.731	624.222
6.465	584.954	642.148	629.541	581.820	637.379	624.691
6.470	584.167	640.807	628.920	581.376	636.441	624.451
6.475	584.309	640.665	629.511	581.503	637.100	623.959
6.480	584.245	641.194	629.736	581.342	636.552	624.509
6.485	584.144	641.229	629.418	581.112	637.945	624.267
6.490	584.429	641.608	628.541	580.869	637.836	624.792
6.495	584.064	641.662	629.129	580.938	638.221	624.933
6.500	584.469	641.951	630.350	581.227	637.693	623.861
6.505	585.072	641.660	629.513	582.074	636.870	624.409
6.510	583.453	640.965	629.360	581.321	636.818	624.920
6.515	582.919	641.024	629.517	581.351	636.041	624.572
6.520	584.200	641.240	629.254	581.571	636.758	624.765
6.525	583.269	640.767	630.183	581.657	637.368	624.149
6.530	584.295	640.658	630.765	581.444	636.581	625.207
6.535	583.837	640.726	628.266	581.857	637.131	624.365
6.540	584.008	641.116	629.193	581.783	638.345	624.342
6.545	585.207	642.412	629.930	580.812	637.859	624.499
6.550	584.452	640.594	630.648	581.488	636.854	623.920
6.555	584.170	640.379	629.107	581.039	638.427	625.107
6.560	585.367	641.061	629.910	580.964	638.075	625.299
6.565	584.955	640.997	629.662	581.047	638.146	624.143
6.570	584.630	641.037	629.657	580.254	638.940	623.752
6.575	584.049	640.499	629.479	581.069	637.941	625.348
6.580	584.046	640.757	629.240	581.120	638.281	624.854
6.585	584.500	640.341	628.996	581.011	638.660	624.908
6.590	584.135	639.986	629.914	580.555	638.293	624.003
6.595	584.035	640.359	630.650	581.411	637.923	624.848
6.600	584.991	640.984	630.004	581.117	638.220	623.154
6.605	584.474	639.418	630.194	581.201	638.809	624.533
6.610	583.871	640.586	629.629	583.007	638.027	623.730
6.615	584.904	640.154	629.940	581.760	639.085	624.315
6.620	584.241	639.982	629.388	581.565	639.086	623.663
6.625	584.677	639.153	629.178	581.717	638.407	623.375
6.630	584.005	640.467	631.188	582.072	638.745	623.349
6.635	585.043	639.169	629.955	581.279	639.138	624.164
6.640	584.527	638.444	629.791	581.649	639.515	623.726
6.645	584.955	639.081	629.936	581.605	638.905	624.408
6.650	584.134	638.820	630.508	581.522	638.560	624.477
6.655	583.817	639.374	630.482	581.621	639.299	624.425
6.660	584.525	639.215	629.994	581.401	639.579	623.529
6.665	584.148	639.632	629.866	582.033	639.656	623.736
6.670	584.543	638.473	629.896	581.638	639.577	624.252
6.675	584.564	639.126	629.960	580.597	638.692	624.194
6.680	584.970	639.012	630.087	581.743	639.141	623.542
6.685	583.784	639.769	630.426	581.860	638.923	623.892
6.690	583.958	639.440	630.837	581.009	638.393	624.007
6.695	585.187	640.128	630.621	582.095	638.928	623.073
6.700	584.509	639.475	629.965	582.191	639.551	623.567
6.705	584.689	639.458	630.403	581.857	638.893	623.694
6.710	584.312	638.662	630.351	581.440	638.941	624.111
6.715	585.253	639.004	631.035	582.206	637.915	624.469
6.720	584.727	639.190	630.419	581.539	639.634	624.625
6.725	585.642	639.181	630.193	581.262	639.061	623.822
6.730	585.037	639.454	630.733	581.489	638.868	624.749
6.735	584.718	637.587	630.518	580.808	638.720	624.768
6.740	584.729	638.977	630.167	581.553	639.642	623.687
6.745	585.574	638.278	630.625	581.134	638.431	625.080
6.750	584.142	638.829	629.692	581.593	638.330	624.684
6.755	583.899	638.567	629.981	582.009	639.067	623.673
6.760	584.415	638.321	630.301	581.410	639.107	624.274
6.765	584.746	639.352	630.294	581.138	639.317	624.163
6.770	583.678	639.001	629.755	581.442	638.806	624.845
6.775	583.332	638.270	629.452	581.485	638.558	623.821
6.780	584.916	638.017	630.117	581.286	639.548	623.543
6.785	582.734	637.637	629.298	582.023	639.317	624.264
6.790	583.914	638.441	630.343	581.699	639.324	623.499
6.795	583.483	638.180	630.288	581.993	640.019	623.805
6.800	583.731	638.150	630.333	580.750	639.831	624.378
6.805	583.267	637.588	629.984	580.829	640.529	623.953
6.810	583.794	637.687	629.711	581.184	640.339	622.935
6.815	583.325	637.999	630.575	582.205	639.392	624.042
6.820	583.268	638.247	629.810	581.286	639.577	623.415
6.825	584.476	637.965	629.298	580.190	640.201	623.134
6.830	584.164	637.498	629.588	580.841	640.301	624.515
6.835	583.337	637.854	630.262	581.405	640.893	623.961
6.840	583.915	637.624	630.304	581.481	640.534	624.158
6.845	583.614	636.400	630.225	580.876	640.014	622.813
6.850	584.260	636.380	630.176	580.892	639.618	624.032
6.855	583.989	637.427	628.694	580.694	639.808	623.287
6.860	583.759	637.276	630.212	581.893	640.422	623.617
6.865	583.712	636.781	629.703	581.220	640.991	623.892
6.870	582.610	636.937	629.628	581.251	641.818	622.634
6.875	583.067	635.851	629.408	581.359	640.726	623.087
6.880	583.822	636.803	628.419	580.859	640.430	622.741
6.885	584.854	636.921	628.245	580.615	640.516	624.089
6.890	584.819	637.038	629.509	581.322	640.666	623.723
6.895	584.849	635.408	629.137	581.642	640.893	622.140
6.900	584.118	635.782	629.045	580.597	641.142	623.157
6.905	584.332	636.056	630.051	581.573	641.561	622.974
6.910	583.840	635.218	628.553	582.421	640.331	622.873
6.915	585.301	635.899	629.388	580.826	640.609	623.243
6.920	584.966	635.748	628.409	581.342	640.353	623.274
6.925	584.275	636.076	628.486	581.965	642.094	622.041
6.930	584.587	636.143	629.147	581.583	640.665	622.151
6.935	585.109	635.044	628.777	581.556	641.680	622.889
6.940	585.078	635.695	629.011	581.037	641.420	623.427
6.945	584.328	636.161	628.439	581.610	641.621	622.770
6.950	585.122	635.791	629.233	581.116	641.259	622.213
6.955	584.822	634.914	628.455	582.002	641.010	623.436
6.960	583.059	635.456	628.118	581.631	642.197	623.328
6.965	584.264	635.717	628.297	582.119	641.504	622.832
6.970	584.855	634.676	627.750	581.512	641.618	623.486
6.975	584.836	636.407	629.215	582.199	641.794	622.345
6.980	585.340	634.790	628.421	581.375	641.878	623.191
6.985	584.053	636.170	628.369	580.337	642.293	621.976
6.990	584.778	634.663	628.855	581.452	641.985	622.366
6.995	584.334	634.217	628.035	582.123	642.534	623.539
7.000	584.368	635.435	629.192	581.531	643.154	622.754
7.005	584.031	634.374	629.571	581.054	641.870	623.071
7.010	585.459	634.191	627.959	581.486	642.365	623.726
7.015	584.341	635.104	629.678	582.122	642.039	623.067
7.020	585.242	634.551	628.341	581.232	642.883	622.471
7.025	584.854	634.638	628.641	581.569	642.984	621.961
7.030	585.281	635.513	627.248	581.014	642.755	623.025
7.035	585.421	634.865	628.958	582.078	642.747	622.761
7.040	584.557	635.404	627.982	581.715	642.158	623.146
7.045	584.526	634.812	628.499	582.137	643.584	622.721
7.050	584.759	635.045	627.920	581.415	643.115	621.917
7.055	585.353	633.995	629.006	581.522	642.508	622.162
7.060	585.253	634.550	629.362	582.033	642.186	622.325
7.065	585.302	635.325	628.129	582.245	644.210	622.694
7.070	585.313	633.763	628.284	582.503	642.607	623.105
7.075	585.525	634.881	629.280	581.731	642.867	622.895
7.080	585.524	634.885	629.992	582.555	642.803	621.261
7.085	585.140	635.273	628.503	581.834	643.997	622.556
7.090	586.261	634.036	629.168	582.314	643.991	621.549
7.095	584.381	633.616	628.920	581.981	644.360	622.869
7.100	586.031	635.052	628.760	581.339	644.347	621.156
7.105	585.327	633.974	628.289	582.312	643.797	622.559
7.110	586.881	635.152	628.640	581.997	644.939	622.741
7.115	585.333	634.509	627.908	582.334	643.839	622.228
7.120	585.383	633.805	629.708	582.799	644.626	622.256
7.125	585.754	634.061	628.958	582.666	643.746	623.260
7.130	585.808	634.673	629.495	582.448	643.662	622.383
7.135	587.009	634.134	629.427	582.587	644.993	622.830
7.140	586.700	634.636	629.276	582.588	643.848	623.246
7.145	586.418	633.768	628.712	582.672	644.424	622.083
7.150	585.899	633.865	627.826	581.685	643.537	622.421
7.155	585.355	633.781	629.062	581.670	643.581	621.561
7.160	585.982	633.403	629.820	581.717	644.296	622.800
7.165	586.002	633.435	629.826	582.116	643.838	621.887
7.170	586.425	633.712	628.949	581.812	644.700	622.236
7.175	586.256	632.679	629.534	582.432	644.630	623.177
7.180	585.344	634.116	629.058	582.148	644.655	623.343
7.185	586.578	632.878	629.058	581.522	643.813	622.624
7.190	586.363	633.724	629.737	582.864	644.404	622.202
7.195	586.616	633.929	629.184	583.109	642.975	622.772
7.200	586.712	632.517	628.348	581.534	644.573	621.910
7.205	586.483	633.147	629.395	582.085	644.053	622.937
7.210	586.898	633.386	628.086	582.197	644.938	622.433
7.215	585.928	633.889	628.926	582.841	644.600	622.137
7.220	586.629	633.152	629.165	581.979	644.767	622.775
7.225	587.052	632.433	629.381	583.463	645.094	622.275
7.230	587.213	634.192	629.691	583.527	645.321	621.472
7.235	587.333	632.843	628.057	582.676	644.239	622.586
7.240	588.720	631.918	630.101	582.816	645.107	621.915
7.245	587.267	633.126	629.675	582.992	644.933	621.608
7.250	587.240	634.038	629.047	584.412	644.709	623.809
7.255	587.280	633.297	628.350	583.476	644.392	622.047
7.260	586.184	633.225	627.969	582.612	645.827	621.573
7.265	587.014	633.023	628.256	583.809	645.149	622.311
7.270	586.622	633.427	629.624	583.280	646.261	622.281
7.275	588.263	632.622	629.222	583.866	645.057	622.517
7.280	586.784	632.321	629.144	584.469	644.481	621.678
7.285	586.272	632.997	629.551	585.067	646.163	621.904
7.290	586.895	632.655	628.554	583.080	645.531	621.835
7.295	587.510	633.231	629.934	584.220	645.159	621.955
7.300	587.940	632.791	628.969	584.349	644.945	620.982
7.305	587.788	632.709	628.693	584.269	644.801	622.374
7.310	587.195	632.235	628.645	583.598	647.018	621.535
7.315	588.310	632.315	628.813	584.421	645.983	621.572
7.320	587.720	633.017	629.052	583.803	646.395	621.617
7.325	587.461	632.539	628.461	584.331	645.329	623.031
7.330	587.634	632.847	628.184	583.903	646.808	622.481
7.335	587.020	633.978	628.499	582.959	645.579	621.581
7.340	588.541	633.319	628.570	585.229	645.548	621.418
7.345	588.179	632.164	628.609	584.099	645.381	621.600
7.350	587.588	633.125	628.162	583.815	645.549	621.122
7.355	587.448	633.152	628.431	584.010	645.526	621.088
7.360	587.955	633.889	627.879	584.017	646.518	621.093
7.365	587.888	633.177	628.599	584.009	645.625	622.277
7.370	587.897	632.281	628.212	583.961	645.801	621.703
7.375	588.228	633.559	627.658	585.134	644.809	621.150
7.380	589.263	632.669	627.818	584.148	644.691	621.507
7.385	587.492	633.026	627.323	584.535	645.729	621.113
7.390	588.023	634.009	627.475	584.648	647.167	622.153
7.395	586.719	633.180	627.594	585.021	645.578	622.234
7.400	588.717	633.684	628.615	585.473	645.110	621.266
7.405	588.107	632.380	626.892	585.308	645.697	621.307
7.410	587.864	633.054	628.034	584.601	645.655	621.717
7.415	586.721	632.770	627.856	584.294	646.190	621.304
7.420	587.302	632.132	627.838	584.953	646.352	621.207
7.425	588.072	632.570	627.073	585.076	646.083	621.974
7.430	588.353	632.659	627.934	585.409	646.544	621.074
7.435	587.980	632.885	627.244	585.787	646.096	621.289
7.440	587.942	632.160	627.673	584.931	645.138	621.143
7.445	588.421	633.161	626.934	584.608	646.417	622.496
7.450	587.628	630.990	626.172	585.265	644.922	620.749
7.455	587.692	631.542	627.372	586.095	645.786	621.632
7.460	588.711	632.820	626.275	585.064	645.798	620.920
