Time	RASISX	RASISY	RASISZ	LASISX	LASISY	LASISZ
4.975	661.808	596.740	607.628	600.632	634.057	544.007
4.980	661.145	597.672	607.411	600.911	633.764	544.462
4.985	661.128	597.521	606.384	600.621	634.722	544.792
4.990	662.167	596.925	606.606	600.458	635.792	544.899
4.995	661.605	597.649	607.995	600.472	634.673	545.521
5.000	662.320	597.359	607.898	600.584	633.890	544.038
5.005	660.722	597.820	608.214	600.940	634.145	543.077
5.010	661.255	597.701	608.127	600.127	634.509	544.285
5.015	660.629	596.856	608.016	600.191	633.399	544.081
5.020	661.218	597.557	608.672	599.633	634.467	545.044
5.025	661.626	597.021	609.082	600.576	635.114	545.784
5.030	662.404	596.904	608.237	600.310	635.114	544.766
5.035	662.080	596.987	608.133	599.935	634.371	545.026
5.040	661.696	598.868	607.657	599.395	634.899	544.811
5.045	661.308	597.943	607.900	600.326	634.481	544.758
5.050	661.659	597.391	607.978	599.730	635.532	544.358
5.055	661.480	597.655	607.466	600.620	635.155	543.353
5.060	662.779	597.858	608.880	598.980	635.400	545.454
5.065	662.788	598.081	607.631	599.068	634.723	546.290
5.070	662.469	597.048	608.178	599.993	635.051	545.821
5.075	662.230	597.719	607.998	599.401	635.605	545.715
5.080	661.457	597.466	607.267	600.132	634.375	545.674
5.085	662.039	597.259	608.571	599.577	635.308	545.417
5.090	661.788	597.652	607.840	599.760	635.384	544.861
5.095	662.128	596.882	608.539	600.649	634.793	546.591
5.100	662.658	598.313	607.945	600.290	635.487	545.920
5.105	662.423	597.415	608.310	600.663	635.062	545.268
5.110	661.942	597.351	609.205	599.786	635.380	546.354
5.115	661.896	597.419	609.215	600.420	635.614	546.432
5.120	662.822	598.480	608.270	600.328	635.200	546.098
5.125	661.959	597.303	608.949	600.703	635.886	545.620
5.130	662.997	597.158	609.105	600.035	634.749	545.590
5.135	662.730	597.296	609.005	599.845	635.080	546.017
5.140	662.119	597.604	608.340	600.073	635.436	545.899
5.145	662.152	597.512	609.533	600.611	635.241	546.884
5.150	661.594	597.654	608.894	599.483	636.210	545.957
5.155	661.774	597.155	609.582	599.703	636.438	546.857
5.160	661.948	597.893	608.403	601.058	635.665	546.252
5.165	662.999	597.518	609.618	600.107	635.678	547.139
5.170	662.314	597.537	607.611	599.658	636.558	547.103
5.175	661.340	597.479	609.257	599.274	635.398	546.756
5.180	662.366	598.181	609.831	599.716	636.174	547.350
5.185	662.256	598.116	609.501	599.496	635.682	547.199
5.190	663.234	597.824	609.306	599.980	635.711	546.501
5.195	661.980	598.808	610.085	600.149	635.904	546.604
5.200	662.491	598.147	609.412	600.471	635.975	547.531
5.205	662.667	597.380	610.207	599.714	635.272	546.478
5.210	662.771	597.756	609.564	599.731	635.975	547.098
5.215	662.122	597.128	609.721	599.265	635.853	547.507
5.220	662.952	597.380	609.754	599.411	635.970	546.889
5.225	661.492	597.574	609.484	599.336	636.078	546.773
5.230	661.752	597.342	608.939	599.879	635.614	547.393
5.235	662.128	598.217	610.926	599.650	636.346	547.113
5.240	661.844	597.978	610.058	600.626	636.394	547.651
5.245	661.155	598.732	610.581	599.405	636.307	548.668
5.250	661.546	598.105	609.970	599.410	635.931	548.935
5.255	663.608	597.918	610.131	600.075	635.525	547.571
5.260	661.989	598.265	610.392	599.471	635.609	547.956
5.265	662.328	598.082	611.073	599.631	636.228	547.308
5.270	662.605	597.890	610.088	599.986	636.397	547.578
5.275	661.978	598.153	610.496	599.572	636.786	547.640
5.280	662.757	598.265	610.542	599.072	636.686	548.022
5.285	662.692	598.427	610.292	599.124	636.167	548.175
5.290	662.831	597.864	610.392	599.330	637.853	548.002
5.295	662.366	598.283	611.242	599.314	637.733	547.922
5.300	662.948	598.213	610.829	599.292	636.612	548.127
5.305	663.192	597.604	610.476	599.653	636.449	548.108
5.310	662.161	597.389	610.194	599.517	637.271	548.619
5.315	663.617	598.635	611.420	599.896	637.038	547.546
5.320	662.830	597.247	610.607	600.217	636.597	547.449
5.325	662.583	598.558	610.758	599.507	637.398	548.759
5.330	662.758	599.329	611.332	599.677	636.956	547.676
5.335	662.728	598.626	610.610	600.006	637.747	548.338
5.340	663.565	598.545	611.426	600.267	636.610	548.058
5.345	663.448	598.874	612.352	599.810	636.614	548.435
5.350	663.799	598.657	611.515	598.996	636.082	548.141
5.355	662.687	598.721	612.389	599.854	636.568	547.787
5.360	663.854	599.287	611.933	600.445	636.217	547.340
5.365	662.645	598.668	612.353	598.758	637.287	547.830
5.370	663.406	599.053	612.601	600.452	637.449	548.349
5.375	663.426	599.650	612.224	598.897	637.142	547.684
5.380	663.034	598.914	611.857	598.732	636.623	547.918
5.385	662.995	598.314	611.480	598.871	637.193	548.484
5.390	663.228	598.670	612.022	599.461	636.868	548.636
5.395	663.301	598.064	612.983	598.604	637.668	547.473
5.400	663.133	599.811	612.891	598.171	637.557	548.331
5.405	663.714	599.340	612.458	598.926	637.710	547.585
5.410	663.829	598.981	611.460	599.133	636.298	549.345
5.415	663.978	599.912	611.989	600.047	635.955	548.841
5.420	663.282	598.891	611.585	599.218	636.588	548.124
5.425	663.821	599.597	611.771	598.745	638.136	548.904
5.430	663.785	600.038	611.386	599.831	638.080	549.872
5.435	664.554	599.626	611.535	600.147	637.356	548.676
5.440	663.801	600.486	612.105	598.864	637.550	549.084
5.445	663.443	599.074	612.004	598.484	637.491	547.857
5.450	664.463	599.681	611.630	598.580	637.765	548.606
5.455	664.812	599.582	611.802	598.374	638.426	548.792
5.460	664.076	600.395	610.541	598.428	636.150	549.229
5.465	664.424	600.105	611.576	598.833	636.902	548.500
5.470	665.243	599.791	612.448	598.358	637.820	548.729
5.475	664.454	600.600	611.654	599.534	637.549	549.394
5.480	664.490	599.418	611.792	599.109	638.078	548.165
5.485	664.128	600.534	611.880	599.157	637.616	548.938
5.490	665.473	600.595	611.747	598.911	637.016	549.041
5.495	665.047	601.424	611.079	598.706	638.659	548.732
5.500	665.236	601.231	611.997	598.781	638.300	548.756
5.505	664.435	600.441	611.946	598.618	637.772	549.909
5.510	664.973	600.326	612.279	598.754	637.520	550.872
5.515	665.360	600.965	611.122	598.030	636.923	549.327
5.520	664.774	601.447	611.709	598.483	638.820	550.026
5.525	664.106	602.144	611.943	599.447	638.009	549.669
5.530	664.693	601.108	611.942	599.673	638.368	550.270
5.535	665.337	601.503	611.669	599.086	638.767	549.415
5.540	664.704	601.622	611.136	599.196	638.224	550.081
5.545	664.980	601.783	611.231	599.737	638.913	550.338
5.550	665.196	601.995	611.860	598.956	638.774	550.388
5.555	664.811	602.357	612.581	598.910	638.757	550.022
5.560	664.674	601.522	611.771	599.010	638.496	550.501
5.565	665.332	600.954	611.441	598.162	638.714	551.068
5.570	665.295	601.262	611.626	599.423	639.484	550.536
5.575	664.942	602.150	611.626	598.962	638.743	550.177
5.580	665.956	601.278	611.995	598.921	639.733	550.775
5.585	664.970	601.389	611.704	598.787	639.081	550.524
5.590	664.907	601.788	611.913	599.244	639.679	551.272
5.595	666.305	602.058	611.264	598.991	638.851	550.246
5.600	665.673	602.305	611.562	599.706	639.932	550.582
5.605	665.181	601.256	612.072	599.095	639.154	551.575
5.610	665.876	602.044	612.469	598.734	639.337	551.011
5.615	665.957	601.649	613.078	598.747	640.243	551.404
5.620	665.701	602.718	612.645	598.032	639.579	551.051
5.625	666.174	601.974	611.363	598.258	638.827	551.607
5.630	666.230	602.363	612.080	598.413	640.203	551.297
5.635	665.655	602.481	612.831	599.614	640.170	550.983
5.640	666.726	602.192	611.495	598.855	639.974	550.747
5.645	666.813	602.292	612.397	598.950	641.024	550.525
5.650	666.345	602.806	612.717	598.925	640.264	551.289
5.655	666.240	602.325	613.491	598.519	639.962	551.558
5.660	666.217	602.865	612.834	598.880	640.255	551.345
5.665	667.170	602.846	612.096	599.731	640.018	552.230
5.670	666.790	602.279	612.573	598.136	639.797	551.611
5.675	666.673	603.418	612.860	599.264	640.633	552.056
5.680	665.251	603.404	613.307	598.284	639.281	551.831
5.685	666.543	603.210	613.443	598.403	640.674	551.436
5.690	667.108	603.362	613.327	598.155	640.791	551.993
5.695	667.377	603.958	612.914	598.322	640.890	551.855
5.700	667.755	603.963	612.807	598.717	640.590	551.666
5.705	666.069	603.710	613.008	597.946	641.128	551.485
5.710	666.507	603.268	613.801	597.772	640.415	552.479
5.715	667.836	603.904	612.822	598.789	640.394	552.546
5.720	667.002	603.069	613.690	599.112	641.369	552.806
5.725	666.200	604.830	612.594	598.238	640.862	552.070
5.730	667.376	604.681	613.362	598.544	641.360	551.997
5.735	667.115	604.934	613.240	598.107	641.116	552.373
5.740	667.490	604.550	613.483	598.686	640.425	552.425
5.745	667.544	604.825	613.265	597.849	641.391	553.519
5.750	667.652	605.993	613.105	597.993	642.046	552.721
5.755	668.363	604.794	613.377	597.900	641.850	552.931
5.760	666.920	604.630	612.838	598.559	640.813	552.429
5.765	667.062	604.785	612.991	598.696	641.871	553.107
5.770	668.628	605.045	612.139	598.664	641.507	553.677
5.775	669.490	604.693	612.947	598.680	641.636	552.992
5.780	669.377	604.965	612.399	599.384	641.510	552.798
5.785	668.459	605.153	613.480	598.324	641.682	553.185
5.790	668.042	605.298	612.405	598.643	641.776	553.659
5.795	668.806	604.145	611.946	598.628	642.088	553.599
5.800	668.389	604.962	612.551	598.411	642.371	553.442
5.805	668.278	604.855	613.090	599.367	641.620	552.768
5.810	668.312	605.454	613.971	597.927	642.114	553.465
5.815	667.853	604.654	612.689	598.881	642.372	554.192
5.820	668.057	605.032	613.752	598.484	641.905	552.970
5.825	669.138	606.512	612.526	598.982	641.158	554.321
5.830	668.748	604.787	612.908	599.208	642.363	554.060
5.835	668.721	605.376	612.057	599.418	642.594	553.567
5.840	668.695	605.092	612.386	599.214	642.532	553.637
5.845	668.556	605.836	612.871	599.148	642.709	554.214
5.850	668.328	606.172	613.428	599.157	642.409	554.166
5.855	669.860	606.435	612.216	599.547	642.303	554.484
5.860	669.051	606.116	612.647	599.955	641.821	553.952
5.865	669.041	605.413	612.807	599.334	642.411	553.169
5.870	669.373	606.442	612.796	599.450	642.115	553.322
5.875	668.909	606.201	612.177	598.708	642.883	554.428
5.880	669.673	605.512	612.938	599.167	642.890	554.567
5.885	669.246	605.880	612.766	598.272	641.595	555.528
5.890	668.926	606.682	612.713	598.733	643.434	554.697
5.895	669.105	606.191	612.279	599.248	644.230	554.948
5.900	669.986	606.904	613.469	598.297	642.024	554.015
5.905	669.748	605.990	613.212	599.989	642.848	554.859
5.910	668.696	605.420	613.047	600.601	644.002	555.125
5.915	670.355	606.122	612.855	599.778	642.274	555.142
5.920	669.891	606.353	612.663	599.684	643.394	554.894
5.925	669.370	605.442	612.939	599.434	642.725	555.516
5.930	669.786	605.274	612.657	599.783	644.347	555.064
5.935	669.788	606.329	613.453	599.456	643.738	554.714
5.940	670.261	605.903	613.050	598.874	644.165	555.499
5.945	669.566	607.172	612.436	599.083	643.334	554.617
5.950	670.354	604.926	612.928	599.717	643.795	554.638
5.955	670.448	606.480	613.287	598.569	643.846	554.956
5.960	669.811	606.284	612.461	599.915	643.841	555.609
5.965	670.612	606.460	612.937	599.743	642.945	555.618
5.970	670.860	606.380	612.972	599.976	643.959	555.060
5.975	670.314	605.691	613.993	599.735	643.769	554.790
5.980	670.462	606.413	613.725	599.317	643.490	555.604
5.985	670.848	606.049	612.093	598.937	643.259	555.740
5.990	670.673	606.090	613.372	600.643	643.357	555.971
5.995	670.555	605.585	613.357	599.784	643.414	555.689
6.000	670.497	606.438	612.552	599.838	643.962	555.457
6.005	670.809	606.595	612.248	599.844	643.683	555.722
6.010	671.605	605.809	613.419	599.871	642.941	555.018
6.015	670.890	605.714	613.361	600.038	643.808	555.607
6.020	671.579	606.660	613.483	599.992	644.066	555.152
6.025	671.486	606.306	613.622	601.051	643.996	555.489
6.030	671.612	606.082	614.126	599.919	643.505	554.235
6.035	672.157	606.281	614.185	601.389	643.975	555.271
6.040	672.018	606.576	613.125	600.034	644.407	556.614
6.045	671.747	606.190	612.531	600.995	643.843	555.430
6.050	671.947	606.863	613.987	600.886	644.576	556.143
6.055	671.599	606.542	613.658	600.997	644.609	555.244
6.060	672.029	607.894	614.164	600.960	644.631	555.301
6.065	671.916	606.820	613.322	601.762	644.216	556.461
6.070	673.537	606.602	613.156	600.574	643.943	556.096
6.075	673.341	607.187	614.367	601.939	644.225	555.265
6.080	672.030	607.332	612.986	601.544	644.229	555.999
6.085	672.175	607.322	613.262	601.369	645.014	556.789
6.090	673.062	607.868	613.705	602.019	644.643	554.315
6.095	672.062	607.076	614.108	602.348	644.799	555.467
6.100	672.299	607.350	613.631	600.871	644.376	555.474
6.105	673.181	607.489	612.753	601.337	643.457	555.486
6.110	673.162	607.487	613.310	601.868	644.481	555.861
6.115	672.877	608.287	613.313	601.826	644.015	555.453
6.120	673.446	607.503	613.133	601.800	644.711	555.372
6.125	672.110	607.441	612.959	602.553	643.847	556.155
6.130	673.014	607.544	612.623	601.747	644.325	555.499
6.135	672.658	608.126	612.897	602.971	643.584	555.745
6.140	672.259	608.363	613.130	602.265	643.674	556.154
6.145	672.674	608.254	612.484	603.163	643.800	556.053
6.150	673.744	608.399	612.707	603.221	643.810	556.752
6.155	673.041	608.384	612.995	602.190	644.638	555.144
6.160	673.584	607.650	613.859	602.283	643.788	555.782
6.165	672.982	607.989	613.434	602.909	643.763	556.247
6.170	673.516	608.433	612.626	602.144	644.386	556.285
6.175	673.281	608.014	613.308	602.929	644.045	556.192
6.180	674.324	607.845	614.263	602.253	643.857	555.446
6.185	673.128	607.589	613.150	603.191	643.942	556.093
6.190	673.289	608.934	613.038	602.450	643.331	555.558
6.195	673.808	608.547	613.928	603.040	644.831	556.071
6.200	674.921	608.800	614.335	602.183	643.745	555.907
6.205	674.911	608.596	613.161	603.654	644.535	555.338
6.210	673.583	608.444	614.083	603.162	643.427	556.994
6.215	674.581	608.656	614.005	603.027	644.213	556.556
6.220	674.923	609.097	613.383	603.059	643.960	556.419
6.225	674.833	608.591	613.361	602.718	644.808	555.696
6.230	675.005	608.144	613.489	602.600	643.412	555.505
6.235	674.750	609.484	613.670	603.749	644.366	556.200
6.240	674.797	609.987	614.068	604.140	643.525	557.288
6.245	675.057	608.997	615.152	602.660	643.631	556.442
6.250	675.036	608.695	614.242	603.648	644.084	556.059
6.255	675.236	609.882	614.448	603.661	644.634	555.957
6.260	674.773	609.024	614.700	602.797	643.029	556.109
6.265	675.046	608.641	614.546	603.048	644.128	556.891
6.270	675.548	610.411	614.649	602.804	644.769	556.917
6.275	674.597	610.065	613.587	603.511	644.040	557.521
6.280	675.142	609.744	612.932	603.423	643.281	556.076
6.285	674.569	610.186	613.977	602.515	643.486	556.015
6.290	675.202	609.802	614.355	603.537	643.258	556.021
6.295	675.711	609.963	614.199	604.095	643.762	556.692
6.300	675.254	608.780	614.362	603.094	643.587	556.691
6.305	675.386	609.107	614.020	602.402	643.579	556.785
6.310	675.291	608.351	613.868	603.190	643.905	556.406
6.315	674.932	609.129	614.952	604.444	643.153	556.636
6.320	675.871	609.924	614.298	603.238	643.955	557.206
6.325	676.215	610.126	614.244	604.177	642.937	556.085
6.330	675.397	609.163	614.509	603.538	645.399	556.726
6.335	675.721	611.069	614.361	603.522	645.421	556.191
6.340	675.519	611.026	614.663	603.556	644.373	556.808
6.345	675.486	611.389	614.401	603.468	645.045	556.369
6.350	676.339	611.293	614.032	603.418	644.322	556.211
6.355	675.276	609.332	614.564	603.806	644.560	556.578
6.360	676.561	610.045	614.363	603.908	643.808	556.807
6.365	675.539	611.093	614.214	603.814	644.189	556.368
6.370	675.460	610.406	614.841	603.989	644.324	557.235
6.375	675.620	610.385	614.468	603.482	644.191	556.349
6.380	675.501	610.418	615.520	604.169	644.291	556.577
6.385	675.671	611.331	614.406	603.967	645.057	557.542
6.390	676.390	610.213	614.321	603.527	644.731	556.605
6.395	675.321	610.991	614.357	603.772	645.158	556.513
6.400	676.470	610.406	614.827	604.714	644.225	556.824
6.405	676.624	611.415	614.579	604.267	644.091	556.563
6.410	676.741	610.971	614.671	604.449	643.798	556.472
6.415	676.446	610.948	614.729	603.561	644.910	557.537
6.420	676.447	611.772	614.448	604.279	644.805	557.947
6.425	676.592	611.763	614.293	604.457	644.725	557.512
6.430	677.162	611.557	614.745	604.359	643.764	557.351
6.435	676.504	611.458	614.417	604.613	645.248	556.980
6.440	676.014	611.633	614.253	604.674	644.001	557.194
6.445	676.879	612.170	613.702	605.685	644.056	556.529
6.450	677.950	610.893	614.331	606.197	643.766	556.742
6.455	677.001	611.961	614.404	605.096	645.020	556.105
6.460	677.144	611.538	614.011	603.932	644.697	557.695
6.465	676.921	611.590	614.289	605.121	645.343	557.900
6.470	676.883	612.432	613.562	606.958	643.632	557.144
6.475	676.700	611.997	614.758	605.745	643.679	558.832
6.480	677.395	612.875	613.615	606.040	644.871	557.577
6.485	676.555	611.433	612.668	604.558	644.636	557.950
6.490	676.854	612.079	613.187	605.536	644.151	558.344
6.495	677.815	611.636	613.790	605.883	644.194	557.588
6.500	677.269	612.390	613.568	605.025	645.066	558.067
6.505	676.565	612.145	612.707	604.928	644.682	557.545
6.510	676.719	612.680	613.073	604.504	644.318	556.562
6.515	678.051	612.346	613.802	605.679	644.375	557.101
6.520	678.058	612.126	613.581	605.294	645.864	557.063
6.525	677.286	611.964	614.403	605.936	644.472	557.897
6.530	677.033	612.493	613.332	605.694	644.229	557.649
6.535	677.505	613.152	612.282	605.023	644.418	557.203
6.540	677.880	612.207	612.912	606.421	644.161	557.834
6.545	677.108	612.541	612.619	606.418	645.307	558.172
6.550	678.045	612.130	613.155	606.487	644.221	558.054
6.555	678.820	612.812	613.107	606.917	644.209	557.198
6.560	679.144	612.555	613.593	605.672	643.557	557.601
6.565	677.618	612.601	612.143	606.218	645.156	558.369
6.570	678.057	613.073	613.352	605.894	643.975	557.462
6.575	677.841	613.193	613.086	604.765	644.869	557.322
6.580	677.515	612.159	613.929	606.738	643.593	557.263
6.585	678.820	612.572	613.380	605.417	644.045	558.167
6.590	678.931	612.580	614.181	606.107	644.458	557.888
6.595	679.017	612.511	614.958	605.763	645.040	557.480
6.600	679.041	612.820	613.440	606.644	644.568	558.579
6.605	679.870	612.966	613.324	606.370	644.938	558.057
6.610	679.709	612.960	613.979	605.970	644.000	558.765
6.615	678.839	612.524	612.884	606.868	644.908	558.782
6.620	679.204	613.248	612.678	605.934	644.876	558.710
6.625	679.483	612.820	613.616	607.224	643.976	558.586
6.630	679.165	612.078	612.467	605.877	644.109	558.422
6.635	679.147	613.089	613.020	606.935	644.536	557.824
6.640	678.611	613.051	613.369	607.386	644.903	558.677
6.645	679.794	613.025	613.114	605.681	644.745	558.174
6.650	679.161	612.145	612.656	607.518	643.971	557.614
6.655	679.301	612.795	612.895	606.929	643.909	557.196
6.660	679.347	613.338	612.349	606.856	643.840	558.524
6.665	680.308	612.719	612.892	606.962	644.794	558.153
6.670	679.521	614.710	613.036	606.826	643.983	557.578
6.675	679.357	613.722	612.260	606.975	644.808	557.974
6.680	678.541	613.214	613.394	606.845	643.428	557.186
6.685	679.842	613.177	613.661	608.047	644.548	557.846
6.690	679.448	612.650	612.482	606.905	644.775	557.932
6.695	680.204	613.332	613.888	607.329	644.476	556.759
6.700	680.326	613.174	612.996	607.816	644.507	558.612
6.705	680.613	614.137	613.120	607.296	644.713	557.905
6.710	680.138	613.990	613.002	606.716	643.793	557.458
6.715	679.143	613.450	612.684	607.908	643.665	558.051
6.720	678.653	613.954	613.047	607.326	644.549	558.596
6.725	679.692	613.629	612.975	608.827	643.689	558.925
6.730	680.732	614.274	612.954	607.064	643.355	559.024
6.735	679.447	613.868	613.764	608.053	643.605	558.428
6.740	679.866	613.117	613.119	607.392	643.623	557.742
6.745	679.106	613.760	613.386	607.986	643.908	557.558
6.750	679.346	614.115	613.475	607.236	643.221	558.160
6.755	680.307	613.756	614.432	608.606	643.191	558.071
6.760	679.258	613.842	613.821	607.356	643.446	557.334
6.765	679.320	613.584	614.187	608.341	643.599	557.058
6.770	679.643	613.397	613.442	607.627	643.557	557.649
6.775	679.858	613.116	613.319	607.481	643.132	558.097
6.780	680.955	613.274	613.990	607.675	643.570	556.803
6.785	678.483	613.419	614.334	607.589	643.166	558.410
6.790	679.511	612.790	613.829	608.487	642.925	557.908
6.795	679.851	613.744	613.569	608.211	643.617	557.035
6.800	678.849	613.560	613.685	608.533	643.864	557.664
6.805	679.612	613.739	613.222	608.273	643.409	557.568
6.810	679.935	614.989	613.857	608.154	643.749	558.093
6.815	679.481	613.749	613.353	609.135	643.299	557.085
6.820	679.627	614.173	612.918	609.518	641.923	557.246
6.825	679.091	614.292	612.536	608.547	641.808	557.671
6.830	679.748	614.909	612.842	609.580	642.718	557.267
6.835	679.327	614.938	613.141	609.955	643.197	557.907
6.840	679.040	614.222	613.175	608.015	643.684	557.732
6.845	680.024	614.615	611.806	608.932	642.637	557.624
6.850	680.000	614.171	612.630	609.821	643.958	556.419
6.855	679.987	613.699	612.559	609.098	642.415	557.242
6.860	679.168	614.238	612.425	609.530	642.253	557.241
6.865	679.960	614.476	612.683	608.827	641.396	556.966
6.870	679.794	614.580	612.112	608.800	642.254	558.878
6.875	679.632	614.309	611.728	609.576	642.842	557.335
6.880	680.227	614.275	613.047	609.518	642.517	557.121
6.885	680.284	614.656	612.857	609.285	642.918	557.517
6.890	679.594	614.430	613.360	608.810	641.512	556.712
6.895	679.226	614.895	612.513	609.056	642.872	556.818
6.900	681.060	614.417	612.807	608.451	642.693	557.598
6.905	680.158	615.049	612.883	609.322	642.644	557.861
6.910	679.041	614.606	612.377	609.442	642.373	556.813
6.915	680.336	614.387	613.005	608.957	642.769	557.181
6.920	679.442	614.823	612.335	609.358	642.347	557.120
6.925	680.675	615.896	612.425	609.769	642.256	557.476
6.930	680.176	615.476	612.867	609.674	642.309	557.274
6.935	679.732	615.586	612.648	609.951	641.675	557.550
6.940	679.966	615.750	612.630	609.631	641.463	556.930
6.945	680.738	615.409	612.792	610.031	641.650	557.765
6.950	679.373	614.991	613.261	610.340	641.626	558.032
6.955	680.058	616.210	613.802	609.554	641.645	558.165
6.960	680.442	614.862	613.018	609.210	641.633	557.590
6.965	680.635	615.262	614.188	610.475	642.156	557.238
6.970	680.586	615.538	613.209	609.939	641.949	557.530
6.975	679.450	615.554	612.548	609.978	641.374	557.941
6.980	679.832	614.792	613.165	610.775	640.524	557.308
6.985	680.231	615.312	613.171	609.580	641.016	558.284
6.990	680.624	614.137	612.240	610.454	640.203	557.200
6.995	681.180	614.938	613.471	610.228	641.660	558.068
7.000	679.127	616.088	613.016	609.877	641.671	557.991
7.005	679.392	615.716	612.513	610.047	640.451	557.882
7.010	679.394	615.581	612.801	609.926	641.097	557.079
7.015	680.279	615.852	613.147	610.206	640.372	557.853
7.020	679.369	616.089	613.661	609.244	641.229	556.538
7.025	680.081	615.120	613.290	610.848	640.780	557.642
7.030	679.914	615.748	613.029	611.471	642.205	556.654
7.035	679.497	615.452	613.391	609.688	640.877	556.828
7.040	680.494	616.046	612.231	611.097	640.255	557.442
7.045	680.912	616.355	613.310	611.155	640.451	557.565
7.050	679.956	615.459	612.922	610.145	641.547	556.790
7.055	678.845	615.258	612.815	610.831	639.848	556.757
7.060	679.655	615.445	611.917	610.392	640.462	557.228
7.065	680.492	615.279	613.145	610.329	640.311	557.605
7.070	680.462	615.693	612.616	610.561	640.508	556.647
7.075	680.180	616.290	612.995	610.055	640.844	557.263
7.080	680.661	615.902	613.031	610.744	639.877	557.028
7.085	679.517	615.661	611.623	610.775	639.729	557.656
7.090	679.285	615.886	612.354	610.446	640.569	556.832
7.095	680.065	615.995	612.791	610.492	640.178	556.693
7.100	678.536	615.681	611.879	611.276	639.051	556.653
7.105	679.502	616.444	612.498	611.247	640.954	556.902
7.110	680.044	615.595	612.448	611.420	640.225	556.292
7.115	679.412	615.928	612.252	611.101	639.531	557.276
7.120	679.019	615.936	612.464	611.287	638.663	556.286
7.125	679.972	616.841	612.935	610.902	639.414	556.041
7.130	679.576	616.710	611.247	611.106	640.467	556.056
7.135	679.792	615.896	611.811	611.149	639.531	555.415
7.140	678.770	617.527	612.949	610.708	639.664	556.597
7.145	679.715	615.871	612.348	610.873	639.855	556.417
7.150	679.333	616.043	612.721	611.239	639.354	556.067
7.155	678.787	616.331	612.277	611.544	639.338	556.145
7.160	680.037	616.109	611.992	611.622	639.194	555.441
7.165	678.807	615.442	612.724	611.454	639.584	556.472
7.170	678.741	615.388	612.557	610.574	638.868	555.916
7.175	678.887	615.782	611.569	611.700	639.757	554.243
7.180	679.378	616.231	612.409	611.329	638.939	555.319
7.185	678.891	615.628	612.506	611.387	639.920	554.783
7.190	678.994	614.522	612.880	611.293	639.044	555.219
7.195	679.442	616.588	613.176	611.727	638.797	555.440
7.200	679.915	615.705	612.497	611.438	638.793	555.207
7.205	681.245	615.458	612.196	612.622	639.251	555.291
7.210	679.081	615.102	612.717	611.249	638.660	555.531
7.215	679.757	615.371	611.041	611.854	638.417	556.128
7.220	679.713	615.800	613.122	611.033	638.022	555.383
7.225	679.418	615.087	612.151	611.960	638.411	555.651
7.230	679.781	615.392	612.400	611.400	638.419	555.465
7.235	679.943	613.881	612.809	612.081	638.582	555.087
7.240	679.929	615.114	611.742	611.308	638.846	554.959
7.245	679.313	614.276	612.525	612.346	639.775	555.137
7.250	680.426	615.059	613.131	611.534	637.723	554.365
7.255	679.929	614.900	613.499	611.593	638.994	554.627
7.260	679.153	614.659	611.283	611.866	637.857	554.815
7.265	679.239	615.830	611.837	611.696	638.768	555.388
7.270	679.528	615.031	611.890	611.202	639.023	554.807
7.275	680.307	615.622	612.353	612.074	638.760	555.060
7.280	680.577	615.113	612.450	612.731	638.293	554.377
7.285	679.634	615.771	613.152	611.633	638.877	554.333
7.290	679.066	614.995	612.251	612.059	639.180	553.288
7.295	679.641	615.602	612.657	611.968	638.261	554.649
7.300	679.528	615.793	613.016	612.116	638.969	554.156
7.305	679.835	615.589	611.215	611.967	638.354	554.025
7.310	679.870	614.900	613.281	611.547	638.722	555.001
7.315	680.812	615.662	612.536	611.737	638.438	554.224
7.320	680.038	616.319	613.038	611.501	639.127	553.177
7.325	679.910	614.276	613.150	612.271	638.884	554.434
7.330	681.284	614.574	612.266	611.663	638.883	553.236
7.335	679.718	615.492	612.927	612.726	639.179	554.422
7.340	681.170	615.781	612.219	611.098	638.452	554.490
7.345	680.024	615.789	612.772	612.353	638.675	554.158
7.350	680.241	614.093	613.715	610.881	638.089	554.498
7.355	680.838	614.841	612.854	612.673	638.266	554.859
7.360	680.389	614.569	612.047	610.866	638.543	553.647
7.365	679.691	614.724	613.291	612.290	637.923	554.446
7.370	679.551	614.866	612.940	612.946	637.643	554.929
7.375	679.380	615.319	612.932	611.948	638.604	555.476
7.380	679.960	614.428	613.022	612.218	637.504	554.519
7.385	679.702	615.080	613.413	612.145	638.010	555.084
7.390	679.810	614.433	612.599	611.890	636.955	553.632
7.395	680.127	615.291	612.843	611.785	638.418	554.224
7.400	679.389	615.585	613.207	611.250	638.478	553.910
7.405	679.383	614.585	613.444	612.558	637.987	553.630
7.410	678.716	614.846	612.377	611.378	637.846	552.768
7.415	678.638	615.077	613.080	613.084	638.566	553.622
7.420	679.030	614.838	612.677	612.248	638.519	553.135
7.425	679.026	615.684	612.918	612.455	637.619	553.330
7.430	678.286	614.756	613.740	611.769	637.129	553.871
7.435	679.646	614.363	612.664	612.635	637.898	553.116
7.440	678.599	615.450	613.446	611.969	637.370	553.437
7.445	678.848	614.379	613.858	612.129	636.441	552.658
7.450	678.710	613.931	612.945	612.130	636.499	552.375
7.455	679.065	613.947	613.324	611.182	636.741	553.362
7.460	679.666	613.851	613.864	612.137	636.595	553.945
