Time	RASISX	RASISY	RASISZ	LASISX	LASISY	LASISZ
4.975	657.783	665.984	631.549	577.248	565.394	611.625
4.980	657.754	666.556	630.990	577.205	566.876	612.545
4.985	658.031	665.981	631.006	576.293	566.080	612.509
4.990	658.099	666.884	631.754	577.201	565.952	611.422
4.995	658.136	665.800	631.741	576.818	565.208	611.865
5.000	658.758	666.811	632.188	577.080	565.732	612.146
5.005	658.564	667.940	631.213	577.001	566.838	612.285
5.010	658.196	667.766	631.901	577.457	566.804	611.200
5.015	658.629	667.485	631.296	577.451	565.803	611.644
5.020	658.365	666.598	631.049	576.334	566.585	611.361
5.025	657.892	666.130	631.048	577.356	566.050	611.134
5.030	659.150	667.637	631.393	576.713	566.567	611.280
5.035	658.549	666.666	630.914	577.682	565.757	610.984
5.040	658.523	666.966	630.448	576.483	566.845	611.339
5.045	658.622	666.969	631.254	576.851	566.847	611.698
5.050	658.196	666.608	632.433	577.613	566.406	612.278
5.055	658.862	668.065	631.128	577.278	565.343	610.835
5.060	658.756	667.348	632.102	577.260	566.096	612.142
5.065	658.883	666.997	631.612	577.205	566.571	610.962
5.070	658.968	667.659	630.916	577.437	565.879	611.137
5.075	658.178	666.185	631.138	577.082	566.165	610.902
5.080	658.196	667.687	632.145	578.097	565.954	611.290
5.085	658.888	667.234	631.941	577.709	565.796	611.486
5.090	660.349	667.382	631.512	578.275	565.960	612.834
5.095	657.598	667.501	632.141	577.447	566.413	612.517
5.100	658.232	667.378	631.766	577.883	566.017	613.067
5.105	658.877	667.040	632.812	577.908	567.066	612.232
5.110	659.017	667.238	631.226	578.481	566.905	611.971
5.115	658.694	667.230	631.571	578.615	565.653	612.378
5.120	659.786	667.373	631.396	577.705	566.664	611.576
5.125	658.737	667.035	631.469	578.610	566.644	612.800
5.130	658.459	667.533	632.324	577.555	566.079	611.316
5.135	658.418	667.767	631.603	578.840	566.881	611.704
5.140	658.572	667.670	632.170	578.398	566.098	612.016
5.145	659.161	667.297	632.311	578.792	566.606	612.477
5.150	659.878	667.348	631.536	579.129	566.533	611.053
5.155	659.705	668.359	631.282	578.020	566.465	610.479
5.160	658.711	668.070	631.444	578.626	566.814	612.481
5.165	659.334	667.304	631.809	578.035	566.501	612.445
5.170	658.985	667.115	631.601	578.149	566.753	610.902
5.175	658.640	667.914	631.339	578.643	566.438	610.928
5.180	659.653	667.195	631.414	578.379	566.609	611.357
5.185	659.162	667.509	632.422	578.090	566.168	612.163
5.190	659.366	667.709	631.797	579.058	566.595	611.643
5.195	659.168	667.847	631.003	578.617	566.941	612.861
5.200	660.165	668.067	630.981	578.752	566.733	611.948
5.205	659.031	667.698	630.483	578.637	566.298	611.782
5.210	659.392	667.680	631.650	578.858	566.279	612.273
5.215	659.352	667.917	630.157	578.984	565.893	611.872
5.220	659.828	668.250	631.644	578.466	565.878	611.812
5.225	659.546	667.003	631.278	579.190	565.342	611.935
5.230	659.470	668.856	632.074	579.043	566.324	611.381
5.235	659.379	668.972	631.491	578.583	565.603	612.380
5.240	658.916	668.914	631.006	577.831	566.414	612.583
5.245	659.727	668.432	631.294	579.825	566.227	612.118
5.250	659.644	669.416	632.030	578.633	565.974	612.223
5.255	660.162	668.074	631.695	579.085	565.477	611.997
5.260	659.175	667.484	631.117	579.551	566.302	611.968
5.265	659.572	669.274	630.828	579.387	565.612	612.591
5.270	659.099	669.098	630.909	579.108	565.579	613.076
5.275	658.549	669.171	630.355	579.262	564.746	612.609
5.280	659.830	667.950	631.441	578.837	564.783	613.311
5.285	660.465	668.909	631.331	578.695	565.837	612.397
5.290	659.473	670.027	631.555	578.896	564.991	612.122
5.295	659.963	668.842	630.864	579.168	565.328	613.319
5.300	658.919	668.468	630.571	578.350	566.074	612.204
5.305	659.097	668.766	630.483	579.646	564.080	612.531
5.310	658.816	669.062	631.345	579.500	565.475	612.751
5.315	658.390	669.244	630.636	580.295	564.680	611.721
5.320	659.479	668.982	631.752	579.983	565.282	612.185
5.325	658.996	669.255	630.843	578.926	565.726	611.995
5.330	658.404	669.913	631.000	579.968	565.396	612.974
5.335	658.897	670.346	631.610	579.683	565.920	613.246
5.340	658.793	669.959	630.822	578.942	564.414	611.902
5.345	657.666	670.506	630.551	579.986	564.392	613.402
5.350	658.896	670.610	631.612	578.686	565.858	613.223
5.355	658.517	669.758	630.536	579.647	565.248	612.582
5.360	659.055	670.003	630.902	579.883	564.470	612.071
5.365	658.689	670.557	630.467	579.049	564.774	612.618
5.370	657.825	671.075	630.342	579.831	565.126	612.407
5.375	657.518	670.550	630.689	579.159	565.036	612.633
5.380	658.270	670.661	629.794	578.746	565.018	612.812
5.385	656.981	670.541	630.193	579.893	564.340	613.129
5.390	657.813	670.709	629.914	580.305	565.304	613.540
5.395	657.979	670.181	630.640	580.998	564.982	613.015
5.400	658.445	670.281	630.413	579.864	564.386	612.611
5.405	657.683	670.052	629.316	579.779	565.158	613.290
5.410	657.601	670.743	629.860	579.775	565.048	612.178
5.415	658.296	670.643	630.840	580.410	565.270	612.390
5.420	657.676	670.188	629.482	581.112	565.349	613.032
5.425	658.681	671.312	630.039	580.541	564.411	613.710
5.430	659.002	671.365	631.347	580.559	565.378	612.462
5.435	658.543	670.503	630.480	580.314	565.160	613.585
5.440	659.248	671.257	630.410	579.936	563.710	613.442
5.445	657.723	670.953	629.942	580.546	565.320	613.178
5.450	657.823	671.017	629.577	580.049	566.052	613.576
5.455	658.022	670.514	630.069	579.830	564.285	612.522
5.460	657.325	670.562	630.390	580.567	564.043	612.350
5.465	658.772	670.472	630.348	580.924	564.651	612.799
5.470	657.982	670.320	630.000	580.812	564.827	613.752
5.475	658.322	671.534	630.996	581.354	565.288	611.602
5.480	658.128	671.897	629.826	580.837	564.285	612.286
5.485	658.749	671.473	630.539	581.067	563.581	612.943
5.490	658.458	670.968	630.078	580.823	563.968	612.624
5.495	657.876	671.119	631.159	581.355	564.179	613.347
5.500	657.877	671.569	631.763	582.173	564.520	612.315
5.505	658.051	672.029	628.997	581.683	565.629	613.295
5.510	658.555	671.546	630.896	581.664	564.368	613.029
5.515	658.639	671.092	630.562	580.738	563.805	613.323
5.520	657.099	670.778	629.441	582.079	564.327	612.921
5.525	658.247	671.738	629.358	581.341	563.885	613.056
5.530	657.811	671.676	630.516	582.154	563.381	612.426
5.535	657.774	671.331	631.483	581.577	564.528	613.467
5.540	658.597	672.048	630.161	581.739	564.255	612.691
5.545	657.822	671.383	629.993	580.935	564.337	613.320
5.550	657.356	670.910	630.622	581.740	563.701	613.374
5.555	658.245	671.749	629.714	581.271	564.103	613.673
5.560	659.011	671.342	629.658	581.064	563.836	612.040
5.565	658.090	671.797	629.951	581.899	564.100	612.892
5.570	657.347	671.103	629.597	582.359	563.872	613.052
5.575	658.157	672.046	629.576	582.358	563.483	612.473
5.580	657.480	671.734	629.343	582.150	563.575	612.119
5.585	657.789	671.788	630.007	581.707	563.609	613.327
5.590	656.578	671.419	630.814	582.080	563.969	611.875
5.595	657.923	672.388	629.005	582.742	562.891	613.198
5.600	657.350	671.990	629.014	582.509	562.681	613.434
5.605	658.157	671.689	628.844	582.763	563.812	613.578
5.610	657.055	671.276	629.605	582.291	563.607	613.902
5.615	657.316	671.720	629.272	581.641	563.750	612.961
5.620	657.543	672.133	628.440	583.048	563.298	612.768
5.625	657.928	672.557	628.656	582.807	564.089	613.500
5.630	658.036	671.785	628.547	582.895	562.404	613.294
5.635	657.630	672.161	629.508	583.576	562.708	613.272
5.640	657.035	671.812	628.222	582.962	562.680	613.376
5.645	656.227	672.060	627.896	583.664	562.444	613.536
5.650	657.055	671.839	629.188	583.817	563.424	614.180
5.655	656.538	671.692	627.516	581.948	562.780	614.040
5.660	657.011	672.164	628.402	583.397	563.667	613.749
5.665	657.219	671.342	628.178	583.091	563.234	613.570
5.670	656.721	671.823	628.788	583.203	562.467	614.138
5.675	656.932	671.581	628.741	582.834	562.986	614.265
5.680	658.088	672.145	628.187	582.100	562.546	614.140
5.685	656.959	671.552	628.060	582.542	564.116	614.140
5.690	657.235	671.731	628.351	581.885	562.793	614.419
5.695	657.043	672.521	628.676	583.091	563.560	614.631
5.700	656.484	671.999	628.961	582.861	563.135	614.288
5.705	655.892	672.536	628.369	582.318	563.376	614.046
5.710	657.169	672.293	628.371	583.373	563.126	613.483
5.715	656.059	671.388	628.181	583.009	563.377	613.089
5.720	656.859	671.263	628.240	583.092	563.540	613.824
5.725	656.213	671.909	627.545	582.334	562.443	613.135
5.730	656.701	672.875	627.384	583.140	563.652	614.325
5.735	656.467	671.458	628.033	582.817	563.512	613.762
5.740	656.203	673.128	628.568	583.440	563.674	614.034
5.745	656.506	671.602	627.608	582.421	563.952	613.599
5.750	656.340	672.056	627.430	583.166	563.251	614.342
5.755	656.528	672.089	627.375	583.648	564.710	613.945
5.760	656.673	672.667	628.167	583.058	563.062	614.471
5.765	655.857	672.640	627.994	583.174	563.266	615.804
5.770	656.623	671.838	627.522	583.435	563.744	614.685
5.775	656.430	671.724	628.429	584.168	563.745	614.353
5.780	656.139	671.940	627.940	582.989	564.801	614.596
5.785	656.492	672.729	627.277	582.911	562.547	615.112
5.790	656.333	671.607	627.575	583.705	563.279	614.594
5.795	657.081	671.468	627.354	582.580	563.353	614.357
5.800	656.614	672.650	627.574	582.555	562.914	615.050
5.805	657.052	671.749	627.340	582.869	563.178	615.026
5.810	656.902	671.509	628.055	583.292	563.400	614.564
5.815	656.422	671.426	627.900	584.232	562.643	614.994
5.820	655.946	672.057	627.653	583.844	563.205	614.021
5.825	655.743	671.366	627.179	583.589	562.090	615.158
5.830	655.642	671.987	628.543	583.088	561.527	614.346
5.835	656.651	671.810	627.237	583.282	562.588	615.718
5.840	656.535	673.448	627.461	583.817	562.034	614.843
5.845	656.290	672.813	626.329	584.450	562.213	614.839
5.850	655.690	672.755	628.215	583.993	561.912	615.126
5.855	656.230	671.895	626.137	583.861	562.504	615.016
5.860	656.439	672.304	627.436	583.863	561.939	614.753
5.865	657.629	671.893	627.291	583.753	562.145	615.845
5.870	655.759	672.014	626.695	584.101	562.420	615.181
5.875	656.143	672.325	626.749	584.609	562.298	614.695
5.880	656.003	671.747	626.061	585.062	561.926	614.571
5.885	655.578	671.841	626.596	584.515	562.138	615.627
5.890	655.692	672.104	626.628	585.140	561.900	615.747
5.895	656.540	672.490	627.717	584.360	561.499	615.560
5.900	656.376	672.596	626.596	584.179	562.406	615.155
5.905	657.084	672.027	626.031	584.188	561.680	616.364
5.910	656.861	672.982	626.002	584.200	562.684	616.639
5.915	655.772	671.691	626.610	584.401	560.674	615.703
5.920	656.583	672.598	627.050	584.968	561.772	615.302
5.925	656.241	671.913	627.172	584.850	561.944	615.635
5.930	656.186	672.165	626.014	584.664	561.805	616.213
5.935	655.145	671.674	625.924	584.852	562.101	616.053
5.940	655.136	671.249	626.864	584.674	561.826	616.492
5.945	656.259	671.388	626.135	585.002	562.128	616.682
5.950	656.133	670.809	626.038	583.743	562.146	616.687
5.955	656.479	671.473	626.037	584.508	561.789	616.505
5.960	656.432	671.543	626.172	585.010	561.044	616.843
5.965	655.483	671.194	626.084	583.468	561.301	616.960
5.970	655.350	671.262	625.895	584.230	561.610	617.294
5.975	655.654	671.256	626.661	583.465	561.661	617.874
5.980	655.636	671.280	626.053	584.163	560.496	617.822
5.985	655.601	670.971	626.273	583.942	561.308	617.357
5.990	655.512	671.226	626.580	584.975	561.969	617.429
5.995	655.004	671.201	626.036	584.326	561.758	616.849
6.000	655.164	671.920	625.495	584.248	561.984	617.785
6.005	656.141	670.739	625.653	584.566	561.464	618.590
6.010	656.054	671.537	626.103	584.883	561.374	617.088
6.015	654.890	671.301	625.766	584.608	560.459	617.895
6.020	655.370	671.644	625.513	584.234	560.848	617.943
6.025	656.481	670.584	625.287	584.824	559.863	617.498
6.030	655.471	670.526	624.082	584.533	560.914	618.036
6.035	654.741	670.261	625.302	585.264	560.778	618.721
6.040	655.319	670.732	625.913	585.212	560.367	617.730
6.045	655.322	670.312	625.456	584.634	560.867	617.897
6.050	655.506	670.944	625.238	584.954	560.622	619.528
6.055	656.183	671.332	625.991	584.819	560.992	618.742
6.060	654.823	670.920	626.173	584.457	560.344	618.466
6.065	654.877	670.180	626.056	584.289	560.651	618.662
6.070	654.978	671.016	624.883	583.935	560.630	617.571
6.075	655.657	670.202	625.383	583.967	559.851	617.614
6.080	655.393	669.984	624.118	583.990	560.395	618.367
6.085	655.663	670.942	626.062	585.498	559.054	618.270
6.090	654.717	671.168	626.297	584.667	560.259	618.804
6.095	654.569	671.163	625.468	584.983	559.745	618.552
6.100	655.605	670.892	624.211	584.847	559.386	618.915
6.105	654.238	670.441	625.870	584.976	560.114	617.880
6.110	654.879	670.453	626.506	585.398	559.244	618.303
6.115	654.859	671.106	626.392	585.662	560.098	618.316
6.120	655.627	669.371	625.041	585.488	559.868	618.612
6.125	654.703	670.539	625.670	585.626	559.905	617.689
6.130	655.534	669.670	625.919	585.670	560.435	619.149
6.135	655.929	670.321	625.612	585.310	558.745	618.894
6.140	655.256	670.638	625.163	585.123	559.508	618.625
6.145	655.631	669.489	624.899	585.764	559.302	619.380
6.150	654.533	670.666	625.119	585.595	559.086	618.206
6.155	655.084	670.462	626.128	584.992	558.658	618.983
6.160	655.557	669.801	625.457	585.951	559.279	619.936
6.165	654.662	670.373	626.344	585.641	559.376	617.941
6.170	654.937	670.818	624.854	586.090	559.824	618.724
6.175	654.729	669.593	624.697	585.671	558.875	620.092
6.180	654.268	670.087	624.767	585.314	559.249	618.239
6.185	654.429	670.235	625.606	586.604	559.492	619.328
6.190	654.284	670.617	624.994	586.714	558.637	619.488
6.195	654.362	669.883	624.516	586.232	558.926	619.595
6.200	654.631	670.460	624.559	586.913	558.842	619.655
6.205	654.105	669.894	625.227	585.735	558.541	619.845
6.210	654.639	668.667	625.061	585.581	557.913	620.057
6.215	654.344	669.631	625.744	585.443	559.288	619.781
6.220	654.450	669.000	625.328	585.015	559.194	619.405
6.225	654.724	670.218	626.268	585.366	559.534	619.308
6.230	653.956	668.854	625.203	585.638	559.000	619.878
6.235	653.986	670.031	624.910	585.297	558.580	620.769
6.240	653.725	669.135	625.347	585.259	558.270	619.670
6.245	653.333	669.650	625.035	585.515	558.906	620.966
6.250	654.476	670.626	624.202	585.057	558.521	620.514
6.255	653.680	669.448	624.522	586.114	558.466	619.274
6.260	654.745	669.229	623.987	586.595	558.288	620.685
6.265	653.549	670.644	625.391	586.179	557.856	620.321
6.270	654.527	669.160	623.849	585.706	558.204	620.025
6.275	653.288	669.670	624.738	586.318	558.239	620.925
6.280	653.760	669.347	625.424	586.215	558.889	620.921
6.285	652.714	669.116	625.100	585.999	558.913	621.226
6.290	653.259	669.552	624.685	586.502	557.837	621.163
6.295	653.953	670.149	623.972	585.851	559.382	621.539
6.300	654.749	669.727	624.993	585.386	558.635	620.842
6.305	653.584	669.107	624.096	586.754	557.271	620.919
6.310	653.333	669.565	624.875	585.018	558.286	621.108
6.315	653.270	670.106	624.712	586.028	558.401	621.611
6.320	653.111	668.708	624.952	585.757	558.933	622.117
6.325	653.273	670.370	625.456	585.728	558.637	620.439
6.330	653.164	670.154	625.327	585.104	558.505	622.174
6.335	652.728	669.137	624.984	586.432	559.080	621.488
6.340	653.439	669.474	625.486	585.557	558.436	621.550
6.345	652.343	669.812	625.338	585.634	558.133	621.603
6.350	652.428	669.106	625.801	585.764	558.598	621.474
6.355	653.771	670.350	625.584	585.912	558.003	621.348
6.360	653.282	669.066	625.923	586.302	557.913	621.408
6.365	652.141	669.844	625.489	585.642	557.289	621.466
6.370	652.947	669.171	625.582	585.807	558.061	621.534
6.375	653.578	669.797	625.838	585.163	558.515	620.694
6.380	652.931	669.307	625.651	585.541	557.529	621.275
6.385	652.401	669.191	625.781	586.789	556.989	623.259
6.390	653.030	670.095	625.472	586.940	557.528	621.660
6.395	652.222	669.695	624.933	586.313	558.054	622.090
6.400	652.328	669.552	625.283	585.594	557.362	622.008
6.405	652.648	669.554	624.606	586.678	557.711	621.429
6.410	652.531	670.893	625.191	585.941	557.255	621.518
6.415	651.959	669.446	626.020	585.765	559.118	622.269
6.420	652.083	668.776	625.943	585.885	557.961	621.839
6.425	652.824	669.546	625.569	585.778	558.236	622.100
6.430	652.985	669.627	625.204	585.565	558.135	622.887
6.435	651.721	669.330	624.827	586.310	557.783	622.074
6.440	652.390	669.433	625.181	586.024	558.199	622.673
6.445	653.532	669.344	624.602	586.000	557.956	623.017
6.450	653.227	669.527	624.936	586.118	557.428	622.206
6.455	652.906	669.271	624.925	586.260	557.883	622.799
6.460	653.029	669.218	626.138	585.545	557.340	622.502
6.465	653.874	669.432	624.831	585.603	558.294	622.649
6.470	653.672	670.062	624.867	584.807	557.538	623.220
6.475	652.140	669.338	626.475	585.386	558.907	622.375
6.480	652.606	670.140	625.478	584.829	557.756	621.129
6.485	652.993	669.288	624.304	585.273	559.220	622.839
6.490	652.560	669.146	625.199	585.108	558.376	621.763
6.495	653.044	669.388	625.105	584.293	558.468	622.077
6.500	653.290	668.462	625.776	585.222	558.269	621.896
6.505	653.229	669.411	625.308	585.107	557.473	622.264
6.510	653.000	669.674	625.085	584.016	557.355	621.743
6.515	651.802	668.933	625.704	584.309	557.879	622.380
6.520	653.334	669.374	625.577	583.587	558.145	622.227
6.525	652.542	668.759	625.947	584.205	558.454	622.858
6.530	653.280	668.681	625.742	584.252	557.750	621.634
6.535	653.046	668.649	625.164	584.648	557.401	623.250
6.540	652.516	669.246	625.840	583.291	556.784	622.042
6.545	653.159	668.628	626.549	584.881	558.306	623.148
6.550	653.830	670.034	625.298	583.795	557.567	621.980
6.555	652.420	669.013	626.958	584.762	558.313	624.104
6.560	653.057	669.124	625.031	583.726	557.889	622.817
6.565	652.301	669.417	625.359	584.042	557.949	623.346
6.570	652.502	669.278	626.781	583.977	557.901	622.552
6.575	651.928	669.850	626.286	583.832	556.181	623.214
6.580	652.474	668.695	626.273	583.917	558.084	622.675
6.585	652.917	668.223	625.951	583.314	557.027	623.510
6.590	651.938	669.351	625.994	585.018	557.799	622.493
6.595	652.946	670.092	625.456	582.870	556.934	623.445
6.600	652.486	669.193	626.009	583.663	558.421	623.059
6.605	651.755	668.808	625.586	583.798	557.550	622.793
6.610	652.557	669.230	625.866	583.118	557.427	623.012
6.615	651.731	669.116	625.636	583.275	557.808	622.585
6.620	652.267	668.918	627.201	582.529	558.073	623.051
6.625	652.581	669.449	626.523	583.976	557.960	623.234
6.630	651.867	670.000	626.910	582.594	556.908	623.263
6.635	651.555	668.860	626.706	583.990	557.064	623.100
6.640	652.912	668.581	626.877	582.676	557.811	622.568
6.645	651.749	669.227	625.809	584.209	556.597	623.458
6.650	652.544	668.212	626.582	582.881	557.199	623.205
6.655	652.325	668.671	626.493	583.094	557.392	623.757
6.660	652.546	670.007	625.407	584.198	557.677	622.739
6.665	653.236	668.786	625.242	582.937	557.731	623.146
6.670	652.685	669.220	626.179	583.410	556.631	623.738
6.675	652.843	668.627	625.533	582.601	557.174	623.748
6.680	653.404	670.184	625.607	583.469	557.232	624.279
6.685	652.786	669.689	626.731	583.162	558.303	623.322
6.690	652.837	668.336	626.231	582.760	557.414	624.140
6.695	652.467	668.823	625.671	583.791	556.927	624.817
6.700	651.442	668.685	625.886	583.867	556.978	624.012
6.705	652.397	669.544	626.098	583.525	557.231	624.230
6.710	652.365	669.425	626.326	583.416	557.080	624.116
6.715	653.128	669.287	625.894	583.984	557.634	624.133
6.720	651.794	669.026	626.651	583.915	558.087	624.332
6.725	653.182	668.964	626.707	583.559	557.700	625.564
6.730	652.583	669.852	626.162	583.311	557.847	624.646
6.735	652.388	669.461	625.515	583.619	558.179	625.133
6.740	652.156	668.505	627.414	582.744	557.866	623.762
6.745	652.657	670.009	626.296	583.322	557.275	623.810
6.750	653.348	668.445	626.449	583.557	557.705	624.779
6.755	652.917	668.395	626.268	582.971	557.387	625.155
6.760	652.276	668.815	625.819	583.166	557.101	624.198
6.765	653.021	669.716	626.298	584.272	557.895	624.743
6.770	652.152	669.227	626.265	583.366	557.746	624.558
6.775	651.989	668.451	627.297	584.148	558.287	624.448
6.780	651.792	668.657	626.466	583.000	558.438	624.708
6.785	652.264	668.434	627.318	583.649	558.190	625.143
6.790	652.294	668.050	626.561	583.064	558.663	624.672
6.795	652.967	667.653	626.355	582.615	557.759	625.382
6.800	652.924	668.141	625.995	582.683	557.823	624.062
6.805	653.505	667.998	625.937	583.398	558.287	625.550
6.810	652.455	668.004	627.056	583.628	558.640	625.357
6.815	652.834	667.843	626.586	583.507	558.891	625.344
6.820	653.492	669.025	627.248	583.919	558.536	625.979
6.825	653.150	668.285	626.862	583.075	557.872	625.242
6.830	652.787	667.817	626.640	583.179	557.980	624.984
6.835	651.797	667.906	625.823	582.866	558.518	625.271
6.840	652.185	667.576	625.750	583.038	558.951	624.674
6.845	653.173	668.440	626.585	583.103	558.169	624.128
6.850	652.602	668.019	626.512	582.915	558.495	625.043
6.855	652.270	668.099	625.749	582.108	559.224	625.528
6.860	653.124	668.488	626.904	582.287	559.039	625.114
6.865	652.574	668.056	626.447	583.418	559.370	625.317
6.870	651.824	667.715	626.477	582.489	559.292	625.954
6.875	652.428	666.942	626.117	582.653	559.685	625.808
6.880	652.610	666.878	625.888	582.639	559.193	624.975
6.885	652.969	669.035	627.376	581.747	559.677	624.774
6.890	652.498	668.312	627.019	583.065	560.169	625.097
6.895	652.554	667.225	626.670	582.455	559.023	625.958
6.900	653.763	668.133	626.628	582.354	560.079	625.690
6.905	653.447	667.091	626.840	582.181	560.731	625.449
6.910	653.664	667.136	626.888	583.009	559.753	625.219
6.915	652.509	667.731	625.647	581.990	559.712	625.557
6.920	653.937	667.764	627.581	582.117	559.930	625.526
6.925	654.412	668.075	626.656	582.681	559.114	624.972
6.930	653.627	667.235	628.482	582.919	559.235	624.383
6.935	653.131	667.628	627.108	582.182	559.507	625.858
6.940	652.729	668.338	628.466	581.611	559.822	625.741
6.945	653.985	667.766	627.506	581.583	560.519	626.125
6.950	653.751	667.179	627.601	581.174	559.598	625.695
6.955	653.689	667.305	627.718	580.403	559.577	624.990
6.960	653.457	666.954	627.314	581.862	558.587	626.546
6.965	654.671	668.018	627.196	581.103	559.030	626.130
6.970	653.854	667.288	628.113	581.850	560.225	625.745
6.975	653.978	667.846	627.576	581.900	559.658	625.690
6.980	654.290	667.826	627.501	581.038	559.634	625.272
6.985	653.623	668.053	628.066	580.919	559.419	626.104
6.990	654.024	668.450	628.884	581.463	559.709	625.451
6.995	654.242	668.403	628.384	580.477	558.497	625.724
7.000	655.140	668.464	627.682	581.235	558.703	625.488
7.005	653.821	667.403	628.378	581.280	560.180	625.500
7.010	653.673	667.608	628.628	580.451	559.612	625.471
7.015	653.338	668.215	628.219	581.283	560.065	625.467
7.020	653.981	667.558	628.420	581.320	559.215	625.986
7.025	654.529	668.359	628.364	580.596	560.419	625.450
7.030	653.622	668.097	629.301	580.514	559.989	625.854
7.035	653.256	667.550	628.914	581.696	559.993	625.545
7.040	653.753	666.920	628.882	581.236	559.465	625.833
7.045	653.284	667.073	629.216	582.243	559.087	626.588
7.050	654.467	667.841	628.325	580.858	559.005	625.886
7.055	653.431	668.416	629.352	582.188	560.458	626.846
7.060	653.800	668.325	628.138	580.996	560.427	627.336
7.065	653.519	667.251	629.453	580.810	559.806	627.196
7.070	652.986	666.392	629.476	580.617	559.766	627.495
7.075	652.397	667.502	629.104	580.658	558.608	626.161
7.080	654.659	668.229	629.289	580.960	560.510	626.640
7.085	653.858	668.850	629.285	581.594	560.001	626.109
7.090	654.579	667.344	629.466	580.957	559.702	627.302
7.095	653.748	667.939	629.126	581.207	560.616	627.297
7.100	654.160	667.688	629.671	580.283	560.579	626.935
7.105	653.736	667.769	629.421	580.666	559.912	626.233
7.110	654.428	668.668	629.833	580.716	561.282	627.314
7.115	653.437	667.891	629.866	581.736	559.889	627.280
7.120	654.228	668.251	630.833	580.697	559.965	627.374
7.125	654.055	668.874	629.769	581.786	561.639	627.334
7.130	654.567	667.973	629.308	579.909	559.474	627.278
7.135	654.435	667.395	630.276	580.747	560.766	626.148
7.140	654.937	668.050	629.760	580.508	559.499	627.298
7.145	654.024	668.588	630.160	579.897	560.698	627.254
7.150	655.099	667.363	629.921	580.680	561.398	628.019
7.155	654.282	668.404	629.837	580.599	560.328	628.025
7.160	653.636	667.857	629.417	580.080	560.791	628.911
7.165	654.596	668.504	628.516	580.568	559.881	628.030
7.170	654.315	669.062	629.734	580.943	559.870	627.750
7.175	653.281	668.382	630.894	579.869	560.166	627.452
7.180	654.803	668.442	630.711	579.790	560.683	627.692
7.185	654.321	667.431	630.051	580.979	559.777	628.249
7.190	654.115	667.441	629.444	580.419	561.361	627.883
7.195	654.502	667.597	629.440	580.193	560.830	628.415
7.200	654.476	667.788	630.262	580.594	562.245	627.995
7.205	653.992	667.841	630.897	579.885	559.482	628.941
7.210	654.396	667.939	629.986	579.885	560.942	628.806
7.215	654.677	668.741	630.700	580.260	560.590	627.374
7.220	655.209	668.449	630.778	579.859	560.854	627.229
7.225	654.657	668.151	630.912	580.722	561.124	628.900
7.230	655.195	667.482	631.460	579.533	561.399	628.745
7.235	656.291	668.118	631.508	579.835	560.672	627.963
7.240	655.088	667.335	630.382	579.926	560.398	628.666
7.245	655.260	667.474	631.185	579.513	560.688	627.805
7.250	655.357	667.377	631.276	580.224	559.809	628.923
7.255	654.383	668.387	630.378	579.659	559.524	628.937
7.260	654.319	669.066	630.630	579.578	561.183	628.857
7.265	656.779	668.339	631.070	579.402	560.778	628.338
7.270	654.844	667.563	631.418	579.009	560.999	629.084
7.275	655.232	668.343	630.661	579.747	561.330	628.361
7.280	654.904	668.321	630.469	579.206	560.319	627.676
7.285	655.338	668.878	630.311	578.952	560.319	628.944
7.290	655.483	669.149	630.776	579.110	560.136	628.706
7.295	655.418	668.878	630.501	579.455	560.754	627.907
7.300	656.074	668.515	630.037	579.918	560.699	628.003
7.305	655.860	668.913	630.710	579.493	559.969	628.234
7.310	656.194	668.990	630.350	579.618	560.593	627.933
7.315	655.840	668.661	631.518	578.861	559.899	628.651
7.320	655.282	669.427	631.051	579.345	559.773	627.087
7.325	656.355	668.877	631.514	578.641	560.636	627.358
7.330	656.093	668.882	631.510	578.354	561.955	626.499
7.335	655.363	668.370	631.976	580.331	561.043	627.702
7.340	655.540	668.826	632.251	578.830	561.064	628.330
7.345	655.886	668.566	632.110	579.302	559.833	626.813
7.350	655.642	669.500	632.256	579.539	560.909	626.775
7.355	656.049	668.795	631.476	579.283	561.654	627.719
7.360	657.024	669.618	632.818	578.746	561.345	627.451
7.365	656.887	669.444	633.975	579.470	561.972	627.341
7.370	656.369	669.377	632.337	578.396	561.355	627.021
7.375	656.743	669.324	633.703	578.959	562.056	627.999
7.380	656.084	669.354	632.016	578.777	562.363	627.836
7.385	655.840	669.513	633.094	579.090	561.425	628.123
7.390	655.702	670.299	632.828	578.201	562.010	628.579
7.395	656.890	669.742	633.790	578.836	561.894	627.529
7.400	657.338	669.553	633.074	579.398	561.230	627.495
7.405	656.075	669.122	633.002	578.898	562.208	627.976
7.410	656.513	668.537	633.599	578.665	561.892	627.387
7.415	657.563	670.239	634.061	578.676	561.545	627.639
7.420	656.413	668.523	633.739	578.077	561.760	628.019
7.425	657.255	669.642	634.089	577.794	562.975	626.824
7.430	656.953	669.001	634.539	577.805	562.400	627.045
7.435	656.896	669.991	634.270	578.036	562.199	626.976
7.440	657.438	669.181	635.162	578.657	562.340	628.989
7.445	657.295	669.779	634.486	578.819	561.426	627.205
7.450	656.596	669.829	634.411	578.317	561.897	628.768
7.455	657.369	669.063	635.484	577.979	561.301	628.125
7.460	658.047	669.204	634.360	577.803	561.610	627.123
